segment,frame_id,timestamp,speaker,emotion,scores
episode9_000.mp4,0,0:00:00,matt,Neutral,"[8.418745710514486e-05, 1.0916272003669292e-05, 0.0011963973520323634, 0.0016195138450711966, 0.021218033507466316, 0.0002631747629493475, 0.9756077527999878]"
episode9_000.mp4,30,0:00:01,matt,Neutral,"[0.1607588827610016, 0.0004029309202451259, 0.0432840995490551, 0.003396853804588318, 0.06177449971437454, 0.07702421396970749, 0.653358519077301]"
episode9_000.mp4,60,0:00:02,matt,Neutral,"[0.04665898531675339, 0.024127159267663956, 0.2974149286746979, 0.008336618542671204, 0.03403782099485397, 0.013106529600918293, 0.5763180255889893]"
episode9_000.mp4,90,0:00:03,matt,Neutral,"[0.0007047353428788483, 0.00015081166930031031, 0.0028653545305132866, 0.008972162380814552, 0.04876035451889038, 0.008031370118260384, 0.9305151700973511]"
episode9_000.mp4,120,0:00:04,matt,Neutral,"[0.31944385170936584, 0.0008938075043261051, 0.04204908758401871, 0.0007386242505162954, 0.007120945956557989, 0.029871389269828796, 0.5998823046684265]"
episode9_000.mp4,150,0:00:05,matt,Neutral,"[0.1536826491355896, 0.011807366274297237, 0.3312399089336395, 0.0005720912013202906, 0.0020633640233427286, 0.004720866680145264, 0.49591368436813354]"
episode9_000.mp4,180,0:00:06,matt,Neutral,"[0.13247103989124298, 0.0007439099717885256, 0.2490217536687851, 0.0003873897367157042, 0.00422159256413579, 0.03319874033331871, 0.5799555778503418]"
episode9_000.mp4,210,0:00:07,matt,Neutral,"[0.009272588416934013, 0.004649296402931213, 0.011510783806443214, 0.023509496822953224, 0.02640729956328869, 0.0031104066874831915, 0.9215400815010071]"
episode9_000.mp4,240,0:00:08,matt,Neutral,"[0.07722620666027069, 0.02098994515836239, 0.050904493778944016, 0.014502945356070995, 0.019444961100816727, 0.004239921923726797, 0.8126916289329529]"
episode9_000.mp4,270,0:00:09,matt,Neutral,"[0.017445314675569534, 0.0010976750636473298, 0.031802039593458176, 0.005291308276355267, 0.09918507188558578, 0.015809036791324615, 0.8293694853782654]"
episode9_000.mp4,300,0:00:10,matt,Neutral,"[0.20103128254413605, 0.0007415978470817208, 0.027603337541222572, 0.06624237447977066, 0.014296114444732666, 0.013269652612507343, 0.6768156290054321]"
episode9_000.mp4,330,0:00:11,matt,Surprise,"[0.7177461385726929, 0.035792332142591476, 0.02460131049156189, 0.008837416768074036, 0.0021177076268941164, 0.007599744945764542, 0.20330524444580078]"
episode9_000.mp4,360,0:00:12,matt,Surprise,"[0.9688295722007751, 1.5480927686439827e-05, 0.0009268594440072775, 3.9482576539739966e-05, 0.0007512625306844711, 0.0016142554813995957, 0.027823032811284065]"
episode9_000.mp4,390,0:00:13,matt,Neutral,"[0.010535072535276413, 0.015374201349914074, 0.07282163202762604, 0.019635559991002083, 0.32516127824783325, 0.050767380744218826, 0.5057048201560974]"
episode9_000.mp4,420,0:00:14,matt,Neutral,"[0.12777049839496613, 0.007613645866513252, 0.03564552962779999, 0.00589984655380249, 0.015097865834832191, 0.004131026566028595, 0.8038415908813477]"
episode9_000.mp4,450,0:00:15,matt,Neutral,"[0.001687301555648446, 0.00427705142647028, 0.09949871152639389, 0.23805943131446838, 0.0703381821513176, 0.02132907323539257, 0.5648102164268494]"
episode9_000.mp4,480,0:00:16,matt,Neutral,"[0.09571077674627304, 0.007251273840665817, 0.01134023442864418, 0.08881670981645584, 0.011377109214663506, 0.002807839307934046, 0.782696008682251]"
episode9_000.mp4,510,0:00:17,matt,Neutral,"[0.015208371914923191, 0.0007007993990555406, 0.02655469998717308, 0.012990440241992474, 0.1442863792181015, 0.014463137835264206, 0.7857962250709534]"
episode9_000.mp4,540,0:00:18,matt,Neutral,"[0.01453922875225544, 0.0005448652082122862, 0.19644322991371155, 0.10310498625040054, 0.0031425338238477707, 0.014106378890573978, 0.6681187748908997]"
episode9_000.mp4,570,0:00:19,matt,Neutral,"[0.10136135667562485, 0.04146100580692291, 0.2944144606590271, 0.005858032498508692, 0.020970072597265244, 0.013917430303990841, 0.5220176577568054]"
episode9_000.mp4,600,0:00:20,matt,Disgust,"[0.009779452346265316, 0.0015514454571530223, 0.3759164810180664, 0.24328310787677765, 0.0014561350690200925, 0.12102888524532318, 0.24698446691036224]"
episode9_000.mp4,630,0:00:21,matt,Happy,"[0.0019697670359164476, 0.00010818924783961847, 0.12046734243631363, 0.4413725435733795, 0.0022386619821190834, 0.005037866532802582, 0.4288055896759033]"
episode9_000.mp4,660,0:00:22,matt,Happy,"[0.00399717828258872, 0.00016756569675635546, 0.09231501817703247, 0.6892154812812805, 0.003183131804689765, 0.002910575596615672, 0.2082110196352005]"
episode9_000.mp4,690,0:00:23,matt,Happy,"[0.0018336944049224257, 0.0002128434571204707, 0.026860389858484268, 0.8753107786178589, 0.0024358690716326237, 0.0017938221571967006, 0.09155263006687164]"
episode9_000.mp4,2640,0:01:28,taliesin,Angry,"[0.017487509176135063, 0.0001638933754293248, 0.005472329445183277, 0.00011049854947486892, 0.00769056985154748, 0.8767504692077637, 0.09232475608587265]"
episode9_000.mp4,2760,0:01:32,ashley,Angry,"[0.0033281389623880386, 0.007313388865441084, 0.021533410996198654, 0.09804278612136841, 0.27037712931632996, 0.43744271993637085, 0.1619623601436615]"
episode9_000.mp4,2790,0:01:33,ashley,Angry,"[0.003309491788968444, 0.01735065132379532, 0.01195346936583519, 0.03724221885204315, 0.38519465923309326, 0.43584030866622925, 0.10910924524068832]"
episode9_000.mp4,2820,0:01:34,ashley,Sad,"[0.001121895620599389, 0.011002084240317345, 0.08463829755783081, 0.012392623350024223, 0.4311838746070862, 0.4097484052181244, 0.04991290345788002]"
episode9_000.mp4,2850,0:01:35,ashley,Neutral,"[0.0020886941347271204, 0.003699552733451128, 0.0024011542554944754, 0.023556454107165337, 0.293224036693573, 0.21681813895702362, 0.4582119584083557]"
episode9_000.mp4,2970,0:01:39,sam,Angry,"[0.1181979551911354, 0.0021695601753890514, 0.02163712866604328, 0.2765253782272339, 0.0010534570319578052, 0.5274167060852051, 0.05299977585673332]"
episode9_000.mp4,3000,0:01:40,sam,Neutral,"[0.09797204285860062, 7.65291042625904e-06, 0.0013838864397257566, 0.06893788278102875, 0.0034070725087076426, 0.004675037693232298, 0.8236165046691895]"
episode9_000.mp4,3270,0:01:49,liam,Angry,"[0.0002997622941620648, 7.909936539363116e-05, 0.08011388778686523, 0.004608691204339266, 0.009610867127776146, 0.8374055027961731, 0.06788227707147598]"
episode9_000.mp4,3300,0:01:50,liam,Angry,"[0.06026805192232132, 0.0021117960568517447, 0.18408578634262085, 0.06790590286254883, 0.020441744476556778, 0.5582114458084106, 0.10697533190250397]"
episode9_000.mp4,3600,0:02:00,matt,Happy,"[0.000295316829578951, 2.259418397443369e-05, 0.004240540787577629, 0.7855932712554932, 0.0013465104857459664, 0.001867579878307879, 0.2066342532634735]"
episode9_000.mp4,3630,0:02:01,matt,Happy,"[0.0008791406289674342, 3.445725087658502e-05, 0.0026152541395276785, 0.9195175766944885, 0.0006080911844037473, 0.0028826913330703974, 0.07346276193857193]"
episode9_000.mp4,3660,0:02:02,matt,Happy,"[7.021489000180736e-05, 7.857735181460157e-05, 0.04205341264605522, 0.9148033857345581, 0.0034030303359031677, 0.0018389566102996469, 0.037752434611320496]"
episode9_000.mp4,3870,0:02:09,ashley,Neutral,"[0.0036084367893636227, 0.00015783400158397853, 0.001162998378276825, 0.006725133862346411, 0.19425883889198303, 0.006926193367689848, 0.7871605753898621]"
episode9_000.mp4,3870,0:02:09,marisha,Neutral,"[3.4060634789057076e-05, 1.0316340194549412e-05, 0.0003750697069335729, 0.044912535697221756, 0.007806079462170601, 0.0009523697081021965, 0.9459095597267151]"
episode9_000.mp4,3900,0:02:10,ashley,Neutral,"[0.00631856732070446, 0.0004758861323352903, 0.004149238578975201, 0.018137076869606972, 0.19395805895328522, 0.015106814913451672, 0.7618544101715088]"
episode9_000.mp4,3900,0:02:10,matt,Neutral,"[0.00017173905507661402, 7.851430382288527e-06, 0.00039771152660250664, 0.3438878357410431, 0.0034513992723077536, 0.002450386295095086, 0.6496330499649048]"
episode9_000.mp4,3900,0:02:10,marisha,Neutral,"[3.881406883010641e-05, 6.8721869865839835e-06, 0.0004746638878714293, 0.030625127255916595, 0.012359591200947762, 0.0013040088815614581, 0.955190896987915]"
episode9_001.mp4,10860,0:16:02,ashley,Neutral,"[0.011233734898269176, 0.012414743192493916, 0.00987528171390295, 0.02543647028505802, 0.17639946937561035, 0.37324491143226624, 0.39139530062675476]"
episode9_001.mp4,11010,0:16:07,sam,Surprise,"[0.6953853964805603, 0.000703771598637104, 0.04026121273636818, 0.00687898276373744, 0.001460496918298304, 0.1454346626996994, 0.10987553000450134]"
episode9_001.mp4,11310,0:16:17,liam,Angry,"[0.09591080993413925, 0.00151601224206388, 0.06753288209438324, 0.005274849012494087, 0.06893627345561981, 0.7500884532928467, 0.010740806348621845]"
episode9_001.mp4,11610,0:16:27,matt,Happy,"[0.0009544960339553654, 2.5221352188964374e-05, 0.008400787599384785, 0.5291382670402527, 0.0058603729121387005, 0.011839778162539005, 0.4437810778617859]"
