segment,frame_id,timestamp,speaker,emotion,scores
episode21_000.mp4,0,0:00:00,matt,Neutral,"[0.00046269153244793415, 9.789090654521715e-06, 0.00030160817550495267, 0.04548472538590431, 0.001922809868119657, 0.0005404417752288282, 0.9512778520584106]"
episode21_000.mp4,30,0:00:01,matt,Neutral,"[0.31144633889198303, 0.003167838789522648, 0.01109729427844286, 0.07821425795555115, 0.0014050117461010814, 0.005458571948111057, 0.5892107486724854]"
episode21_000.mp4,60,0:00:02,matt,Neutral,"[0.003013036446645856, 0.0007944822427816689, 0.142681285738945, 0.02912455052137375, 0.04345167800784111, 0.1473282426595688, 0.6336067914962769]"
episode21_000.mp4,90,0:00:03,matt,Neutral,"[0.007297141943126917, 3.54496696672868e-05, 0.0027450458146631718, 0.008720980025827885, 0.002613293007016182, 0.004883846268057823, 0.9737042188644409]"
episode21_000.mp4,120,0:00:04,matt,Neutral,"[0.08331514894962311, 0.0020220670849084854, 0.1724812090396881, 0.029815763235092163, 0.022193461656570435, 0.231456458568573, 0.4587158262729645]"
episode21_000.mp4,150,0:00:05,matt,Surprise,"[0.6008315086364746, 2.519087865948677e-05, 0.0009052911773324013, 0.0001919503993121907, 0.00241214781999588, 0.003861518343910575, 0.3917723298072815]"
episode21_000.mp4,180,0:00:06,matt,Neutral,"[0.003934670705348253, 4.5180408051237464e-05, 0.00748590100556612, 0.15342333912849426, 0.0037920530885457993, 0.0015490007353946567, 0.8297698497772217]"
episode21_000.mp4,210,0:00:07,matt,Happy,"[0.0016211052425205708, 0.0009795867372304201, 0.03232956305146217, 0.7124990820884705, 0.03715473413467407, 0.01770533062517643, 0.1977105587720871]"
episode21_000.mp4,240,0:00:08,matt,Neutral,"[0.1015062928199768, 0.00014574338274542242, 0.007082477677613497, 0.009685812518000603, 0.0183781236410141, 0.011526482179760933, 0.8516750335693359]"
episode21_000.mp4,270,0:00:09,matt,Neutral,"[0.00039061225834302604, 3.217670018784702e-05, 0.0008086807210929692, 0.008806013502180576, 0.006990830879658461, 0.0012495832052081823, 0.9817220568656921]"
episode21_000.mp4,300,0:00:10,matt,Neutral,"[0.395772248506546, 0.0007570846937596798, 0.051065173000097275, 0.00046455877600237727, 0.006685743108391762, 0.008525273762643337, 0.5367298722267151]"
episode21_000.mp4,330,0:00:11,matt,Neutral,"[0.05182398483157158, 0.0003383640432730317, 0.006526147481054068, 0.0257987342774868, 0.060348670929670334, 0.013619078323245049, 0.8415449857711792]"
episode21_000.mp4,360,0:00:12,matt,Neutral,"[0.06797665357589722, 5.0174152420368046e-05, 0.012476627714931965, 0.00018013693625107408, 0.01832650601863861, 0.009776127524673939, 0.8912138342857361]"
episode21_000.mp4,390,0:00:13,matt,Neutral,"[0.008473487570881844, 7.5525704232859425e-06, 0.004513085819780827, 0.0022971180733293295, 0.0077129509299993515, 0.013639632612466812, 0.963356077671051]"
episode21_000.mp4,420,0:00:14,matt,Neutral,"[0.28322529792785645, 4.6437475248239934e-05, 0.010928690433502197, 0.0043030292727053165, 0.011485930532217026, 0.013383384793996811, 0.6766272783279419]"
episode21_000.mp4,450,0:00:15,matt,Surprise,"[0.5109027624130249, 0.00021923801978118718, 0.011176545172929764, 0.003293213900178671, 0.0682746022939682, 0.013318117707967758, 0.392815500497818]"
episode21_000.mp4,480,0:00:16,matt,Surprise,"[0.8436474800109863, 1.23644476843765e-05, 0.0016459717880934477, 0.003097822889685631, 0.0044468161650002, 0.02067875862121582, 0.126470685005188]"
episode21_000.mp4,510,0:00:17,matt,Surprise,"[0.6369721293449402, 0.00019551963487174362, 0.009772714227437973, 0.002902053529396653, 0.005939534865319729, 0.1008833795785904, 0.2433345764875412]"
episode21_000.mp4,540,0:00:18,matt,Neutral,"[0.000218533692532219, 2.3637296180822887e-05, 0.0008076780941337347, 0.013827946037054062, 0.007116132881492376, 0.0004885168746113777, 0.9775175452232361]"
episode21_000.mp4,570,0:00:19,matt,Neutral,"[0.1189652755856514, 0.00016964039241429418, 0.00931329745799303, 0.04180536046624184, 0.059995681047439575, 0.062947578728199, 0.7068031430244446]"
episode21_000.mp4,600,0:00:20,matt,Neutral,"[9.86774466582574e-05, 7.453236321453005e-06, 0.0007171605248004198, 0.008021815679967403, 0.007633070927113295, 0.0013289987109601498, 0.982192873954773]"
episode21_000.mp4,630,0:00:21,matt,Neutral,"[0.1751701384782791, 0.0008342887158505619, 0.010308090597391129, 0.03811834007501602, 0.03691190481185913, 0.03220506012439728, 0.7064521908760071]"
episode21_000.mp4,660,0:00:22,matt,Neutral,"[0.0012120979372411966, 5.83375986025203e-05, 0.01283847913146019, 0.007558149751275778, 0.00954092014580965, 0.0011916070943698287, 0.967600405216217]"
