segment,frame_id,timestamp,speaker,emotion,scores
episode12_000.mp4,360,0:00:12,marisha,Angry,"[0.000533617683686316, 6.650228897342458e-05, 0.010697666555643082, 0.003080476773902774, 0.005615815985947847, 0.8919689059257507, 0.08803698420524597]"
episode12_000.mp4,540,0:00:18,taliesin,Angry,"[0.021145980805158615, 0.0005864693666808307, 0.00421247398480773, 4.404756327858195e-05, 0.0033928072080016136, 0.9447826743125916, 0.02583560347557068]"
episode12_000.mp4,690,0:00:23,ashley,Neutral,"[0.000171432169736363, 0.00026075547793880105, 0.0013772721868008375, 0.04785309359431267, 0.07300931215286255, 0.01743788830935955, 0.8598902821540833]"
episode12_000.mp4,720,0:00:24,ashley,Angry,"[0.009910224005579948, 0.0018933009123429656, 0.008953654207289219, 0.009046778082847595, 0.26551786065101624, 0.6335830688476562, 0.07109516859054565]"
episode12_000.mp4,840,0:00:28,sam,Surprise,"[0.9559386968612671, 6.888204370625317e-05, 7.735253348073456e-06, 0.0024987258948385715, 3.001729965035338e-05, 0.0003262994287069887, 0.041129644960165024]"
episode12_000.mp4,870,0:00:29,sam,Angry,"[0.16399604082107544, 0.003703284775838256, 0.03377078101038933, 0.12485357373952866, 0.0013882034691050649, 0.6577348113059998, 0.014553343877196312]"
episode12_000.mp4,900,0:00:30,sam,Neutral,"[0.11992019414901733, 2.5828379875747487e-05, 0.0019513481529429555, 0.23903940618038177, 0.0033387900330126286, 0.009672545827925205, 0.6260518431663513]"
episode12_000.mp4,1170,0:00:39,liam,Angry,"[0.004679791629314423, 0.00032066114363260567, 0.06226664409041405, 0.007489073555916548, 0.054889578372240067, 0.8320010900497437, 0.03835320100188255]"
episode12_000.mp4,1200,0:00:40,liam,Angry,"[0.08595433831214905, 0.001599035575054586, 0.16306594014167786, 0.1336093693971634, 0.058919716626405716, 0.4080769717693329, 0.1487746685743332]"
episode12_000.mp4,1470,0:00:49,matt,Sad,"[0.10737112909555435, 0.0006794030196033418, 0.023344360291957855, 0.04126293212175369, 0.5971438884735107, 0.18689267337322235, 0.04330557957291603]"
episode12_000.mp4,1500,0:00:50,matt,Happy,"[0.0005119469133205712, 4.00434473704081e-05, 0.002759685041382909, 0.8318945169448853, 0.0017256827559322119, 0.00204285467043519, 0.1610253006219864]"
episode12_000.mp4,1530,0:00:51,matt,Happy,"[0.00227538775652647, 4.3115182052133605e-05, 0.004409053362905979, 0.832924485206604, 0.0008517983951605856, 0.0072271935641765594, 0.15226902067661285]"
episode12_000.mp4,1560,0:00:52,matt,Happy,"[6.842130824225023e-05, 8.232943218899891e-05, 0.023415688425302505, 0.9234460592269897, 0.00389391602948308, 0.0018572421977296472, 0.04723630100488663]"
episode12_000.mp4,1710,0:00:57,matt,Neutral,"[4.600569809554145e-05, 3.134485268674325e-06, 0.00011612449452513829, 0.029374370351433754, 0.0031289630569517612, 0.0017346530221402645, 0.9655968546867371]"
episode12_000.mp4,1710,0:00:57,taliesin,Neutral,"[0.025246862322092056, 0.00022095211897976696, 0.02012140303850174, 0.00026900373632088304, 0.014506751671433449, 0.05318392068147659, 0.8864510655403137]"
episode12_000.mp4,1710,0:00:57,marisha,Neutral,"[3.3379121305188164e-05, 5.546845932258293e-05, 0.0007986632408574224, 0.22193767130374908, 0.01363530196249485, 0.0015234282473102212, 0.7620160579681396]"
episode12_000.mp4,1770,0:00:59,matt,Neutral,"[0.00017750401457305998, 7.0009559749451e-06, 0.00033395280479453504, 0.164031982421875, 0.0043183257803320885, 0.0028647189028561115, 0.8282666206359863]"
episode12_000.mp4,1770,0:00:59,ashley,Neutral,"[0.011720610782504082, 0.0007770068477839231, 0.0032832494471222162, 0.007664929609745741, 0.16840004920959473, 0.022461099550127983, 0.7856931090354919]"
episode12_000.mp4,1770,0:00:59,marisha,Neutral,"[7.116612687241286e-05, 6.143026439531241e-06, 0.00033056348911486566, 0.052750349044799805, 0.005047895014286041, 0.0012697088532149792, 0.9405242204666138]"
episode12_000.mp4,1770,0:00:59,taliesin,Neutral,"[0.0009748800657689571, 6.665641558356583e-05, 0.017560144886374474, 0.0033519989810884, 0.02916448935866356, 0.05246901139616966, 0.8964129090309143]"
episode12_001.mp4,6300,0:13:30,matt,Neutral,"[0.013260975480079651, 0.00017553550424054265, 0.00848952867090702, 0.00035929790465161204, 0.015894073992967606, 0.006213616579771042, 0.9556069374084473]"
episode12_001.mp4,6330,0:13:31,matt,Neutral,"[0.2823984622955322, 2.8248923626961187e-05, 0.003473876975476742, 0.0019376627169549465, 0.012448121793568134, 0.004372127819806337, 0.6953415274620056]"
episode12_001.mp4,6360,0:13:32,matt,Neutral,"[0.14367124438285828, 0.00014984044537413865, 0.01384139433503151, 0.0015999199822545052, 0.006391382310539484, 0.024181416258215904, 0.8101646900177002]"
episode12_001.mp4,6390,0:13:33,matt,Neutral,"[0.30502036213874817, 2.960644633276388e-05, 0.011964671313762665, 0.001217302051372826, 0.017855290323495865, 0.02479512430727482, 0.6391176581382751]"
episode12_001.mp4,6420,0:13:34,matt,Neutral,"[0.03805294260382652, 0.0007269144989550114, 0.023867271840572357, 0.004031222313642502, 0.07790365815162659, 0.0711180791258812, 0.7842999696731567]"
episode12_001.mp4,6450,0:13:35,matt,Neutral,"[0.0954621285200119, 0.00037251776666380465, 0.004349767696112394, 0.00048559586866758764, 0.008719058707356453, 0.006551234517246485, 0.8840596675872803]"
episode12_001.mp4,6480,0:13:36,matt,Sad,"[0.001334969187155366, 0.0011304487707093358, 0.009548415429890156, 0.0018979449523612857, 0.34950390458106995, 0.30304571986198425, 0.33353862166404724]"
episode12_001.mp4,6510,0:13:37,matt,Neutral,"[0.30731329321861267, 0.01825379580259323, 0.04384591802954674, 0.0003199319471605122, 0.0046240282244980335, 0.1732567846775055, 0.4523862302303314]"
episode12_001.mp4,6540,0:13:38,matt,Neutral,"[0.007668945472687483, 0.00020942739502061158, 0.12184710055589676, 9.514239354757592e-05, 0.0702805370092392, 0.05220748111605644, 0.7476913332939148]"
episode12_001.mp4,6570,0:13:39,matt,Neutral,"[0.006859846878796816, 0.00799067597836256, 0.036023300141096115, 0.0030686899553984404, 0.11710523068904877, 0.320207417011261, 0.5087448358535767]"
episode12_001.mp4,6600,0:13:40,matt,Neutral,"[9.345167927676812e-05, 0.00016190069436561316, 0.0723368301987648, 0.023799730464816093, 0.0070265051908791065, 0.006026169750839472, 0.8905553817749023]"
episode12_001.mp4,6630,0:13:41,matt,Neutral,"[0.023940574377775192, 0.00037221319507807493, 0.1359356939792633, 0.00012563327618408948, 0.006127053871750832, 0.05932777002453804, 0.7741710543632507]"
episode12_001.mp4,6660,0:13:42,matt,Neutral,"[0.02268766239285469, 0.0010577570647001266, 0.06528542935848236, 0.0008889446617104113, 0.032797396183013916, 0.042312365025281906, 0.8349704146385193]"
episode12_001.mp4,6690,0:13:43,matt,Disgust,"[0.004032657947391272, 0.012806938961148262, 0.5744668841362, 0.0016330309445038438, 0.12469889968633652, 0.07249774783849716, 0.2098637968301773]"
episode12_001.mp4,6720,0:13:44,matt,Disgust,"[0.016401978209614754, 0.003663299372419715, 0.48968079686164856, 0.000491478422190994, 0.07343436032533646, 0.0751846581697464, 0.3411434292793274]"
episode12_001.mp4,6750,0:13:45,matt,Happy,"[0.006123397033661604, 0.000857622129842639, 0.10864295810461044, 0.5704342126846313, 0.02166684903204441, 0.026124058291316032, 0.26615092158317566]"
episode12_001.mp4,6780,0:13:46,matt,Surprise,"[0.45325157046318054, 0.00305940886028111, 0.10729576647281647, 7.174959318945184e-05, 0.002477574162185192, 0.2200302630662918, 0.2138136476278305]"
episode12_001.mp4,6810,0:13:47,matt,Neutral,"[0.002469580387696624, 0.0007071307627484202, 0.09361182153224945, 0.016909683123230934, 0.025521207600831985, 0.008148601278662682, 0.8526319265365601]"
episode12_001.mp4,6840,0:13:48,matt,Neutral,"[0.02765653096139431, 0.0006656123441644013, 0.07160986959934235, 0.0005200515734031796, 0.09537556767463684, 0.14117863774299622, 0.6629936695098877]"
episode12_001.mp4,6870,0:13:49,matt,Disgust,"[0.05983854830265045, 0.030273908749222755, 0.4799928367137909, 0.003148680320009589, 0.07914265245199203, 0.26335760951042175, 0.08424580097198486]"
episode12_001.mp4,6900,0:13:50,matt,Neutral,"[0.011930030770599842, 0.0002070137270493433, 0.06375602632761002, 0.0005971788777969778, 0.06363822519779205, 0.061038222163915634, 0.7988332509994507]"
episode12_001.mp4,6930,0:13:51,matt,Neutral,"[0.00623266352340579, 0.0001393722341163084, 0.036067165434360504, 0.0008764921221882105, 0.09342749416828156, 0.04645739495754242, 0.8167994618415833]"
episode12_001.mp4,6960,0:13:52,matt,Disgust,"[0.001081568654626608, 0.01135719008743763, 0.8634222149848938, 0.014293241314589977, 0.04929210618138313, 0.05551635101437569, 0.00503729609772563]"
