speaker,start_time,end_time,text
MATT,00:17:05,00:17:24,"Also, as a note, we're still doing the subscriber giveaways tonight. Our next goal is 2700 subscribers. We'll be giving away another tabletop promo kit that are exclusive only to this now. You cannot find them anywhere else. So we'll be giving one of those away to somebody in the chat room, once we hit 2700 subscribers. Which is awesome! Also, we have our charity we run every week, 826LA. Marisha, if you want to explain that a little bit."
MARISHA,00:17:24,00:17:38,"Yes! 826LA is a non-profit tutoring program for kids K through 12th grade. And they're really big on creative writing and storytelling, and they also have a storefront, the Time Travel Mart, in--"
"LAURA, TALIESIN",00:17:38,00:17:40,Echo Park
MARISHA,00:17:40,00:17:53,"Echo Park! Thank-you. And Mar Vista. There's also one in Mar Vista, and there might be an 826 in your city, I know there's one in Seattle, and Chicago, and New York. So look them up, they're awesome, and yes. They do great work. And you can also tutor for them! You should volunteer."
MATT,00:17:53,00:17:54,Which is also great!
ORION,00:17:54,00:17:54,Yeah.
MARISHA,00:17:54,00:17:55,Volunteer to be a tutor for 826.
MATT,00:17:55,00:17:56,Tutor to teach them to write modules for D&D.
ORION,00:17:56,00:17:57,"Think you're smart, huh? Think you're smart?"
LAURA,00:17:57,00:17:58,Do you think you're smart?
MARISHA,00:17:58,00:18:01,Think you're smart? Can you teach a 5th grader?
MATT,00:18:01,00:18:35,"Exactly. And also, if you donate to 826LA at the end of the show today we'll read off some of the messages you guys wrote as part of donations, at the end of the show, so we'll give you personal thanks for that at the end of... of today. So that's be cool. Also, I'm wearing a shirt. You notice it's grey-ish colored, this is our second run of the first-- And I say first, because there's hopefully more to come soon-- Critical Role shirt. You guys keep asking for it, we finally set up a Teespring. It'll only be up for the next two weeks, and we're trying to hit certain goals, so that if we manage to hit a thousand tees sold, we're going to go ahead and do another full cast Q&A. If we can all find any that we're available for."
LAURA,00:18:35,00:18:36,"Oh, awesome!"
MATT,00:18:36,00:18:46,"But yeah, so these shirts are available. They're on Teespring.com/Critical-Role. We've already had a few trolls go in there and create their own T-shirts, and say that they're official when they're not, so don't buy those."
MARISHA,00:18:46,00:18:48,Not ours. It's those! That's what it looks like.
MATT,00:18:48,00:18:50,So this grey with full cast setup there.
ORION,00:18:50,00:18:52,They didn't even ask us.
MARISHA,00:18:52,00:18:54,So the first ones we did in navy. These are done in grey.
LIAM,00:18:54,00:18:55,Second edition.
MARISHA,00:18:55,00:18:59,And then we'll probably retire this design after this.
MATT,00:18:59,00:19:15,"After this. This'll be your one chance to get this design, and we have more stuff coming down the road hopefully. But yeah! So check it out Teespring.com/Critical-Role. If you guys want one, go grab one. Also, quick little things you want to promote that we've been working on recently. Marisha and Taliesin? You said you wanted to..."
TALIESIN,00:19:15,00:19:20,Yeah! We we just did some voices for the new Marvel: Age of Ultron pinball game.
MARISHA,00:19:20,00:19:21,Yes!
TALIESIN,00:19:21,00:19:23,"I did the voice of Ultron, so you can hear me be evil!"
MARISHA,00:19:23,00:19:33,"(laughs) Yes, and I voice Black Widow. And doing a little... little ScarJo... up in there."
ORION,00:19:33,00:19:36,Yeah. No! Doing a little Marisha Ray up in there.
MATT,00:19:36,00:19:40,Speaking of Black Widow...
MARISHA,00:19:40,00:19:41,And speaking-- speaking of Black Widow!
LAURA,00:19:41,00:19:43,"Oh, yeah! So now two Black Widows in the house."
MARISHA,00:19:43,00:19:44,(makes high-five sound effect) Black Widow!
LAURA,00:19:44,00:19:46,"Yeah, cause we all do Avengers Assemble. On Disney XD."
TRAVIS,00:19:46,00:19:48,Every Sunday morning.
LAURA,00:19:48,00:19:49,What what what!
MARISHA,00:19:49,00:19:50,Avengers assemble!
LAURA,00:19:50,00:19:53,"Thor, Black Widow, Red Skull. You bastard."
TRAVIS,00:19:53,00:19:56,Don't say anything!
SAM,00:19:56,00:19:59,He also plays Black Widow.
MATT,00:19:59,00:20:03,It's a whole new weird arc.
MARISHA,00:20:03,00:20:05,"Black Widows, woo!"
LAURA,00:20:05,00:20:08,"And then the episode of TableTop that I did just dropped today, as well."
MATT,00:20:08,00:20:09,That's awesome.
ORION,00:20:09,00:20:10,Nice!
MATT,00:20:10,00:20:12,Go check that out. Watch Laura go and destroy a bunch of folks on another game.
LAURA,00:20:12,00:20:15,Yeah. A very scary horror RPG.
MATT,00:20:15,00:20:17,"Ooh, that sounds awesome."
ORION,00:20:17,00:20:18,Is there anything else?
MATT,00:20:18,00:20:20,"I have something, but you're next."
ORION,00:20:20,00:20:34,"And my comedy troupe, i8athumbtack on YouTube, we just put out a video called ""Helping the Homeless!"" You should check it out. There's this douchebag called fouseyTUBE that we were parodying, and we think it's funny."
MATT,00:20:34,00:20:35,Awesome.
ORION,00:20:35,00:20:37,"But yeah, that just came out a couple days ago."
LIAM,00:20:37,00:20:52,"And I should have done this a couple of weeks ago, but Transformers: Robots in Disguise is now on the telly, and I play a Decepticon named Underbite, who eats everything. It's a really well done show, and Decepticons are better than Autobots, and check it out."
LAURA,00:20:52,00:20:54,"You're villains on everything, are you?"
LIAM,00:20:54,00:20:56,Hell yeah.
TRAVIS,00:20:56,00:20:57,Do you have a lisp in that show?
MATT,00:20:57,00:20:58,He gives good villain.
LIAM,00:20:58,00:20:59,Not on this show. What?
TRAVIS,00:20:59,00:21:00,What?
MATT,00:21:00,00:21:04,"Yeah.There you go. Also I have the pleasure today to announce that I am the voice of Tim Drake, Robin, in Arkham Knight."
TRAVIS,00:21:04,00:21:05,Yeah!
MATT,00:21:05,00:21:06,So I'm excited about that.
MARISHA,00:21:06,00:21:07,Tim Drake!
LIAM,00:21:07,00:21:08,That game looks boring.
MATT,00:21:08,00:21:33,"I know, pfft! Who's going to touch it? Yeah... that was a huge honor, so I'm really excited about that. So if anyone has anything else? Those are our announcements for this evening. We can hop on in. Also, those that the t-shirts, I think it just got set up in the chat room that if you scroll all the way to the bottom there will be a button for you to find the t-shirts, so even easier way of getting to them. Check it out. Anyway! So, into the game. Let me go ahead and get the music going because I think that's a required aspect of this as far as I'm concerned."
LIAM,00:21:33,00:21:35,I'm always nervous in the first five minutes.
TALIESIN,00:21:35,00:21:37,You remember how to play?
LIAM,00:21:37,00:21:39,I got dice.
SAM,00:21:39,00:21:40,Here we go.
MATT,00:21:40,00:23:49,"So. As a quick overview as to where we were, the party essentially was given a quest from the capital city of Emon to find the missing folk hero Lady Kima of Vord, a halfling paladin, very well known, who had gone missing while on a pilgrimage vision quest over the past year. She had been missing for a number of weeks, nearly months at this point, and you were sent to the dwarven city of Kraghammer to find and bring her back safely. After going to the city, you discover that she had delved into the mines, seeking some sort of extremely dark evil that was seated somewhere deep beneath Kraghammer proper. In searching for her, you managed to find your way through the mines into the entrance passage into the Underdark. The Underdark which is a very scary place. You've encountered a number of subterranean beasts and creatures, some of which are unnaturally mutated or altered by some sort of magic you cannot place. Upon going through these caverns, a few battles with duergar, the ashen-skinned evil subterranean dwarves-- further subterranean dwarves, I guess you'd say, and encountered your first mind flayers, illithids, which seem to have allied, strangely, with the duergar. Normally enemies by nature, they're working together under what you discovered in sense is a common enemy referred to as K'Varn. Nothing really is known of K'Varn, other than it has a great power and has united these two forces for some nefarious purpose. Apparently these abominations, and these strange mutations you've encountered, these experiments, also seem to have been created by K'Varn, though no one knows quite why or how. As you traversed down, you managed to... befriend a arcanist mind flayer that was cast out from the colony, named Clarota, who has aided you under the intent that you would help him free his people of the slavery of K'Varn and release the mind flayers to their own normal state of mind. And you've made your way to the duergar fortress, Emberhold, found and released Lady Kima, who underwent many, many weeks of torturous experiences to come through still firm of mind and ready to kick some ass. Through a very painful battle in the Emberhold, you managed to pull your party out, only a few of them turned to stone, and with a foot burned off. (all laugh)"
MATT,00:23:49,00:23:56,"And Grog being dominated and Grog-napped by the surviving queen, duergar Queen Ulara."
TRAVIS,00:23:56,00:23:59,What? Everybody needs a nap.
MARISHA,00:23:59,00:24:01,We're going to have to get one of those child leashes for you.
LAURA,00:24:01,00:24:04,Maybe we can get a chip implanted in him so we can track him all the time.
MARISHA,00:24:04,00:24:06,"Oh yeah, like a dog chip?"
MATT,00:24:06,00:24:07,"(laughs) So get on enchanting that, Tiberius."
TRAVIS,00:24:07,00:24:08,I like chips.
LAURA,00:24:08,00:24:10,Yeah. Or like one of those tiles you put on your keys.
MARISHA,00:24:10,00:24:13,Yes. That's actually not a bad idea. Can we do that?
TALIESIN,00:24:13,00:24:14,There's an app for that.
SAM,00:24:14,00:24:15,A Grog-jack?
TRAVIS,00:24:15,00:24:16,"Percy, you can make that."
MATT,00:24:16,00:24:18,"Grog-jack? Whenever he gets taken, it gives a little beeper in your pocket."
SAM,00:24:18,00:24:19,Yeah.
MATT,00:24:19,00:25:23,"So, the party then, in trying to locate Grog's position, found their way delving past the lava fall-based element of the obsidian rock duergar Underdark. Deeper into discovering this... cursed... pit of undeath, bone shards, and glass. Upon traversing it they encountered one of these abominations that you've seen traces of left before, this weird, half... partial elven, partial tentacle monstrosity, that slashed through your party, nearly killed Trinket, but was defeated by you. You managed to make your way across this bone field and discover what appears to be a camp, across a number of pillars in the distance. Vax went ahead and stealthed up, looked over and saw that there was a camp of duergar, and apparently the surviving Queen Ulara giving them orders. Next to Grog, who is currently bolted by iron bands to some sort of a cart that they've been dragging him through this tunnel passage with. And that is where we have left off. So."
TALIESIN,00:25:23,00:25:24,I think I've got a plan.
SAM,00:25:24,00:25:26,"Oh. Because I did, too."
TALIESIN,00:25:26,00:25:27,You have a plan?
SAM,00:25:27,00:25:33,"No, I want to hear yours. Let's do them both without telling, and just see what happens."
TALIESIN,00:25:33,00:25:35,I'll Roshambo you for it.
ORION,00:25:35,00:25:37,"I actually-- I actually like this idea, Scanlan."
TALIESIN,00:25:37,00:25:49,"Keyleth can meld through rock. So, if we can get the attention of everyone who's guarding Grog, she could slip through while we're drawing them out, and get through and let him go in the midst of the fight."
SAM,00:25:49,00:25:51,That works with my plan.
TALIESIN,00:25:51,00:25:52,That works with your plan?
SAM,00:25:52,00:25:57,My plan was to-- was to go in there and distract them while you did something! (all laugh)
LAURA,00:25:57,00:25:59,Perfect plan!
TALIESIN,00:25:59,00:26:01,I like that plan.
SAM,00:26:01,00:26:05,I hadn't completed the thought because the something hadn't been worked out.
TALIESIN,00:26:05,00:26:06,You were 80% there.
LIAM,00:26:06,00:26:10,"Actually, let me tell you all that Grog is up here, you didn't know."
TALIESIN,00:26:10,00:26:12,I assumed you'd come back by now.
LIAM,00:26:12,00:26:13,"No, I'm still up there."
SAM,00:26:13,00:26:17,That raises the stakes! (all laugh)
LIAM,00:26:17,00:26:21,"Last week I said, ""Come up now."" And that's when he called it."
ORION,00:26:21,00:26:23,And I had already taken off. So I'm already headed there.
MATT,00:26:23,00:26:24,All right.
TALIESIN,00:26:24,00:26:26,"Well, he's at least said, ""Come up now."""
MARISHA,00:26:26,00:26:27,So we're... we're there.
MATT,00:26:27,00:26:28,"So Tiberius, roll a stealth check."
LAURA,00:26:28,00:26:32,"Great... Great, Tiberius, go for it."
TALIESIN,00:26:32,00:26:34,Damn it.
LIAM,00:26:34,00:26:36,"""Hold on, let me show you my collection of tin cans tied to my tail."""
ORION,00:26:36,00:26:40,"Actually, you know what? No, I'm fine, I'll just roll."
TRAVIS,00:26:40,00:26:42,"Yeah, roll the shit out of that."
ORION,00:26:42,00:26:43,16.
MATT,00:26:43,00:26:50,"16? Okay. So, as Tiberius coasts up along the back portion of Vax's arrival point..."
LIAM,00:26:50,00:26:55,(whispering) Where is everybody?
LAURA,00:26:55,00:26:57,(whispering) We're on our way.
ORION,00:26:57,00:26:59,(whispering) I don't know. I heard you--
MATT,00:26:59,00:27:04,You notice one of the duergar looks over his shoulder in your direction.
SAM,00:27:04,00:27:05,And plan over.
MATT,00:27:05,00:27:07,And begins to make a few steps in that direction.
MARISHA,00:27:07,00:27:10,Wait. Who? You?
SAM,00:27:10,00:27:11,"Yeah, he went in anyway."
LAURA,00:27:11,00:27:13,"Yeah, and he's not stealthed enough."
LIAM,00:27:13,00:27:22,"All right, I grab Tiberius by the snout and pull him back, around the edge of that rock. I'm just doing it. Pulling my dagger out."
MATT,00:27:22,00:27:28,All right. So the duergar continues to move forward towards the edge of the rock...
LIAM,00:27:28,00:27:30,"Oh, come up here please..."
LAURA,00:27:30,00:27:31,"""Okay!"" We stealth. Can I head that way?"
LIAM,00:27:31,00:27:34,And I'm throwing a knife into the dwarf's neck.
SAM,00:27:34,00:27:37,"Oh, Jesus! That's not very stealthy at all!"
LIAM,00:27:37,00:27:38,"Well, it's coming over!"
MATT,00:27:38,00:27:40,"All right, so the rest of you guys go ahead and roll stealth."
LIAM,00:27:40,00:27:42,He's not waiting!
SAM,00:27:42,00:27:45,We've been doing this for 30 seconds. We're already in a fight! I was going to distract them!
LIAM,00:27:45,00:27:47,I'm not going to stand here and wait for the duergar to walk around the corner.
ORION,00:27:47,00:27:48,"I was going to distract them, too."
MATT,00:27:48,00:27:50,And... you got one of them.
TRAVIS,00:27:50,00:27:52,It's a classic movie moment.
SAM,00:27:52,00:27:56,I'm going in. I'm walking into the camp.
MARISHA,00:27:56,00:28:00,"What? Wait, okay, wait. Are we abandoning the plan?"
TALIESIN,00:28:00,00:28:02,"No, we're just going for it right now."
MARISHA,00:28:02,00:28:03,All right!
LIAM,00:28:03,00:28:04,Oh my god!
MATT,00:28:04,00:28:06,"All right, so the rest of you..."
LAURA,00:28:06,00:28:08,"I rolled a nine, so it doesn't even matter."
MATT,00:28:08,00:28:09,It doesn't matter at this point.
TALIESIN,00:28:09,00:28:10,"I rolled a ten, yeah."
MATT,00:28:10,00:28:13,"Okay, so the rest of you begin trudging in, down this tunnel, towards the edge."
TALIESIN,00:28:13,00:28:15,Goddamn.
MATT,00:28:15,00:28:19,Clarota and Kima are... (laughs) holding up the back rear end.
LIAM,00:28:19,00:28:23,"You know, if you wait five minutes, I can at least take one out."
MATT,00:28:23,00:28:28,"As Scanlan approaches, the duergar immediately turns around."
MARISHA,00:28:28,00:28:30,"Hi, duergar!"
LIAM,00:28:30,00:28:34,"Right up behind him-- (surprise sound effect) Cut his neck, cut the throat."
MARISHA,00:28:34,00:28:35,I turn into an earth elemental.
MATT,00:28:35,00:29:00,"All right,simultaneously, as you approach, the duergar looks behind, gives you a glance, and you can see his eyes, normally pupil-less eyes of the ashy-skinned duergar are now glowing with an odd dull green color that you haven't seen in duergar previously, and he starts rushing towards you. He's going to make a simultaneous round rushing up to you for an attack while you release your two attacks against him and you release your dagger."
MARISHA,00:29:00,00:29:01,"Go, twinsies!"
TRAVIS,00:29:01,00:29:03,Who hits Scanlan?
MATT,00:29:03,00:29:05,This calls for a music change.
SAM,00:29:05,00:29:08,"(sighs) Well, the best laid plans...."
LAURA,00:29:08,00:29:11,My first one was an ultimate fail.
MATT,00:29:11,00:29:22,"Okay. Good to know. All right, the first duergar swings at you with his war hammer. To you Scanlan, that comes down with a 12."
SAM,00:29:22,00:29:24,12 versus armor class?
MATT,00:29:24,00:29:26,"Versus your armor class, yeah."
SAM,00:29:26,00:29:27,I'm okay!
MATT,00:29:27,00:29:42,"You pull back and the giant war hammer swings past you and you duck out of the way. Thankfully, though the duergar are relatively small, you're much smaller, and as a gnome you slip right out of the path of the actual hammer blow. Your first arrow misses, second one you said hits?"
LAURA,00:29:42,00:29:43,25.
MATT,00:29:43,00:29:48,25 definitively hits. Go ahead and roll damage.
LAURA,00:29:48,00:29:51,"Ugh, why? Why? Oh, I'm cursed today! Eight."
MATT,00:29:51,00:29:53,Eight damage.
LAURA,00:29:53,00:29:54,Eight damage.
MATT,00:29:54,00:30:19,"All right, so, after he swings past Scanlan, who ducks out of the way, one arrow (whizzing sound effect) just cruises over his head and you hear it scattering and clattering against the rocks in the distance. He looks over in your direction as the second one just grazes his shoulder. You can see a little bit of blood begin to spill, but it doesn't even turn his head towards the wound, he's still just glaring at you angrily while you throw your dagger from behind. Him not even aware of your presence, currently."
LIAM,00:30:19,00:30:20,20. Natural 20!
TALIESIN,00:30:20,00:30:23,First of the night.
LIAM,00:30:23,00:30:29,"There is a magnet inside this die. I should be-- Just full disclosure. Okay, so natural 20."
MATT,00:30:29,00:30:30,Yeah. We're buying you new dice next week.
LAURA,00:30:30,00:30:33,"Yeah, yeah. Will you buy me new dice as well? Thank you."
MATT,00:30:33,00:30:48,"So! As you pull Tiberius back, clutching the front of his snout, keeping him quiet, you pull a dagger out, toss it in the air, catch it and fling it at full speed, striking true. Go ahead and roll damage. With sneak attack bonus. Also multiplied because of the crit."
LIAM,00:30:48,00:31:04,"Yes. He's gone, he's gone. Okay, ... (mumbles numbers) 47."
MATT,00:31:04,00:31:33,"All right. So. As he turns and the arrow strikes off his shoulder and he glares at you, Vex. He pulls back his hammer again looking down at Scanlan, coming down for a blow to basically bash his skull in, but he stops suddenly, as you see this blade protrude from the front of his skull. His glowing eyes fade back to a dull, pale whitish color, and his body slumps onto the ground as your dagger magically returns to your hand from below. Duergar down."
LAURA,00:31:33,00:31:35,I nod to you. Good job.
SAM,00:31:35,00:31:37,I step forward and say-- is her name Ulara?
MATT,00:31:37,00:31:39,Ulara. Queen Ulara.
SAM,00:31:39,00:31:43,Queen Ulara. Show yourself! Step out and talk to us. Everyone hold.
MATT,00:31:43,00:31:46,"And the rest of you, are you all staying where you are? Are you coming forward with Scanlan?"
MARISHA,00:31:46,00:31:49,"Oh, you're talking? We're doing a talking thing?"
LAURA,00:31:49,00:31:54,Let's step up behind him. I want to step up and make him look more imposing with me and Trinket behind him.
MARISHA,00:31:54,00:31:58,"I am-- I am going-- Hang on, wait, what are you do-- what?"
LAURA,00:31:58,00:32:01,"I want to step up behind Scanlan with a bear behind him, and make him look more imposing."
MARISHA,00:32:01,00:32:14,"I'm going to... slink back into the shadows and turn into an earth elemental, and sink into the ground."
MATT,00:32:14,00:32:16,Okay.
MARISHA,00:32:16,00:32:17,And hopefully they don't see that happen.
MATT,00:32:17,00:32:19,Keyleth... is no longer Keyleth.
LAURA,00:32:19,00:32:21,"(laughs) Whoa, you're huge!"
MATT,00:32:21,00:32:28,"And then-- (swoosh sound effects) fades underneath the earth somewhere. Just slips into it, almost like sand through an hourglass, you just vanish beneath the surface of the rock."
TRAVIS,00:32:28,00:32:30,Great way to leave a party.
MATT,00:32:30,00:32:40,"Kima steps forward, making a point to step angrily onto the corpse of the duergar. You hear the crunching of bone and metal as she steps over his corpse. Percy, you're approaching as well?"
TALIESIN,00:32:40,00:32:41,I'm... staying a little bit back.
MATT,00:32:41,00:32:42,"Okay, so about there?"
TALIESIN,00:32:42,00:32:43,"Yeah, about there."
MATT,00:32:43,00:32:51,"All right. Clarota's going to move off to the side... here, and Pike is going to come and get the center point she feels the most applicable to heal."
LIAM,00:32:51,00:32:52,DM?
MATT,00:32:52,00:32:52,Yes?
LIAM,00:32:52,00:32:53,Where on the map is the queen right now?
MATT,00:32:53,00:32:54,You don't see right now.
LIAM,00:32:54,00:32:55,Don't see her.
SAM,00:32:55,00:32:56,"She's in the tent. She's in the tent, right?"
MATT,00:32:56,00:32:59,"Grog, which is right over here."
ORION,00:32:59,00:33:06,I see what's going on and I rub my ring and I go invisible.
MATT,00:33:06,00:33:08,Okay.
ORION,00:33:08,00:33:09,Greater Invisibility.
