speaker,start_time,end_time,text
MATT,00:00:00,00:00:27,"Hello everyone and welcome back to Critical Role. I know we missed you guys last week. We had crazy E3 coverage and the stream was fantastic in getting all that to you, and to me because I couldn't be there. So thank you to the stream team for making all of that happen last week. But we return, nevertheless, to the wondrous realm of Exandria, and the adventures that happen in this wonderful world of Critical Role. It's been a week. I'm a little crazed right now. So be prepared for crazed Mercer today."
ORION,00:00:27,00:00:28,"Yeah, crazed Mercer!"
MATT,00:00:28,00:01:15,"What could possibly go wrong? All right. So before we get started here, a couple-- a few quick things, cool things! First off, guys, our first winner for our subscriber giveaway is Valmoncen. Congratulations! You're going to win a signed Player's Handbook and a signed cast photo so congrats to you. And we'll be giving those away for every 50 subscribers that we get throughout the show tonight. So remember in order to be part of these giveaways you have to be active in the chatroom. So every 50 subscribers, at 3,750 will be our next one and every 50 thereafter. So we'll be giving away signed Player's Handbooks and signed photos of the cast. Also, Facebook initiative that we're putting out there now. For all you guys out there who could, go to the-- Hi there Sam."
SAM,00:01:15,00:01:16,Hi!
MATT,00:01:16,00:01:42,"(laughs) If you have an opportunity, go to the Geek and Sundry Facebook Page, facebook.com/geekandsundry, and share on there both #CriticalRole and a reason why you think people should watch the show. And we will be doing a giveaway for all the folks that do that, and that'll include a signed Player's Handbook, a signed photo, and this fantastic D&D Attack Wing Green Dragon Expansion Pack, which is just a cool looking mini in general."
MARISHA,00:01:42,00:01:43,I want that!
MATT,00:01:43,00:02:15,"Well too bad. They're going to get it. You guys. One of you magical people are going to get this. So go to the Facebook of Geek and Sundry, share your best reasoning to the world on there why people should check us out and maybe win that, which would be cool. Also, as a heads up, let's see, we have a new shirt up! I'm sure you've seen a fantastic new Critical Role shirt. It's only a two-week limited run again. It's designed by one of our awesome fans, Matt Abernathy. Well done and thank you! (cheering)"
ORION,00:02:15,00:02:16,Matt Abernathy! Did I say it right?
MATT,00:02:16,00:02:22,"You did. I believe so. If not, you're welcome to get angry at us on the internet. But that just went up. It has our little awesome 8-bit--"
SAM,00:02:22,00:02:24,"Is there a time limit on those, Matt?"
MATT,00:02:24,00:02:25,Two weeks.
SAM,00:02:25,00:02:29,Two weeks?! You mean the people out there have only two weeks to get this t-shirt?
