speaker,start_time,end_time,text
MATT,00:04:52,00:05:01,"It's legit. Jim, that's ridiculous. And amazing. And thank you! We shall progressively enjoy it through the stream tonight. So here's to you, Jim. Thank you very much."
"MARISHA, TALIESIN",00:05:01,00:05:03,To Jim!
TRAVIS,00:05:03,00:05:04,(slurred) To Jim!
MATT,00:05:04,00:05:19,"That's tasty. Also, announcements from us! Any project or game announcements? I know this recently sparks the release of the Mad Max game that just came out."
MARISHA,00:05:19,00:05:21,Where's Orion?
MATT,00:05:21,00:05:23,Orion will be here in a second. He's missing his moment.
LAURA,00:05:23,00:05:25,But Travis plays the lead villain!
MATT,00:05:25,00:05:27,Travis is the main villain! Scrotus!
TRAVIS,00:05:27,00:05:31,"Yes, Scabrous Scrotus. Who is in no way related to Grog."
MATT,00:05:31,00:05:36,No. He is large and has many curious accoutrements on his outfit.
TRAVIS,00:05:36,00:05:40,Yes he does! He has a giant horn on his crotch. Don't know what that's about.
ORION,00:05:40,00:05:41,Are we talking about Mad Max?
MATT,00:05:41,00:05:42,"Yes, we are."
ORION,00:05:42,00:05:43,"Hey, he's Scrotus!"
MATT,00:05:43,00:05:45,Yes! And you are?
ORION,00:05:45,00:05:57,I play Scab and a bunch of war boys. So check it out! Because I work with this guy here!
MATT,00:05:57,00:06:07,"And I'm a war boy commander and a bunch of other guys, so you hear a lot of me going, ""Get that guy!"" And a lot of random NPCs giving quests."
LAURA,00:06:07,00:06:09,"Yeah, I think you hear me barfing a lot during that game."
MATT,00:06:09,00:06:12,"Oh, man. That was a lot of dry heaving for like twenty minutes."
LAURA,00:06:12,00:06:14,Yeah! Crazy.
MARISHA,00:06:14,00:06:20,"Always makes me actually want to barf. It makes my eyes water and be like, ugh."
MATT,00:06:20,00:06:32,"You know you've achieved it properly when the director goes, ""Okay, no, we got it. Ugh."" So yeah, Chris put us through the paces on our varying array of vomiting techniques on that project. So enjoy that in Mad Max! Also, same"
"time, M G S V",00:06:32,00:06:44,"The Phantom Pain, for those of you who worked on that one. I know Marisha, if you want to talk about your involvement in that?"
MARISHA,00:06:44,00:06:46,"Yes, oh-- Sam!"
MATT,00:06:46,00:06:47,We have a Sam! Sam's arrived! Yay!
MARISHA,00:06:47,00:07:07,"Yeah, I'm one of the Diamond Dog soldiers that you can eventually recruit and play as, and so you can either shoot at me a lot and kill me a lot, or you can run around as me. And apparently once you get me I've got better stats than Big Boss, which is pretty fucking dope."
MATT,00:07:07,00:07:22,"Damn right, you do. I also voice a lot of the male Diamond Dog soldiers and enemy soldiers throughout the game, so you'll be shooting and capturing and recruiting a lot of me and Marisha throughout the game. Yeah, so check that out. Any other announcements?"
ORION,00:07:22,00:07:39,"Yes! Speaking of Mad Max again, because it's super cool, I've actually partnered with Twitch as of ten days ago, so I'm doing my Twitch and I've been playing the shit out of Mad Max, so follow me on there! Orionacaba at Twitch, and check that shit out."
MARISHA,00:07:39,00:07:40,You should play some Metal Gear.
ORION,00:07:40,00:07:41,Nope!
TRAVIS,00:07:41,00:07:44,Not until you beat Mad Max.
LAURA,00:07:44,00:07:45,You should play some Borderlands.
ORION,00:07:45,00:07:50,I'll go to your place and watch you play it because I want to watch you play your character.
MATT,00:07:50,00:07:54,Why don't you come to our place to watch Laura play Borderlands? We'll chain this.
MARISHA,00:07:54,00:07:59,"Guys, why don't we just LAN party and only play as characters we voice?"
MATT,00:07:59,00:08:01,That's not masturbatory at all.
TRAVIS,00:08:01,00:08:02,No. Not at all.
ORION,00:08:02,00:08:04,"Yeah, that's weird."
TALIESIN,00:08:04,00:08:05,We can make a little ring.
MARISHA,00:08:05,00:08:06,Yes! Of narcissism!
MATT,00:08:06,00:08:07,Exactly.
ORION,00:08:07,00:08:09,"Ew, that's gross."
MATT,00:08:09,00:08:11,Cool! Do we have any other announcements?
TRAVIS,00:08:11,00:08:24,"Oh yeah, it's the start of the 2015 NFL football season. I'll be repping the Dallas Cowboys today. They're not playing right now, but they will be on Sunday. Go Cowboys."
MATT,00:08:24,00:08:27,Awesome. For the four of you that are interested in football watching the stream--
TRAVIS,00:08:27,00:08:30,"We all come from different walks, all right?"
MATT,00:08:30,00:08:34,"I know. No, that's awesome. Cool! There we go."
TALIESIN,00:08:34,00:08:36,Teach me of your ways.
TRAVIS,00:08:36,00:08:38,(laughs) My sorcerer's ways.
MATT,00:08:38,00:08:41,(laughs) I was too much of an indoor kid. But I'm learning!
TRAVIS,00:08:41,00:08:43,There goes ball. Chase ball.
LAURA,00:08:43,00:08:45,We're growing! We're learning and growing.
MATT,00:08:45,00:08:48,"I am. I got really into rugby when we were in New Zealand. Oh, sports I can watch!"
MARISHA,00:08:48,00:08:51,"Rugby's dope, man. They're hardcore."
MATT,00:08:51,00:08:56,"Yeah, they hit each other really hard. They call things a scrum. That sounds like fun."
TRAVIS,00:08:56,00:08:57,Yeah. That's rugby. Scrum.
MATT,00:08:57,00:08:58,"That's intense, man."
TRAVIS,00:08:58,00:08:59,"Yeah, that's some brutal stuff."
MATT,00:08:59,00:09:08,"Yeah. So we will have a Liam possibly joining us later in the evening. He had some family commitments tonight, but he's going to hope to try and join us around 8:30 or 9:00, if at all."
LAURA,00:09:08,00:09:11,A wild Scanlan coming next to me.
MATT,00:09:11,00:09:14,Oh no! We got Scanlan jumping ship now!
SAM,00:09:14,00:09:16,I've never been over here before.
ORION,00:09:16,00:09:20,How does it feel on that side? When I played with Will Friedle--
LAURA,00:09:20,00:09:21,"Yeah, I was on that side."
MARISHA,00:09:21,00:09:26,"Yeah, we were switched. That's right. It's weird. It does feel weird."
SAM,00:09:26,00:09:28,Everything flushes the other way around.
MATT,00:09:28,00:09:30,"That's how it works in this place, yeah."
MARISHA,00:09:30,00:09:33,Is it colder over there? Are you guys in winter?
SAM,00:09:33,00:09:35,"Wow, that's so weird!"
MARISHA,00:09:35,00:09:36,"I know, it's awesome."
MATT,00:09:36,00:11:01,"Well, anything else? Are we good on announcements? Perfect! All right. Well then, let's go ahead and roll that intro and return. We'll jump right into the game and kick up this next session of Critical Role! See you in just a minute. [dramatic music]"
MATT,00:11:01,00:11:23,"Welcome back. Quick announcement that I forgot: There is a Kickstarter up for the third Mythica film, which if you guys haven't watched it, it's a really awesome indie-budget fantasy series, and a bunch of good friends are in it. I play the main villain, necromancer Zorlock, who showed up a little bit in the second film, and the third one is now going into post, and that's what the Kickstarter's asking for your help. [no audio]"
MATT,00:11:23,00:11:26,"If it's something you want to donate to, it's a cool project, you get to watch me be all evil and cast--"
TRAVIS,00:11:26,00:11:29,I watched it. It's really fun.
MATT,00:11:29,00:11:34,"(laughs) You can see me cast necromantic spells at Kevin Sorbo. I mean, what more could you want, really?"
LAURA,00:11:34,00:11:35,Nothing.
MATT,00:11:35,00:11:37,Our hair has a battle. It's wonderful.
ORION,00:11:37,00:11:39,Our mighty DM versus Hercules.
MATT,00:11:39,00:12:08,"Indeed. I remember the first time we met on set, he came up to me, and goes like, ""What's your mother's name?"" I still wonder. But anyway. Let us bring us back to the story. Now, Vox Machina, after completing the trials of the Slayer's Take and acquiring their marking brand as essence of them joining the actual guild itself, meeting the gynosphinx that is currently responsible--"
LAURA,00:12:08,00:12:09,(chuckles)
MATT,00:12:09,00:12:39,"Such children. Responsible for the development and the progression of the guild itself, they found themselves having Pike join them for about a week's time while the landscape of her temple to Sarenrae was being cleansed of a curse, and the group decided to follow through on their promise to aid Keyleth on her Aramente to find the Pyrah people to the far southwest of Vasselheim."
LAURA,00:12:39,00:12:42,Ugh!
TRAVIS,00:12:42,00:12:43,I'm burping garlic.
MATT,00:12:43,00:13:43,"Ugh. Garlic. Stinking Cloud over there. You thought he wasn't a caster. They made their way to the mountains, eventually to the actual Pyrah tribe itself, where they underwent a trial through the elemental plane of fire. Battled some of the druids, the Pyrah themselves, in elemental fire form, combated against time through a cinder storm as they attempted to escape, and managed to do so with their lives, and in doing so gained the blessing of the Aramente for Keyleth from the Pyrah tribe, as well as a blessing from the main druid as well, as a spark stone. And returned to Vasselheim, Pike then said her goodbyes again, returning to help the restoration of the temple of Sarenrae, and you've all been left to your devices now. So. As you all awaken the next morning within the guildhall itself, your journey and your path is your own to take."
TRAVIS,00:13:43,00:13:46,"We wake the next morning. Beard check, please."
MATT,00:13:46,00:13:50,Beard check. (laughs)
TRAVIS,00:13:50,00:13:51,Zero. Or ten?
LAURA,00:13:51,00:13:52,That's zero.
SAM,00:13:52,00:13:53,That's good.
MARISHA,00:13:53,00:13:55,It depends.
TRAVIS,00:13:55,00:13:56,That's a hundred.
MARISHA,00:13:56,00:13:57,Are you serious?
TRAVIS,00:13:57,00:13:59,That's the second time that's happened.
MARISHA,00:13:59,00:14:05,All you had to have rolled was a nine or anything other than a zero. That's all you had to-- anything.
MATT,00:14:05,00:14:24,"If this had been the second edition Encyclopedia Magica, you would've gotten the most broken artifact ever. You rolled two hundreds. With a tiny methodical squeak, your pores produce but a few random molecules of hair-like material that then puff in the air around you."
TRAVIS,00:14:24,00:14:29,"Is it at least rough? Like, you know, he needs to shave, it's so rough."
LAURA,00:14:29,00:14:31,"Nah, it's smooth as a baby's bottom."
TALIESIN,00:14:31,00:14:32,Well-oiled.
LAURA,00:14:32,00:14:37,Fine leather. That's what your face feels like.
ORION,00:14:37,00:14:43,"It's still 24 hours since we had the feast, right? It still counts as the same time?"
MATT,00:14:43,00:14:53,"The travel back to the town took about two and a half, three days, so that's been long past the feast. So the benefits of the Heroes' Feast have already been washed from your system."
SAM,00:14:53,00:14:55,Where am I?
MATT,00:14:55,00:15:08,"Where are you? That's a very good question. As you returned, tired from the venture, went to sleep. You have spent the past week or so--"
SAM,00:15:08,00:15:10,On my own.
MATT,00:15:10,00:15:29,"On your own, essentially finding one of the various establishments in the city that can aid you through your sore muscles through the help of feminine companionship-- or other types of companionship; whatever your preference may be. But upon leaving, realize that your party had left and been gone for some time."
SAM,00:15:29,00:15:33,Where are they? Where am I?
MATT,00:15:33,00:15:39,"You've just now found word they've returned to the Slayer's Take guildhall, and you've made your way in that direction this bright morning."
TRAVIS,00:15:39,00:15:41,Because it's free to stay there.
LAURA,00:15:41,00:15:42,"Yeah, we can stay there for free."
SAM,00:15:42,00:15:43,Hello!
"LAURA, MARISHA",00:15:43,00:15:44,Scanlan!
SAM,00:15:44,00:15:46,Where have you guys been?
LAURA,00:15:46,00:15:49,"Oh, Scanlan. You've just missed Pike!"
SAM,00:15:49,00:15:54,What?! Pike? Pike was here?
MARISHA,00:15:54,00:15:58,We took a field trip with her.
SAM,00:15:58,00:16:02,What are you talking about? Why didn't you call me? We have an earring!
ORION,00:16:02,00:16:08,"I used it twice, and you said, stop bothering me, Tiberius."
SAM,00:16:08,00:16:10,"Well, I-- (sighs)"
TALIESIN,00:16:10,00:16:15,We were hearing very weird things from the other end of that ear piece
ORION,00:16:15,00:16:18,Though he definitely said my name and told me to stop.
SAM,00:16:18,00:16:22,"You didn't lead with Pike, though! You should have said, Pike's here. Hey, Pike's here."
LAURA,00:16:22,00:16:24,You probably should have done that.
ORION,00:16:24,00:16:25,My bad.
SAM,00:16:25,00:16:27,(frustrated noise)
ORION,00:16:27,00:16:28,Sorry about that.
SAM,00:16:28,00:16:32,"I mean, I was having a fun time, but I would've dropped everything to be with Pike."
ORION,00:16:32,00:16:37,"Well, a Stormwind likes to finish a sentence, and I apparently need to start a sentence correctly for you to hold your attention long enough."
SAM,00:16:37,00:16:41,Don't bury the lede. Pike first. Always Pike first.
ORION,00:16:41,00:16:42,Right. Sorry.
SAM,00:16:42,00:16:43,I wasn't even in a brothel.
LAURA,00:16:43,00:16:45,"Oh, you weren't?"
SAM,00:16:45,00:16:49,"I walked toward the brothel, but then I bumped into Zahra. Remember Zahra?"
TALIESIN,00:16:49,00:16:50,"Oh, Zahra!"
SAM,00:16:50,00:17:07,"She invited me over. We talked all night. One thing led to another-- nothing untoward-- but we just had a nice slumber party. It was lovely. It was me and a couple of tieflings. Three, I think. We were doing each other's hair, telling stories, playing songs. It was wonderful!"
TRAVIS,00:17:07,00:17:10,Can I roll to see if he's bullshitting?
MATT,00:17:10,00:17:12,You can go ahead and make a-- this would be an insight.
TRAVIS,00:17:12,00:17:18,Yeah! Grog insight check! Modifier is zero! That's a nine. (laughter)
MATT,00:17:18,00:17:26,You are enthralled by his tale. Your elbows are on the edge of the bedspread right now with your hands clasped--
TRAVIS,00:17:26,00:17:28,"Are my feet behind me, crisscrossing?"
MATT,00:17:28,00:17:31,You are this close to a breakdown from Grease. It's pretty fantastic.
TRAVIS,00:17:31,00:17:34,"(singing) Tell me more, tell me more..."
SAM,00:17:34,00:17:39,It was great. We had a great PG night.
MARISHA,00:17:39,00:17:43,Sounds like exactly what you needed.
LAURA,00:17:43,00:17:46,"Well, then. That sounds like a wonderful time. It's all right that you missed Pike."
SAM,00:17:46,00:17:57,"Yeah, except I would have dropped everything to come to see the woman I love, the woman of my dreams, the woman I will marry and bear children with. I don't know if she'll bear mine or I'll bear hers."
ORION,00:17:57,00:17:59,Yes. How does it work with gnomes?
SAM,00:17:59,00:18:01,"Gnomes, it's tricky."
ORION,00:18:01,00:18:03,"Yes, I've never seen a gnome birth, before."
SAM,00:18:03,00:18:05,You never know.
TALIESIN,00:18:05,00:18:06,Would it help if there were trolls?
SAM,00:18:06,00:18:08,"Oh, don't get me started."
TALIESIN,00:18:08,00:18:15,"All right, so if there were trolls, it would be better that you missed everything. There weren't trolls, but if there had been, it would have been better."
SAM,00:18:15,00:18:16,"Well, at least we're all together again."
MARISHA,00:18:16,00:18:18,We got to meet my family!
SAM,00:18:18,00:18:19,"Wait, what?!"
MARISHA,00:18:19,00:18:20,Yeah!
SAM,00:18:20,00:18:21,I missed everything.
LAURA,00:18:21,00:18:25,What did you do for all the days we've been gone now?
SAM,00:18:25,00:18:40,"This was a long slumber party. We just kept going and going, and at one point, I was like, okay, I'll see you-- oh, there's another meal? Okay, I'll stick around for another day. And we just kept going."
TRAVIS,00:18:40,00:18:42,Did you do nails?
SAM,00:18:42,00:18:45,We did. Not my hands. Just my toenails.
LAURA,00:18:45,00:18:46,All right.
SAM,00:18:46,00:18:52,We braided hair. We connected.
LAURA,00:18:52,00:18:53,That's wonderful.
TRAVIS,00:18:53,00:18:54,Connected.
SAM,00:18:54,00:19:00,"Well, at least we're all back. We can get on the flying carpet and go somewhere fun."
LAURA,00:19:00,00:19:01,Oh no.
TRAVIS,00:19:01,00:19:06,Who wants to--
LAURA,00:19:06,00:19:10,"Scanlan, you've missed everything!"
TRAVIS,00:19:10,00:19:14,Maybe we should let Keyleth explain where the flying carpet went.
TALIESIN,00:19:14,00:19:16,"Yes, Keyleth. Where is the flying carpet?"
MARISHA,00:19:16,00:19:18,Why do I have to explain it?
TRAVIS,00:19:18,00:19:21,"You're right. Tiberius, where did the flying carpet go?"
ORION,00:19:21,00:19:25,It's right here. I open my Bag of Holding. (swoosh) It just doesn't fly anymore.
SAM,00:19:25,00:19:26,You have a Bag of Holding?
ORION,00:19:26,00:19:31,I went to Draconia for like two minutes and picked one up.
SAM,00:19:31,00:19:32,That's really far.
ORION,00:19:32,00:19:36,"Oh. Well, I teleported. I went there, came back."
LAURA,00:19:36,00:19:47,"So they killed the carpet. It lives no more. They also spent a lot of money. But hey, they didn't die, and that's a good thing."
SAM,00:19:47,00:19:48,That is a good thing.
MARISHA,00:19:48,00:19:50,And we fought a devil.
LAURA,00:19:50,00:19:51,A demon.
SAM,00:19:51,00:19:53,Whoa! The devil?
ORION,00:19:53,00:19:55,"No, a rakshasa."
TALIESIN,00:19:55,00:20:00,It seems that an enormous amount of alcohol has given you some perspective. I'm very proud of you. Well done.
LAURA,00:20:00,00:20:01,Thank you.
SAM,00:20:01,00:20:09,"Well, thank you for catching me up, fellows. What's our mission now? What are we doing now?"
LAURA,00:20:09,00:20:11,That is a good question.
ORION,00:20:11,00:20:18,"I have a suggestion. First I'm going to bring up Lockheed. Keyleth, if you think you could help?"
SAM,00:20:18,00:20:24,What? I was gone for a day! There's a dragon now?
ORION,00:20:24,00:20:29,I'm going to take him out of his cage and put him on the table here.
MARISHA,00:20:29,00:20:33,"Aw, he's got puppy breath. Oh, yes you do. Yes you do."
MATT,00:20:33,00:20:35,It is slightly worse than puppy breath.
MARISHA,00:20:35,00:20:38,You want me to cure him of poison?
ORION,00:20:38,00:20:48,He's diseased. You can maybe see if you could perhaps use your medicine strengths to see what the problem is.
MARISHA,00:20:48,00:20:52,"I mean, the Heroes' Feast would have worked."
ORION,00:20:52,00:20:55,"Yes, I know. That's why I asked earlier as the other guy."
LAURA,00:20:55,00:21:01,We did not have him with us then? We didn't have him with us when we had the feast?
ORION,00:21:01,00:21:02,No.
LAURA,00:21:02,00:21:06,You didn't think of him at the time?
ORION,00:21:06,00:21:08,"I said I fed him, but I didn't say what I fed him."
TALIESIN,00:21:08,00:21:12,I have a strange thought.
LAURA,00:21:12,00:21:13,What?
TALIESIN,00:21:13,00:21:15,When was the last time we went home?
LAURA,00:21:15,00:21:20,"Well, okay. Here's the thing. If we're going to go home-- Emon."
TALIESIN,00:21:20,00:21:21,Greyskull.
LAURA,00:21:21,00:21:27,"Right. If we're going to go home, I would really, really like to stop by Kraghammer."
TALIESIN,00:21:27,00:21:28,And pick up our money.
LAURA,00:21:28,00:21:31,"Yes. 25,000 gold."
TRAVIS,00:21:31,00:21:36,"If we're going to leave, could I make a small request?"
TALIESIN,00:21:36,00:21:38,"You want to try again, don't you?"
TRAVIS,00:21:38,00:21:40,I have a bit of a chip on my shoulder.
MARISHA,00:21:40,00:21:42,Oh!
TRAVIS,00:21:42,00:21:50,Would you mind terribly if I maybe went out to the street and picked a fight?
TALIESIN,00:21:50,00:21:51,"Oh, give me strength."
MARISHA,00:21:51,00:21:57,"Wait, go out on the street? You're not going to chase down what's-his-butt?"
TRAVIS,00:21:57,00:21:59,I want Kern.
MARISHA,00:21:59,00:22:00,"Okay, we're going to find Kern."
SAM,00:22:00,00:22:02,Are you sure about this?
TRAVIS,00:22:02,00:22:04,I'm sure.
MARISHA,00:22:04,00:22:09,"Hang on, are we going to go find Kern and do this with rules, or we going to do this without rules?"
SAM,00:22:09,00:22:11,"Without rules, you would win."
TRAVIS,00:22:11,00:22:14,I can't do it. I have to do it by the rules.
LAURA,00:22:14,00:22:16,So you want to go in the Crucible again.
TRAVIS,00:22:16,00:22:25,Yeah. Is there a tavern downstairs or anywhere they'd have cups or wineskins?
MATT,00:22:25,00:22:33,"Within the guildhall, there is a mess hall area. A kitchen would have cups, but it's not a full tavern."
LAURA,00:22:33,00:22:35,"Tiberius, do you have any wineskins or anything?"
ORION,00:22:35,00:22:37,Excuse me?
LAURA,00:22:37,00:22:39,Do you have a wineskin?
ORION,00:22:39,00:22:41,"Oh, I'm sorry. I was waiting on my first request before."
SAM,00:22:41,00:22:43,"Oh, what was your first request?"
ORION,00:22:43,00:22:47,"To see if Keyleth could do anything, but a wineskin? Yes."
"LAURA, TRAVIS",00:22:47,00:22:48,"Oh, thank you."
MARISHA,00:22:48,00:22:55,Can I do a check to see if I can tell what Lockheed has? What kind of disease?
MATT,00:22:55,00:22:57,Sure. Go ahead and make a medicine check.
SAM,00:22:57,00:22:59,"Oh, it's sick? Get me away from it."
MARISHA,00:22:59,00:23:00,21.
MATT,00:23:00,00:23:17,"21. Looking at Lockheed, you get the feeling that his disease essentially comes from a continuous time period of poor meat being presented as a meal option. It's less of a magical or any sort of unnatural disease. It's just something that is passing through his system."
ORION,00:23:17,00:23:19,Emaciated?
MATT,00:23:19,00:23:36,"Not too emaciated. More that some bad meat has found its system, which means without treatment over time, his health could diminish. However, if the food you've been feeding him has been a decent level, if this continues, it might clear. It could be aided through the use of simple healing salves and/or natural remedies."
MARISHA,00:23:36,00:23:42,Can I make a few Goodberries for him and feed him a few more Goodberries?
MATT,00:23:42,00:23:43,Sure.
TALIESIN,00:23:43,00:23:45,Why not great berries?
MARISHA,00:23:45,00:23:48,"Well, I guess that's a matter of opinion, Percy."
ORION,00:23:48,00:23:58,"As far as the matters at hand: I, of course, Grog, encourage your violence. And Taliesin, I do quite like the idea of going back to Emon--"
LAURA,00:23:58,00:24:00,Who did you just-- who did you just--
TALIESIN,00:24:00,00:24:05,You just NPCed me. Just NPCed me all over the place.
ORION,00:24:05,00:24:09,"Oh, sorry. I'm sorry, speaking Draconic again. Percy."
TALIESIN,00:24:09,00:24:14,"Taliesin is my mother's name, please. No."
ORION,00:24:14,00:24:17,"Sorry. No, that's not your mother's name."
TALIESIN,00:24:17,00:24:20,It's not my mother's name. She wasn't well. Carry on.
LAURA,00:24:20,00:24:22,What was your mother's name?
ORION,00:24:22,00:24:27,I'm sorry. Percival. I go over to Percival and I give him a hug.
TALIESIN,00:24:27,00:24:28,Oh god.
ORION,00:24:28,00:24:30,"Sorry, I'm scaly."
TALIESIN,00:24:30,00:24:32,It's all right. We didn't touch in my family. Go ahead.
ORION,00:24:32,00:24:40,"I like the idea of going back to Emon, but before that, I do believe we should go back to Kraghammer and collect our gold."
"TALIESIN, LAURA",00:24:40,00:24:41,Yes.
ORION,00:24:41,00:24:42,Did we say that already?
"TALIESIN, LAURA",00:24:42,00:24:43,We did.
ORION,00:24:43,00:24:45,Wonderful. I was concerned about Lockheed.
MARISHA,00:24:45,00:24:46,So much has happened.
ORION,00:24:46,00:24:48,I'm going to put him on my shoulder.
TRAVIS,00:24:48,00:24:51,Did you say you encourage my violence?
ORION,00:24:51,00:24:52,Of course.
TRAVIS,00:24:52,00:24:56,I take off running out the room. (laughter)
MARISHA,00:24:56,00:24:59,"Oh, Tiberius. You have to be careful. You have to be responsible--"
TRAVIS,00:24:59,00:25:00,Was there a window in the room?
MATT,00:25:00,00:25:02,"No, not in this one."
TRAVIS,00:25:02,00:25:03,"Okay, just checking."
TALIESIN,00:25:03,00:25:10,Was there a Looney Tunes hole in the wall? (laughter)
MATT,00:25:10,00:25:13,"So as Grog bounds off into the distance, do you guys give chase?"
"ORION, TALIESIN",00:25:13,00:25:15,Yes!
MATT,00:25:15,00:25:17,You get out into the main thoroughfare.
MARISHA,00:25:17,00:25:20,"We really need to make that leash for him, like we said we were going to."
MATT,00:25:20,00:25:36,"As you make your way to the main thoroughfare, you look over and you catch the image of the distant goliath heading northward towards the Braving Grounds, just plowing through the crowd. You see a couple people that are knocked flat onto their ass, like head shaking, ""what just happened?"" as he just goes bounding into the distance."
MARISHA,00:25:36,00:25:38,Follow the trail of distressed people!
ORION,00:25:38,00:25:44,I give chase. I give myself Fly so I can go over the crowd.
MATT,00:25:44,00:25:52,"As you glide over the crowd, you can see a few Bastions glance up and narrow their eyes and begin whispering to themselves."
ORION,00:25:52,00:25:57,"It's fine! I realize what I'm doing, and I stop."
TALIESIN,00:25:57,00:26:04,"That's going on your tombstone: I realize what I'm doing, and I stop."
MATT,00:26:04,00:26:15,"As you enter the group, you, Percy, thanks to him, notice that there are now no less than five Bastions keeping a 30-foot distance walking and following behind Tiberius."
LAURA,00:26:15,00:26:27,"I go up and I tell Tiberius, maybe it's best just to keep a low profile for a while. And I turn around and wave at the Bastions."
TALIESIN,00:26:27,00:26:29,It's all right. He's from Emon.
MATT,00:26:29,00:26:34,"As soon as you wave and make that interaction, they break off in two and three and go in different directions and disappear into the crowd."
LAURA,00:26:34,00:26:36,Cool. That was fun.
TALIESIN,00:26:36,00:26:38,Hunter's Mark one of them.
LAURA,00:26:38,00:26:39,"Yeah, I'll Hunter's Mark one of them."
ORION,00:26:39,00:26:41,Do they feel that?
LAURA,00:26:41,00:26:44,"Oh, wait. Can they feel that?"
MATT,00:26:44,00:26:47,Go ahead and make a sleight-of-hand check on this.
LAURA,00:26:47,00:26:59,"Oh gosh. Wait, which one should I roll first? Okay. Hold on. Natural 20, what!"
