speaker,start_time,end_time,text
MATT,00:00:00,00:00:05,"Hello everybody, and welcome to tonight's episode of Critical Role, where a bunch of us nerdy-ass voice actors sit around and play Dungeons & Dragons."
TRAVIS,00:00:05,00:00:09,(hollering) We play Dungeons & Dragons! (all clamoring)
MATT,00:00:09,00:00:19,"Happy to have you back. Before we get into tonight's episode, we do have some announcements to get through, beginning with the first of our two sponsors for the evening. The first up, which is Ravensburger. Sam."
SAM,00:00:19,00:00:30,"(scoffing) No, Matt, please, do not use my secret identity, for the world only knows me as the notorious Boomerang. No? Boomerang?"
LIAM,00:00:30,00:00:30,Oh.
SAM,00:00:30,00:00:37,"Boomerang, the orbital outlaw? The Sinister Stick, the Aerodynamic Desperado? No? Boomerang? Not ringing a bell?"
TRAVIS,00:00:37,00:00:39,Terrible name.
SAM,00:00:39,00:01:07,"Cool, cool, anyway, this episode is sponsored by Marvel Villainous, from our friends at Ravensburger. The next chapter of the villainous game system allows players to take on the role of a Marvel villain of their choice and face off against Earth's mightiest heroes to achieve their dastardly objectives. Players can choose from Thanos, Hela, Killmonger, Ultron, Taskmaster from the upcoming Black Widow film, and of course... Boomerang isn't an option."
LAURA,00:01:07,00:01:08,(laughs)
SAM,00:01:08,00:01:13,"No Boomerang? Boomerang, the spinniest supervillain of them all? No?"
MARISHA,00:01:13,00:01:14,"""Spinniest""?"
SAM,00:01:14,00:01:19,"Goddamn it, I'm going to kill my agent. She said this was in the bag! I even wrote some new catch phrases, ready?"
MATT,00:01:19,00:01:19,"Oh, no."
SAM,00:01:19,00:01:23,"""Okay, boomer!"" Eh? No?"
ALL,00:01:23,00:01:25,(groaning)
SAM,00:01:25,00:01:28,"How about, ""You rang?"" No?"
TALIESIN,00:01:28,00:01:30,Oh.
MARISHA,00:01:30,00:01:30,"Okay, okay."
LIAM,00:01:30,00:01:33,Fuck you. It's so quiet in here.
MATT,00:01:33,00:01:35,(laughs)
SAM,00:01:35,00:01:41,"""Ya!"" Of course, in real life it would come back, I know how to use a boomerang."
TRAVIS,00:01:41,00:01:41,Uh-huh.
SAM,00:01:41,00:02:05,"Anyway. The game is available now in the U.S. and U.K. at bit.ly/critrolemarvelvillainous, and, as always with Ravensburger, enter for a chance to win a copy of the game by heading over to Ravensburger NA-- sorry, @RavensburgerNA on Twitter, where they're giving away copies of the game right now. And remember Boomerang will always... ""see you around."""
TRAVIS,00:02:05,00:02:05,Woof.
LAURA,00:02:05,00:02:08,"Oh, wow."
SAM,00:02:08,00:02:09,Boomerang!
TRAVIS,00:02:09,00:02:12,Did that boomerang have bullet holes in it?
SAM,00:02:12,00:02:31,"I don't know. (laughter) I was supposed to bring my boomerang from home, but I didn't, and then Max had to make one. (laughter) He made it out of cardboard for Boomerang! I think he used a piece of cardboard that had been used to do painting on before."
TRAVIS,00:02:31,00:02:33,That looked super street tough.
LAURA,00:02:33,00:02:34,Yeah.
TRAVIS,00:02:34,00:02:36,It leant it cred.
MATT,00:02:36,00:02:37,Yeah.
LIAM,00:02:37,00:02:38,"And hang onto that costume, though, cause we'll use it later."
SAM,00:02:38,00:02:41,Boomerang!
MATT,00:02:41,00:02:43,"I'm not going to lie, it is making me miss the Tick show, though."
MARISHA,00:02:43,00:02:43,Oh yeah.
LIAM,00:02:43,00:02:45,Yeah.
MARISHA,00:02:45,00:02:49,"Just shouting your name, is your catchphrase?"
MATT,00:02:49,00:02:49,The special--
SAM,00:02:49,00:02:54,"Thanos, Boomerang!"
MATT,00:02:54,00:03:01,"Special power to just induce endless cringe on their enemies. Avengers are like, ""Oh! (inhales sharply) Mm!"""
LAURA,00:03:01,00:03:04,"""I feel guilty fighting him. He's just so pathetic."""
MATT,00:03:04,00:03:13,"All right. Thank you, Sam. And thank you, Ravensburger. (laughing) Our second sponsor tonight, our friends since beginning of campaign two, D&D Beyond."
ALL,00:03:13,00:03:14,D&D Beyond!
MATT,00:03:14,00:03:57,"So you can become a D&D Beyond subscriber if you'd like to. You can unlock new features and get most out of your D&D Beyond account through this, without having to purchase everything at one big go. You get early to access to tools and the features, like the combat tracker, and create unlimited characters on your account, which is useful, because I have a bunch on there that I never get to play, because I'm the DM. Plus you can share access of all your unlocked content with your party, who are part of your campaigns on there as well, which is awesome. Subscribe today for as low as $2.99 a month at https://dnbeyond.link/criticalrole. https://dnbeyond.link/criticalrole. And there you have it. As for our announcements. Reminding you guys The World of Critical Role book is now available. (cheering)"
MATT,00:03:57,00:04:40,"It's now ready for purchase. It is a behind the scenes nonfiction guide to all of this insanity that we've been stumbling through over the years with you all. It's written by the amazing Liz Marsham, and interviews from all of us are scattered throughout, from the beginning experiences all the way up to current day. There's a bunch of great pictures and odd elements of our history, even our home game, as well as behind the scenes looks that you don't see anywhere else. It includes introduction by Felicia Day, friend of the show and friend of ours. It features brand new illustrations by Oliver Barrett, and photography by Ray Kachatorian. And the audio book is read by our very own Mary Elizabeth McGlynn. (cheering)"
MATT,00:04:40,00:05:00,"And the foreword of the book is read by Felicia Day herself, wrote it, so, fantastic. So if you were in the U.S., Canada, or the U.K., you can pick up your copy right now, wherever books are sold, including Amazon, Barnes and Noble, or at your local independent bookstore. The book is also available in a hard cover, like this, as well as eBook, audio book formats, and actually there-- I got to show a couple more things in here."
TRAVIS,00:05:00,00:05:00,You get to show more?
MATT,00:05:00,00:05:02,Yeah. Here's--
LAURA,00:05:02,00:05:03,"Oh cool, yes!"
MATT,00:05:03,00:05:05,Interior collection.
TRAVIS,00:05:05,00:05:05,"Tilt it down, aw yeah."
MARISHA,00:05:05,00:05:08,Aww!
MATT,00:05:08,00:05:16,"This is the inner page there, a bunch of names, maybe you'll find yourself in there. We also have some awesome interior art."
SAM,00:05:16,00:05:18,"Ooh, cool."
MATT,00:05:18,00:05:19,Character moments there.
MARISHA,00:05:19,00:05:20,Get it.
LIAM,00:05:20,00:05:22,It'll put you right back in the campaign.
MATT,00:05:22,00:05:25,And here's a moment that some people are familiar with this campaign will recognize.
LIAM,00:05:25,00:05:25,"Oh yeah, hello."
TRAVIS,00:05:25,00:05:28,Just a little bit.
ASHLEY,00:05:28,00:05:28,Put your fate in your hands--
LAURA,00:05:28,00:05:30,Roll the dice!
MATT,00:05:30,00:05:33,"I'm going to randomly pick a page here, because I can."
SAM,00:05:33,00:05:34,You can?
MATT,00:05:34,00:05:34,"Oh yeah, this is cool--"
LAURA,00:05:34,00:05:36,You can pick any page?
TRAVIS,00:05:36,00:05:36,He can do whatever he wants.
MATT,00:05:36,00:05:43,"I can do whatever I want, it's out. And they have some artistic reinterpretations of some of the original maps when we first started streaming. (cheering)"
LIAM,00:05:43,00:05:45,"That's our first battle, right?"
MATT,00:05:45,00:05:47,"The very first battle we streamed, out in Kraghammer."
LAURA,00:05:47,00:05:47,That's awesome!
TRAVIS,00:05:47,00:05:50,The little baby.
LAURA,00:05:50,00:05:53,"Wait, was that the-- then the serpent thingy come out?"
MATT,00:05:53,00:05:53,"Yeah, it was--"
LIAM,00:05:53,00:05:55,The naga?
MATT,00:05:55,00:05:55,"Yeah, the--"
SAM,00:05:55,00:05:56,"Don't say it, they'll have to get the book to find out."
LAURA,00:05:56,00:05:58,"Oh, sorry, sorry."
TRAVIS,00:05:58,00:06:02,"Then you found that hidden door, and I knew we were in the wrong, we were outclassed."
MATT,00:06:02,00:06:09,"Yeah, that's okay, but for more information, check out criticalrolebooks.com. Laura, you got some things to talk about."
LAURA,00:06:09,00:06:16,"Oh, I do. I have to show you guys this, doo doo doo doo, I don't know if you can see it."
TRAVIS,00:06:16,00:06:18,"There you go, look, it's great."
LAURA,00:06:18,00:06:39,"Look at that, it's our very own Caduceus Clay, made by our buddies at Steamforged. (cheering) Yeah-- oh, that's it. He goes with the rest of the Mighty Nein set, it was specifically made for that. (laughter) I got it right. And this is available along with the Mighty Nein entire set in the U.S. and the U.K. stores right now."
SAM,00:06:39,00:06:40,Nice.
TALIESIN,00:06:40,00:06:40,Caddy.
MATT,00:06:40,00:06:43,"Brilliance. All right, I believe--"
LAURA,00:06:43,00:06:46,"It's really good, Tal; I don't know if you've seen it."
TALIESIN,00:06:46,00:06:51,I've got one right here. I'm just thinking maybe I should make some more minis. Sorry. (laughing)
TRAVIS,00:06:51,00:06:53,"Yeah, I know where you're going with that."
LAURA,00:06:53,00:06:53,Don't you even.
TRAVIS,00:06:53,00:06:57,"Molly comes creeping back, and all of a sudden he's a power."
LIAM,00:06:57,00:07:01,Why is Caduceus throwing himself off the side of the ship? (laughter)
TRAVIS,00:07:01,00:07:01,Yep.
TALIESIN,00:07:01,00:07:03,"No, really."
SAM,00:07:03,00:07:03,Boomerang!
MATT,00:07:03,00:07:05,No.
LAURA,00:07:05,00:07:05,Are you going to--
MATT,00:07:05,00:07:06,No.
LAURA,00:07:06,00:07:08,Please stay in that the entire episode.
SAM,00:07:08,00:07:12,I will not stay in this! Boomerang!
TRAVIS,00:07:12,00:07:13,"Oh, jesus!"
MATT,00:07:13,00:07:21,"On that note, our announcements are complete, so let's jump into tonight's episode of Critical Role."
SAM,00:07:21,00:08:58,"Boomerang! (water bubbling) (thunder rumbling) (explosion) ♪ Role ♪ ♪ Critical Role ♪ ♪ Critical Role ♪ ♪ Critical Role ♪ ♪ Mighty Nein ♪ ♪ Roll the dice ♪ ♪ The adventure begins, they were always beside you ♪ ♪ Your nerdy best friends, and the DM to guide you ♪ ♪ And they rise from the flames for the battles ahead ♪ ♪ Villains beware 'cause you're about to be dead ♪ ♪ They got magic and flair ♪ ♪ They got falchions and cunning ♪ ♪ They don't see over there ♪ ♪ There's a monster incoming ♪ ♪ Inspiration is waiting ♪ ♪ Rise up, don't think twice ♪ ♪ Put your fate in your hands ♪ ♪ Take a chance, roll the dice ♪ ♪ Roll the dice ♪ ♪ Critical Role (roll the dice) ♪ ♪ Critical Role (roll the dice) ♪ ♪ Can you answer the call, diggin' deep in your soul ♪ ♪ As the legend unfolds ♪ ♪ Now it's your turn (your turn, your turn) ♪ ♪ To roll ♪ (flames whooshing)"
MATT,00:08:58,00:09:01,And welcome back. (laughter)
