speaker,start_time,end_time,text
MATT,00:08:14,00:11:05,"Welcome back. As we left off last time, to give you a little backstory: Vox Machina, put into some sort of legal trouble in the city of Vasselheim, found themselves breaking a contract for a guild called the Slayer's Take that was essentially a monster hunters' guild, and all kills near the city of this magnitude required approval. So to make sure they weren't sent to the seat of judgment to essentially be arrested and/or tried for this infraction they didn't realize they made, they were given the opportunity to actually join the guild, which they chose to do. However, as part of joining it, they had to go through a small trial, in which the party was split and had to go off to their own smaller contracts. One half had journeyed through with our guests Mary Elizabeth McGlynn and Felicia Day, and they went after a white dragon. They were awesome. Everyone survived, barely. It was pretty rough. And this adventuring party met as the second contract and were given the task to seek out and destroy and harvest pieces from a rakshasa, a demonic entity that stems from the Nine Hells and apparently was somewhere in the city masquerading as the assistant to the owner of the Velvet Cabaret, an establishment for upper-class pleasure-seekers. The party, after essentially forcing this individual to reveal themself, the rakshasa fled through a tunnel underneath its room into a long subterranean tunnel fraught with traps that were set to protect it. The party managed to avoid these rather deftly until the steady decline of the hallway, combined with the increasing moisture and scent of refuse, caused a slick surface, and our fantastic cleric, Brother Kashaw, slipped and fell down. Two party members, Keyleth and Tiberius, decided it'd be a fun time to go slip-n-sliding, joined him at the bottom of the tunnel, where Thorbir and Vax stayed at the top, shaking their heads with frustration. Upon splashing down into what appeared to be some sort of underground cistern or a collection of compost and refuse that had been just rotting food and all kinds of nasty stuff, the party pulled themselves up, nearly waist-deep in this nasty substance. Began to hear skittering and screeching sounds throughout the room-- hundreds of small ones-- while two large thorny tentacles jettisoned out of this, call it a dung heap if you want, and pulled itself to the surface, with a central body filled with teeth and one giant toothy maw. And that was where we left off. So. In the nature of that, I would like everyone to roll initiative."
WIL,00:11:05,00:11:12,Even those of us that are very quietly walking slowly? Okay.
MATT,00:11:12,00:11:18,"You can continue slowly on your turn, if you'd like. That's entirely up to you."
WILL,00:11:18,00:11:22,Natural 20! Plus two.
MARISHA,00:11:22,00:11:24,Good start.
ORION,00:11:24,00:11:27,I'll take it. That's 20 for me.
WIL,00:11:27,00:11:29,"Well, I guess that just leaves me, then."
MARISHA,00:11:29,00:11:32,"Come on, Wil."
WIL,00:11:32,00:11:34,Two. (laughter)
MATT,00:11:34,00:11:35,And they're off!
WILL,00:11:35,00:11:38,We pick up where we left off.
LIAM,00:11:38,00:11:39,We never left.
WILL,00:11:39,00:11:43,"MIT is just going, come on."
MATT,00:11:43,00:11:57,"As a note, because I forgot, guys. For subs tonight, every hundred subscribers we get, one person in the chat will be chosen to win a signed cast picture and a signed poster of one of our artists, Kit Buss's wonderful art pieces for Critical Role, signed by us, as well."
MARISHA,00:11:57,00:11:59,And Espionage Cosmetic nail wraps!
MATT,00:11:59,00:12:06,So we got some cool giveaways. Forgot that at the top. Anyway. 20 and up?
WILL,00:12:06,00:12:07,22.
ORION,00:12:07,00:12:08,20.
MATT,00:12:08,00:12:15,All right. Ten to 15?
LIAM,00:12:15,00:12:18,13.
MATT,00:12:18,00:12:21,13? All right.
WIL,00:12:21,00:12:25,I don't know if you have numbers low enough. Two.
MATT,00:12:25,00:12:26,"Keyleth, what do you have?"
MARISHA,00:12:26,00:12:27,Six.
MATT,00:12:27,00:13:01,"Six, okay. All right. As the skittering seems to go to a fervored frenzy, you can see masses and masses of extremely matted fur moving and quivering through this refuse as a series of rat swarms pour out of the edges of this giant dung pile. And where at the center that giant entity has revealed itself to be a terrifying visage of some kind. I'm going to have you go ahead and roll an arcana check."
ORION,00:13:01,00:13:05,22.
MATT,00:13:05,00:13:23,"22. Immediately, as soon as this creature comes out (squelch), this horrible guttural bubbling sound its throat makes as it pulls itself out of this nasty collection of refuse. You've read of this in quite a few tomes before in your travels. This is known as an otyugh."
ORION,00:13:23,00:13:25,A what?
MATT,00:13:25,00:13:27,An otyugh.
ORION,00:13:27,00:13:30,"Oh. Nasty things, these otyughs."
MATT,00:13:30,00:13:42,"Usually riddled with disease, they're controlled garbage disposals for those that can keep control of them. And it is Kashaw's turn."
WILL,00:13:42,00:13:46,Do we get to know how dangerous they are to us?
MATT,00:13:46,00:13:49,You currently have no idea.
WILL,00:13:49,00:13:51,Are these creatures dangerous to us?
ORION,00:13:51,00:13:52,Yes.
WILL,00:13:52,00:13:55,"So should we just try to get rid of everything right now, then, as it were?"
ORION,00:13:55,00:13:58,They're not even there yet.
WILL,00:13:58,00:14:00,"They're not with us at all yet, are they?"
MATT,00:14:00,00:14:12,"About 15 feet up, you can see the opening of the tunnel where you guys slipped out, and you have no visual sight of the rest of your party-- which, you guys were left in darkness, by the way. You can see. You have dim light, so you're fine."
ORION,00:14:12,00:14:15,"Whatever you do, don't go up next to it right now."
WILL,00:14:15,00:14:21,"Yeah, can I cast some light? Turn on some light and see what we can see down there?"
MATT,00:14:21,00:14:23,"Well, he still has his Light spell."
WILL,00:14:23,00:14:25,"Oh, we're still lit up? Oh, okay. Good."
MATT,00:14:25,00:14:29,You can see this creature now. (growls)
WILL,00:14:29,00:14:37,"Okay. Now, is there any chance that any kind of spell that I cast could hurt them, even though we can't see where they are?"
MATT,00:14:37,00:14:46,"It depends on the spell's radius. If it's relatively small, then probably not. They're not even within visual range, so you'd really have to try hard to hit them at this point."
WILL,00:14:46,00:14:50,"And how about the rest of us, though? How close are we to this thing and this cylinder?"
MATT,00:14:50,00:14:56,You guys are all about ten feet away from this giant creature right now.
WILL,00:14:56,00:15:09,"Yeah, that's a pretty tight thing. Okay. You know what, I think I'm going to try to at least slow this thing down as much as I can before everybody else gets down here. I think that's the best thing to do is just slow it down. I'd like to cast Sacred Flame."
MATT,00:15:09,00:15:10,Sacred Flame.
WIL,00:15:10,00:15:12,Kash money.
MARISHA,00:15:12,00:15:14,(laughs) Kash money.
MATT,00:15:14,00:15:18,"(laughs) Kash money. All right, so go ahead and look at the spell. What's it require from you?"
WILL,00:15:18,00:15:21,"Let's see, it's one action."
MATT,00:15:21,00:15:28,"Okay, so the target makes a dexterity saving throw. Let's see if it makes this. What is your spell DC?"
WILL,00:15:28,00:15:30,My spell DC?
MATT,00:15:30,00:15:33,Should be at the top of your spell list.
WILL,00:15:33,00:15:40,"Where is that? Oh, I see what you're saying. Yeah, okay. It's a 16."
MATT,00:15:40,00:16:03,"16. Okay, it does not make it. As you bring out your holy symbol for a moment from beneath your armor, you look forward and thrust your spear forward. This energy travels from the middle of your torso, across your arm, down the spear, and fires off as this burst of vibrant whitish-blue light that blasts into the front of this otyugh creature. You deal 3d8 damage to it. So go ahead and roll eight-sided dice three times."
WILL,00:16:03,00:16:05,"Eight. Now we need the full set, right?"
MARISHA,00:16:05,00:16:08,"Wait, they're all here. Here's an eight."
WILL,00:16:08,00:16:10,"All right, I got the eight here."
WIL,00:16:10,00:16:13,"If you need to roll a one, you can use one of mine."
MARISHA,00:16:13,00:16:20,"Wait, that's a ten. That's a ten-sider. This one."
WILL,00:16:20,00:16:25,"So three, right? Here we go."
MARISHA,00:16:25,00:16:26,"Big money, no whammies."
WILL,00:16:26,00:16:28,That's all right. Eight and five and four.
MARISHA,00:16:28,00:16:29,That's really good.
MATT,00:16:29,00:16:49,"Eight and five and four. 17 damage. (impact, growling) You can see now it has the two giant tentacles with these jagged spines that look covered in whatever it's been climbing in and this one central stalk that has eyes across it, and the eyes flicker in pain and wince and then focus in on you and looks across your companions. Do you wish to move, or do you want to stay where you are?"
WILL,00:16:49,00:17:00,"Yeah, I would like to move. Once I've struck, I'd like to get at least a little bit farther away from it to try to distract it from the opening where these guys might be coming down, so the opposite side of the opening where these guys might drop in."
MATT,00:17:00,00:17:08,"Okay, so you can try and move closer this way, probably. You're now adjacent to one of the rat swarms, but you're pulling it away from the entrance here."
LIAM,00:17:08,00:17:10,Are they rats or are they ROUS's?
MATT,00:17:10,00:17:20,"It looks like normal-sized rats. Not that you would know, because you're not in the room, but there's clusters and clusters of these rats swarming over each other."
WILL,00:17:20,00:17:24,Were any of them affected at all by the Sacred Flame?
MATT,00:17:24,00:17:33,"No, it's just the singular target, but if you have things that hit larger areas, they can hit multiple guys. That ends your turn. Next up is Tiberius."
ORION,00:17:33,00:17:35,"I can move first, right?"
MATT,00:17:35,00:17:36,"You can, yes."
ORION,00:17:36,00:17:41,I'll move around next to Kashaw.
MATT,00:17:41,00:17:48,"Next to him? Okay, you will get free strikes from both the rat swarms, currently, because you'll be passing through there and out of their melee range. You cool with that?"
ORION,00:17:48,00:17:58,"No, I'm not. Can I take a step back?"
MATT,00:17:58,00:18:02,You can. This guy will still get an attack of opportunity on you.
ORION,00:18:02,00:18:05,Really? I thought I could move five feet.
MATT,00:18:05,00:18:07,You can use an action to disengage.
ORION,00:18:07,00:18:28,"Okay. I won't do anything. Here's what I'm going to do instead. I'm sorry, I don't know what was wrong. I've been off, and I apologize for how I've been sounding. What I'm going to do is I'm going to lift my finger and I'm going to aim behind that three-headed bastard and I'm going to release a 4th-level Fireball."
MATT,00:18:28,00:18:30,Over here?
ORION,00:18:30,00:18:32,Yes.
MATT,00:18:32,00:18:36,Show me with your laser pointer where you want the impact to be.
ORION,00:18:36,00:18:41,Behind him where it won't hurt Keyleth and will just hurt him. Wherever that is.
MATT,00:18:41,00:18:44,Okay. I'd say that'd probably be right around this area here.
ORION,00:18:44,00:19:03,"I'm going to immediately spend two sorcery points and quicken spell, and I'm going to turn around and do three Scorching Rays to follow up the Fireball right at that dude, each head."
MATT,00:19:03,00:19:05,Okay.
ORION,00:19:05,00:19:14,"I'm going to, on that spell, spend another--"
MATT,00:19:14,00:19:17,"Wait up, let's do the Fireball first."
ORION,00:19:17,00:19:18,Okay.
MATT,00:19:18,00:19:39,"One thing at a time. So as you use your ring, you focus. The ray streaks past. Slams into the wall behind (explosion sound) with a deafening roar, and you guys definitely hear this. The hallway in the distance suddenly brightens up, and you can see a bit of flame roll up, and the scent of smoke comes wafting past you as a wave of heat blasts through the tunnel."
LIAM,00:19:39,00:19:40,"Yeah, he does that."
MATT,00:19:40,00:19:43,What's the DC on your spells?
ORION,00:19:43,00:19:45,17.
MATT,00:19:45,00:19:47,"Does not make the save, so full damage on the otyugh."
ORION,00:19:47,00:19:49,"Wonderful, so let's see. Here's a six."
MATT,00:19:49,00:19:52,That rat swarm would also be hit.
ORION,00:19:52,00:19:54,"Here's a five. Okay, so I'm going to now--"
MATT,00:19:54,00:19:57,What's the damage on the Fireball?
ORION,00:19:57,00:20:16,"Hold on, I'm going to spend one sorcery point to empower the spell, and I'm going to pick the six and reroll these four dice, because I can reroll up to that many when I empower. For that damage. Perfect. What's the total for that, guys?"
MATT,00:20:16,00:20:18,(singing) Math. Wizard math.
WIL,00:20:18,00:20:22,Math has no power here.
LIAM,00:20:22,00:20:27,"Math is for everybody, guys. Really."
ORION,00:20:27,00:20:36,What is that? Nine. That's 24. And then (counting).
MATT,00:20:36,00:20:38,We're going to pimp out a calculator for him one day.
MARISHA,00:20:38,00:20:39,"Yes, abacus."
ORION,00:20:39,00:20:42,48.
MATT,00:20:42,00:21:06,"48 points of damage. Boom. All right. Well. After the fireball explosion settles, you can see there's a big char mark in the front of it. Some of its teeth have been blown into the inside of its mouth. The rat swarm behind Keyleth is completely incinerated with a hundred-squeak screeches, and you can smell charred fur and hair and flesh in the air."
MARISHA,00:21:06,00:21:10,"Oh, you burned my new robes! Ugh."
ORION,00:21:10,00:21:37,"So I'm going to do that. Okay, and then the Scorching Ray happens. And I'm going to heighten that spell, which gives you disadvantage against the save? Is that what I want to do? Yeah, that's what I'm going to do."
LIAM,00:21:37,00:21:39,It feels like you just did 17 things.
MATT,00:21:39,00:21:45,"Well, no. You have to make a ranged spell attack for each one. There is no saving throw for it."
ORION,00:21:45,00:21:53,"Oh. Actually, I don't do that, then. I don't spend those points. I was supposed to do True Strike to make that work. d20s, right?"
MATT,00:21:53,00:21:55,"Yep, so roll for each ray."
ORION,00:21:55,00:22:05,"Wonderful. Yeah, they all hit. I got a 14, an 18, a 19, and my spell attack bonus is plus 11."
MATT,00:22:05,00:22:11,Okay. They all hit. (laughter)
WIL,00:22:11,00:22:18,"I saw that DM move of, I'll tell you if it hits. I felt that."
MATT,00:22:18,00:22:27,"It was there, and he was right. 6d6 fire damage."
ORION,00:22:27,00:22:52,"Ooh, that's gross, and I'm going to empower that spell, as well. So it's four, and I'm going to pick four out of these six-- no! I rolled a six. (counts quietly) 29."
MATT,00:22:52,00:23:11,"29? All righty. As each ray (impact sounds), you can see the flashing of the flaming light in the air. This darkened room is suddenly illuminated in bursts as each of these rays of burning fire go blasting into the side of the otyugh. It's nearly pushed back into the pile that it pulled itself from, but steadies itself. Does that end your turn?"
ORION,00:23:11,00:23:13,"Yes, it does."
MATT,00:23:13,00:23:16,All right. Tiberius's turn has come to an end.
MARISHA,00:23:16,00:23:21,I've knitted a sweater while Tiberius took his turn.
MATT,00:23:21,00:24:15,"All right. Next up is the otyugh, who is extremely unhappy with how that went down. (growls) You now see as it pulls from the front of its body one giant backwards-looking elephant leg that steps into the front of the material, a second one, forward. It pulls itself completely out of the pile, and you can see a third one, like a giant tripod. These thick legs carry it forward. It is going to do a bite attack and a tentacle attack on you, and a tentacle attack on Keyleth, as you're the nearest to it. So as it rears back with its mouth, this giant maw opens with all these nasty jagged broken teeth, and the smell that comes out of its mouth is horrifying, even for your experience as a dragonborn. That would be... 18 to hit."
ORION,00:24:15,00:24:25,Did you roll at disadvantage?
MATT,00:24:25,00:24:27,Why would I have disadvantage?
ORION,00:24:27,00:24:29,Cloak of Displacement?
MATT,00:24:29,00:24:37,"Oh! Good call. Oh, that's even higher. 19. But thank you for the reminder; that's good to know."
ORION,00:24:37,00:24:38,AC is 18.
MATT,00:24:38,00:24:39,So it hits.
LIAM,00:24:39,00:24:42,Now go home and get your shine box.
MATT,00:24:42,00:25:06,"So as you're hanging back and your image is shifting and shimmering nearby, its mouth is just too big, and as it bites down, while it would have partially hit the side, it manages to find your proper location. The teeth clomp down onto you. You take 16 points of piercing damage. As you (grunts) reach back in pain, you push yourself out of its mouth. I need you to make a constitution saving throw."
ORION,00:25:06,00:25:14,22.
MATT,00:25:14,00:25:40,"22. Okay, so you pull off and away. You can see where it dragged across your scales, it left this nasty trail of black-- whatever you would call it, saliva-- but you manage to slip it off your hand, and you feel like it's probably not going to bother you too much. However, as you steady yourself, one of the tentacles comes swinging down towards you. That is also with disadvantage. That would be a 21 to hit."
ORION,00:25:40,00:25:42,"Yeah, that hits."
MATT,00:25:42,00:26:11,"All right. You take seven points of bludgeoning damage from the impact. That's only four points of piercing damage as the spines slam into your side and seem to stick onto you. You are also considered grappled and restrained for the time, as the tentacle wraps around you and the spines are digging into your body. It now has you by your waist and is holding you in place."
ORION,00:26:11,00:26:16,"This is fun. How much damage is that, total?"
MATT,00:26:16,00:26:18,That'd be a total of 11 damage.
ORION,00:26:18,00:26:21,Really? Plus the other damage?
MATT,00:26:21,00:26:23,"Plus the bite, no. Did you not write down the bite damage I told you?"
ORION,00:26:23,00:26:28,"That's 16, so 26? 27. So what's half of that?"
MATT,00:26:28,00:26:29,Half of that?
ORION,00:26:29,00:26:32,Because of the Stoneskin. My Stoneskin is still up.
MATT,00:26:32,00:26:37,Stoneskin is still up. That is correct. How long does that last?
ORION,00:26:37,00:26:38,Hour?
MATT,00:26:38,00:26:43,"Hour. Yeah, that should've lasted long enough. You're fine, yeah. So half of that would've been--"
ORION,00:26:43,00:26:45,I cast that when we were chasing him--
MATT,00:26:45,00:26:46,Yeah. 13 points of damage.
ORION,00:26:46,00:26:47,Okay. 13 points.
MATT,00:26:47,00:26:53,"That was a lot of technicality in one turn. Well done, Tiberius. All right."
WIL,00:26:53,00:26:55,Spellcasters.
MATT,00:26:55,00:26:58,That will be a 23 against you.
MARISHA,00:26:58,00:27:00,Yeah.
MATT,00:27:00,00:27:16,"That turn's done. That'll be a total of 14 points of bludgeoning damage to you and five points of piercing damage, and you are also grappled by the other tentacles here. You are both currently being held to the sides of the creature."
MARISHA,00:27:16,00:27:18,"14 and five, you said?"
MATT,00:27:18,00:27:22,Correct. That brings us to Vax.
LIAM,00:27:22,00:27:24,We're how high up from here?
MATT,00:27:24,00:27:26,"About 15 feet up, and you're that far back."
LIAM,00:27:26,00:27:31,"We're that far back? All right, so it takes my whole movement just to run to the edge probably, yeah?"
MATT,00:27:31,00:27:37,"(counting) Yeah, pretty close, right there. That's your turn?"
LIAM,00:27:37,00:27:39,"And that's it? Bonus action, right?"
MATT,00:27:39,00:27:41,"Bonus action if you want it, yeah."
LIAM,00:27:41,00:27:44,But I can't see. Can I see past the lip of the edge to the top of that?
MATT,00:27:44,00:27:48,Whatever you're trying to hit might have three-quarters cover.
LIAM,00:27:48,00:27:49,(sighs) That's it.
MATT,00:27:49,00:28:12,"Okay. That ends your turn. Now the swarms. Moving in. Each one of these rats swarms start crawling up towards your body, and they're starting to find their way into your armor, and they're biting. It's a terrible experience. Swarm attacking Keyleth is going to be a 16 to hit."
MARISHA,00:28:12,00:28:13,Nope.
MATT,00:28:13,00:28:16,Nope. You brush them off yourself.
MARISHA,00:28:16,00:28:19,"I look at them and I go, (rat noises)."
MATT,00:28:19,00:28:28,"(laughs) The rat whisperer. Attacking you, Brother Kash. That looks like it's going to be a ten to hit?"
WILL,00:28:28,00:28:29,"Okay, so now what?"
MATT,00:28:29,00:28:31,What's your armor class?
WILL,00:28:31,00:28:34,My armor class is where? There. It's 20.
MATT,00:28:34,00:28:44,"20. These rats come forward and you (whack) knock them out of the way with your shield. Against Tiberius, that is going to be, with disadvantage--"
ORION,00:28:44,00:28:47,"Man, they can't touch me. I'm up in the air, yo."
MATT,00:28:47,00:28:49,"You're grappled, but you're not floating in the air."
ORION,00:28:49,00:28:51,"Aw man, I thought he was whipping me around."
MATT,00:28:51,00:28:51,Not yet.
MARISHA,00:28:51,00:28:54,(laughs) Not yet.
MATT,00:28:54,00:29:01,"That's going to be a 13, so it's going to miss you. So the rats, no effect yet. That ends their turn. Keyleth, you're up."
MARISHA,00:29:01,00:29:11,"I take the tentacle that's grappled around me and I grab onto it, and I cast Blight."
MATT,00:29:11,00:29:16,All right.
MARISHA,00:29:16,00:29:19,It has to make a constitution saving throw.
MATT,00:29:19,00:29:25,What level is Blight? Blight is 4th?
MARISHA,00:29:25,00:29:26,3rd.
MATT,00:29:26,00:29:34,"All right, constitution saving throw. That is an 11. What's your DC? I'm pretty sure it fails."
MARISHA,00:29:34,00:29:35,18.
MATT,00:29:35,00:29:38,"Okay, it takes 8d8 necrotic damage. Go ahead and roll damage."
MARISHA,00:29:38,00:29:40,"Yes, it does."
WILL,00:29:40,00:29:41,Nice work.
MARISHA,00:29:41,00:29:44,Where'd all my d8s go?
WILL,00:29:44,00:29:47,You gave them to me. You very nicely gave them to me.
MARISHA,00:29:47,00:30:23,"Here's one. Ooh, there's four, so five, six. Seven. I just like rolling all of them I could roll. Okay. That's all right. There's ten, there's 20, there's 35. Sorry. Yes, 36 damage."
MATT,00:30:23,00:30:25,36 damage.
MARISHA,00:30:25,00:30:26,Yes.
MATT,00:30:26,00:31:08,"Nice! As you grab the tentacle, you can see the slippery, slimy flesh, and it has the residue on it. As your fingers grasp into it, its brownish-yellow color all of a sudden turns into this grayish sickly dried landscape, as you can see the flesh cracking to dust around it. The tentacle's still grasping onto you. The magical energy travels up the side of what would be its torso and body, and you can see it beginning to withdraw through severe pain. It manages to eventually shrug off any further spread of the magical disease, of the Blight, but it has left this horrible scarring across one side of its whole body. You can't really move this turn, since you're currently restrained."
MARISHA,00:31:08,00:31:09,It's fine.
MATT,00:31:09,00:31:15,Yep. All right. That brings us to Thorbir. What you got?
WIL,00:31:15,00:31:21,I'm going to continue down this corridor to get close to the half-elf.
MATT,00:31:21,00:31:26,That's a full round of movement there.
WIL,00:31:26,00:31:29,That's all I can do. Leave something for me!
MATT,00:31:29,00:31:35,"All right, that ends that. That's going to bring us to the top. Kashaw. Your turn."
WILL,00:31:35,00:31:40,Is the side that she damaged useless at this point? The one tentacle?
MATT,00:31:40,00:31:52,"No, it's still functional, still wrapped around her. There's scarring across it and a large part of its upper torso. Torso. It's weird to say parts of its body when it has that strange construction."
WIL,00:31:52,00:31:57,"Don't attach your body norms to it, man."
MATT,00:31:57,00:32:00,(laughs) I apologize.
LIAM,00:32:00,00:32:03,Are you body-shaming that otyugh?
WILL,00:32:03,00:32:13,Shouldn't we? I'd like to move as much directly in front of the creature as possible.
MATT,00:32:13,00:32:46,"Okay. That'll get you there. That one rat swarm does get a free attack on you as you move past it. That is going to be an 11. You can see the rats swarming up your legs and trying to get past, but the armor's too thick and the chain mail's too strong underneath the plate you have, and you brush them off as you move to the side. Pulls you right up in front of it, now. Its giant mouth is (chomping sounds) angrily gnashing and biting down in front of you, and it's sending bits of that brackish spittle across your face and smells horrifying. What are you doing?"
WILL,00:32:46,00:32:56,I'd like to try to take control of it with Geas. See if I can tell this bitch what to do.
MARISHA,00:32:56,00:32:58,Do it!
WILL,00:32:58,00:33:00,Not you.
MARISHA,00:33:00,00:33:03,I was hoping you weren't talking about me.
WILL,00:33:03,00:33:05,I'd never call you bitch.
