segment,frame_id,timestamp,speaker,emotion,scores
episode101_000.mp4,30,0:00:01,matt,fear,"[0.08215241134166718, 0.003935696557164192, 0.052279070019721985, 0.07464098185300827, 0.6872931122779846, 0.0633855015039444, 0.036313168704509735]"
episode101_000.mp4,60,0:00:02,matt,surprise,"[0.08793623745441437, 0.00887601263821125, 0.1711915135383606, 0.03483520448207855, 0.10084503144025803, 0.4315657317638397, 0.16475024819374084]"
episode101_000.mp4,90,0:00:03,matt,surprise,"[0.040629610419273376, 0.013062720187008381, 0.16704387962818146, 0.020821014419198036, 0.05910453572869301, 0.48259276151657104, 0.21674545109272003]"
episode101_000.mp4,120,0:00:04,matt,fear,"[0.02518257312476635, 0.004676369950175285, 0.0408736951649189, 0.017913268879055977, 0.8443475961685181, 0.05601643770933151, 0.01099005900323391]"
episode101_000.mp4,150,0:00:05,matt,surprise,"[0.03571923449635506, 0.010739646852016449, 0.06524994969367981, 0.025926943868398666, 0.08116777241230011, 0.6366848349571228, 0.1445116102695465]"
episode101_000.mp4,180,0:00:06,matt,surprise,"[0.13662444055080414, 0.009190729819238186, 0.16369442641735077, 0.1025710254907608, 0.13698796927928925, 0.2884029150009155, 0.16252855956554413]"
episode101_000.mp4,210,0:00:07,matt,fear,"[0.18939277529716492, 0.008342058397829533, 0.16678960621356964, 0.09052853286266327, 0.25335100293159485, 0.15059511363506317, 0.14100083708763123]"
episode101_000.mp4,240,0:00:08,matt,fear,"[0.13404463231563568, 0.007355257403105497, 0.12463323026895523, 0.18036909401416779, 0.2929841876029968, 0.11874932795763016, 0.14186425507068634]"
episode101_000.mp4,270,0:00:09,liam,happy,"[0.007767080329358578, 0.003523397259414196, 0.0071934242732822895, 0.02369869127869606, 0.008968966081738472, 0.014502177014946938, 0.9343461990356445]"
episode101_000.mp4,270,0:00:09,laura,surprise,"[0.04100758582353592, 0.013510942459106445, 0.02750040404498577, 0.014761879108846188, 0.1954628825187683, 0.535325288772583, 0.17243100702762604]"
episode101_000.mp4,300,0:00:10,marisha,happy,"[0.002783148782327771, 0.001886396436020732, 0.0015780233079567552, 0.00395780336111784, 0.0019036883022636175, 0.006208348553627729, 0.981682538986206]"
episode101_000.mp4,300,0:00:10,sam,happy,"[0.012915899977087975, 0.0035257884301245213, 0.006641226354986429, 0.007038398180156946, 0.0044813575223088264, 0.009556381963193417, 0.9558410048484802]"
