segment,frame_id,timestamp,speaker,emotion,scores
episode110_000.mp4,0,0:00:00,matt,fear,"[0.1120455339550972, 0.0076995003037154675, 0.11037760227918625, 0.012359345331788063, 0.4583349823951721, 0.2759009599685669, 0.023282069712877274]"
episode110_000.mp4,30,0:00:01,matt,surprise,"[0.07474970072507858, 0.006782754324376583, 0.1284128874540329, 0.008415786549448967, 0.16079914569854736, 0.5929467082023621, 0.027892986312508583]"
episode110_000.mp4,60,0:00:02,matt,angry,"[0.09586425870656967, 0.011204512789845467, 0.36652061343193054, 0.04445602372288704, 0.09718756377696991, 0.2733129560947418, 0.1114540621638298]"
episode110_000.mp4,90,0:00:03,matt,angry,"[0.09362159669399261, 0.004439457319676876, 0.6381604075431824, 0.046779245138168335, 0.124860979616642, 0.05217830091714859, 0.039959993213415146]"
episode110_000.mp4,120,0:00:04,matt,fear,"[0.21390505135059357, 0.007601131219416857, 0.1400560885667801, 0.02581213414669037, 0.35946163535118103, 0.21566617488861084, 0.037497762590646744]"
episode110_000.mp4,150,0:00:05,matt,sad,"[0.37282222509384155, 0.00917575228959322, 0.16468727588653564, 0.03890042379498482, 0.19404296576976776, 0.15790410339832306, 0.06246727705001831]"
episode110_000.mp4,180,0:00:06,matt,sad,"[0.3859711289405823, 0.0055182380601763725, 0.3674984574317932, 0.03119281306862831, 0.13242769241333008, 0.049854930490255356, 0.02753669209778309]"
episode110_000.mp4,210,0:00:07,matt,angry,"[0.27079683542251587, 0.006232788786292076, 0.577233612537384, 0.012326071970164776, 0.078611820936203, 0.03332009166479111, 0.021478792652487755]"
episode110_000.mp4,240,0:00:08,matt,fear,"[0.12186988443136215, 0.007562197279185057, 0.13581280410289764, 0.09504292160272598, 0.3495652675628662, 0.08626540005207062, 0.20388159155845642]"
episode110_000.mp4,270,0:00:09,matt,happy,"[0.01237976923584938, 0.003196688601747155, 0.009423318319022655, 0.022382015362381935, 0.006797813344746828, 0.008901727385818958, 0.9369186162948608]"
episode110_000.mp4,300,0:00:10,matt,happy,"[0.016887331381440163, 0.011810136958956718, 0.04610870033502579, 0.027362050488591194, 0.032920002937316895, 0.0377117283642292, 0.8271999955177307]"
episode110_000.mp4,330,0:00:11,matt,happy,"[0.1907629668712616, 0.005591302644461393, 0.06802314519882202, 0.19153420627117157, 0.0760892853140831, 0.0617862269282341, 0.4062128961086273]"
episode110_000.mp4,360,0:00:12,matt,fear,"[0.15524789690971375, 0.005643337499350309, 0.2914438247680664, 0.055831167846918106, 0.41176339983940125, 0.04236796125769615, 0.037702418863773346]"
episode110_000.mp4,390,0:00:13,matt,surprise,"[0.14780396223068237, 0.01061013713479042, 0.20796896517276764, 0.02778778038918972, 0.20499016344547272, 0.3682476580142975, 0.03259127959609032]"
episode110_000.mp4,420,0:00:14,matt,angry,"[0.11069805920124054, 0.006428948603570461, 0.42230427265167236, 0.01429433561861515, 0.3581732511520386, 0.07314591109752655, 0.014955180697143078]"
episode110_000.mp4,450,0:00:15,matt,sad,"[0.9442532658576965, 0.0032312481198459864, 0.01381062064319849, 0.008068349212408066, 0.01260155625641346, 0.009637400507926941, 0.0083976611495018]"
episode110_000.mp4,480,0:00:16,matt,sad,"[0.9422665238380432, 0.0037924048956483603, 0.014420326799154282, 0.007539508864283562, 0.013034416362643242, 0.009858720935881138, 0.009088145568966866]"
episode110_000.mp4,510,0:00:17,matt,fear,"[0.12412268668413162, 0.01146364863961935, 0.13100959360599518, 0.030809437856078148, 0.3669755756855011, 0.2635422646999359, 0.07207676768302917]"
episode110_000.mp4,540,0:00:18,matt,fear,"[0.251861572265625, 0.0053043547086417675, 0.22803360223770142, 0.01822061277925968, 0.39412471652030945, 0.09090732038021088, 0.011547785252332687]"
episode110_000.mp4,570,0:00:19,matt,sad,"[0.8911436796188354, 0.0037045441567897797, 0.018611770123243332, 0.005437742918729782, 0.06686513125896454, 0.008400598540902138, 0.005836450960487127]"
episode110_000.mp4,600,0:00:20,matt,fear,"[0.07784336060285568, 0.006363724358379841, 0.15742208063602448, 0.02229711040854454, 0.6807275414466858, 0.04172752797603607, 0.013618647120893002]"
episode110_000.mp4,630,0:00:21,matt,sad,"[0.9200989007949829, 0.00417408486828208, 0.015934685245156288, 0.007966384291648865, 0.018336409702897072, 0.012078720144927502, 0.021410807967185974]"
episode110_000.mp4,660,0:00:22,matt,fear,"[0.2233329862356186, 0.008117335848510265, 0.22147519886493683, 0.04440073296427727, 0.4212972819805145, 0.045315392315387726, 0.03606115281581879]"
episode110_000.mp4,690,0:00:23,marisha,happy,"[0.01160714402794838, 0.00246033794246614, 0.0027984955813735723, 0.031037140637636185, 0.003039316041395068, 0.008748368360102177, 0.9403091669082642]"
episode110_000.mp4,690,0:00:23,ashley,happy,"[0.0041959816589951515, 0.0031930147670209408, 0.002008468611165881, 0.003996395040303469, 0.002944901352748275, 0.0069010634906589985, 0.97676020860672]"
episode110_000.mp4,720,0:00:24,ashley,happy,"[0.003961305599659681, 0.0027613919228315353, 0.0019478695467114449, 0.004297217819839716, 0.002881040330976248, 0.006367581896483898, 0.9777836203575134]"
episode110_000.mp4,720,0:00:24,marisha,happy,"[0.010410098358988762, 0.0022625254932790995, 0.0030665744561702013, 0.018488282337784767, 0.003676160704344511, 0.007504075765609741, 0.954592227935791]"
episode110_000.mp4,750,0:00:25,marisha,happy,"[0.005175154190510511, 0.002232231432572007, 0.0018203363288193941, 0.013040890917181969, 0.0023775422014296055, 0.008307008072733879, 0.9670467972755432]"
episode110_000.mp4,750,0:00:25,ashley,happy,"[0.006517348811030388, 0.004472828470170498, 0.0036353920586407185, 0.006212954875081778, 0.005501528736203909, 0.009719817899167538, 0.9639401435852051]"
episode110_000.mp4,780,0:00:26,marisha,happy,"[0.004391384311020374, 0.0018790613394230604, 0.001729241688735783, 0.007769948802888393, 0.0021375026553869247, 0.006437037605792284, 0.975655734539032]"
episode110_000.mp4,780,0:00:26,ashley,happy,"[0.00932911317795515, 0.002599840285256505, 0.0033054458908736706, 0.006211933679878712, 0.007211863994598389, 0.005986727774143219, 0.9653551578521729]"
episode110_000.mp4,810,0:00:27,marisha,happy,"[0.0031461231410503387, 0.002215537242591381, 0.0014344132505357265, 0.005125241354107857, 0.002027330221608281, 0.007434968836605549, 0.9786164164543152]"
episode110_000.mp4,810,0:00:27,ashley,happy,"[0.0188547782599926, 0.002693004673346877, 0.006707341410219669, 0.012470599263906479, 0.008198398165404797, 0.004608376417309046, 0.9464675188064575]"
episode110_000.mp4,840,0:00:28,ashley,happy,"[0.06305816024541855, 0.010549533180892467, 0.030709106475114822, 0.020663445815443993, 0.11216830462217331, 0.039282601326704025, 0.723568856716156]"
episode110_000.mp4,840,0:00:28,marisha,happy,"[0.0033566055353730917, 0.002399315359070897, 0.0016081886133179069, 0.004721507895737886, 0.002101189224049449, 0.00770018482580781, 0.9781129956245422]"
episode110_000.mp4,870,0:00:29,marisha,happy,"[0.008051660843193531, 0.0017267577350139618, 0.0025550767313688993, 0.011429304257035255, 0.0031610559672117233, 0.0062698861584067345, 0.9668062925338745]"
episode110_000.mp4,870,0:00:29,ashley,happy,"[0.04469384625554085, 0.007996967062354088, 0.04111933708190918, 0.02084912359714508, 0.02357969619333744, 0.008174993097782135, 0.8535860180854797]"
episode110_000.mp4,900,0:00:30,marisha,happy,"[0.005290779285132885, 0.0016471128910779953, 0.002205959288403392, 0.010270738042891026, 0.0026816173922270536, 0.006126204505562782, 0.971777617931366]"
episode110_000.mp4,900,0:00:30,sam,happy,"[0.011219442822039127, 0.008969847112894058, 0.04190140590071678, 0.012475484982132912, 0.037242528051137924, 0.04451892524957657, 0.8436724543571472]"
episode110_000.mp4,900,0:00:30,ashley,happy,"[0.08118027448654175, 0.010351715609431267, 0.08029713481664658, 0.03716067597270012, 0.06139585003256798, 0.020413875579833984, 0.7092004418373108]"
episode110_000.mp4,930,0:00:31,marisha,happy,"[0.004414718132466078, 0.0021799805108457804, 0.0015054380055516958, 0.007198356091976166, 0.0019437915179878473, 0.006093989592045546, 0.9766637682914734]"
episode110_000.mp4,960,0:00:32,marisha,happy,"[0.0039821225218474865, 0.0022424219641834497, 0.001574619673192501, 0.00545381149277091, 0.0020318024326115847, 0.006052120588719845, 0.9786631464958191]"
episode110_000.mp4,960,0:00:32,ashley,happy,"[0.04071522876620293, 0.012310761958360672, 0.03550869598984718, 0.015688050538301468, 0.04188937693834305, 0.02071605809032917, 0.8331718444824219]"
episode110_000.mp4,990,0:00:33,marisha,happy,"[0.0033047012984752655, 0.002390934620052576, 0.0015909485518932343, 0.005814488977193832, 0.0020529585890471935, 0.0062416656874120235, 0.9786041975021362]"
episode110_000.mp4,990,0:00:33,ashley,happy,"[0.04002631455659866, 0.006342328153550625, 0.024372315034270287, 0.013738169334828854, 0.023596307262778282, 0.010197920724749565, 0.8817266225814819]"
episode110_000.mp4,1020,0:00:34,marisha,happy,"[0.002989354310557246, 0.002193602966144681, 0.001583953038789332, 0.0037170809227973223, 0.0019238591194152832, 0.006689293775707483, 0.980902910232544]"
