segment,frame_id,timestamp,speaker,emotion,scores
episode102_000.mp4,0,0:00:00,matt,fear,"[0.04419431835412979, 0.005016815848648548, 0.053888849914073944, 0.007618235889822245, 0.5784991383552551, 0.29652974009513855, 0.014252902939915657]"
episode102_000.mp4,30,0:00:01,matt,surprise,"[0.07555106282234192, 0.011483070440590382, 0.16001136600971222, 0.021323975175619125, 0.09860511869192123, 0.5490374565124512, 0.08398792147636414]"
episode102_000.mp4,60,0:00:02,matt,fear,"[0.14007675647735596, 0.008650843985378742, 0.1500166952610016, 0.027393728494644165, 0.4225504994392395, 0.2114679515361786, 0.039843469858169556]"
episode102_000.mp4,90,0:00:03,matt,angry,"[0.21899352967739105, 0.009018194861710072, 0.4652616083621979, 0.03673756495118141, 0.17101465165615082, 0.05064556747674942, 0.04832891374826431]"
episode102_000.mp4,120,0:00:04,matt,fear,"[0.11694127321243286, 0.007636458612978458, 0.2705897092819214, 0.013430921360850334, 0.47631266713142395, 0.1005544662475586, 0.014534481801092625]"
episode102_000.mp4,150,0:00:05,matt,angry,"[0.09108902513980865, 0.009155197069048882, 0.5382855534553528, 0.02173665165901184, 0.27109307050704956, 0.03870302438735962, 0.02993740513920784]"
episode102_000.mp4,180,0:00:06,matt,angry,"[0.1436537206172943, 0.006919776555150747, 0.45587262511253357, 0.034149762243032455, 0.2473791390657425, 0.06781494617462158, 0.0442100428044796]"
episode102_000.mp4,210,0:00:07,marisha,angry,"[0.13217782974243164, 0.020886462181806564, 0.28566139936447144, 0.13013096153736115, 0.044290848076343536, 0.14204701781272888, 0.2448054850101471]"
episode102_000.mp4,210,0:00:07,taliesin,angry,"[0.1518617421388626, 0.013804265297949314, 0.3925464153289795, 0.06602565199136734, 0.04042871668934822, 0.012485964223742485, 0.32284724712371826]"
episode102_000.mp4,210,0:00:07,ashley,happy,"[0.006469148211181164, 0.002489127917215228, 0.003329778090119362, 0.009673794731497765, 0.0016540356446057558, 0.004014602862298489, 0.9723695516586304]"
episode102_000.mp4,240,0:00:08,liam,sad,"[0.3566443622112274, 0.02361244149506092, 0.194298654794693, 0.022408556193113327, 0.1743571013212204, 0.03080165758728981, 0.1978772133588791]"
episode102_000.mp4,240,0:00:08,travis,happy,"[0.012118500657379627, 0.003308380488306284, 0.015565553680062294, 0.005068170838057995, 0.006140059791505337, 0.0089039858430624, 0.948895275592804]"
episode102_000.mp4,270,0:00:09,liam,sad,"[0.7418357729911804, 0.011507568880915642, 0.09224865585565567, 0.01433323509991169, 0.08536146581172943, 0.010357034392654896, 0.04435618966817856]"
episode102_000.mp4,270,0:00:09,travis,happy,"[0.015508344396948814, 0.005544011946767569, 0.01830044575035572, 0.00991838052868843, 0.010347547940909863, 0.01287076249718666, 0.9275106191635132]"
episode102_000.mp4,300,0:00:10,matt,happy,"[0.007068292237818241, 0.004107967019081116, 0.004668105859309435, 0.00514885364100337, 0.0039139194414019585, 0.009025752544403076, 0.9660671949386597]"
episode102_000.mp4,330,0:00:11,matt,happy,"[0.1507057249546051, 0.005550008732825518, 0.024937137961387634, 0.01484291534870863, 0.022342553362250328, 0.02017863094806671, 0.7614429593086243]"
episode102_000.mp4,360,0:00:12,matt,happy,"[0.038107506930828094, 0.008258241228759289, 0.09672605246305466, 0.04691653698682785, 0.09966074675321579, 0.0774664580821991, 0.6328644156455994]"
episode102_000.mp4,390,0:00:13,matt,surprise,"[0.05890185385942459, 0.009132308885455132, 0.10072387009859085, 0.025814611464738846, 0.05819462984800339, 0.4261948764324188, 0.3210379183292389]"
episode102_000.mp4,420,0:00:14,matt,sad,"[0.7177435755729675, 0.011902553029358387, 0.07243098318576813, 0.017663024365901947, 0.047234464436769485, 0.03811822086572647, 0.09490709006786346]"
episode102_000.mp4,450,0:00:15,matt,angry,"[0.05633610486984253, 0.005289978347718716, 0.5272459387779236, 0.01869814470410347, 0.2398144155740738, 0.13045218586921692, 0.022163279354572296]"
