segment,frame_id,timestamp,speaker,emotion,scores
episode109_000.mp4,0,0:00:00,matt,fear,"[0.07320769876241684, 0.006873350124806166, 0.06792642176151276, 0.02300521917641163, 0.5732731819152832, 0.23824343085289001, 0.017470650374889374]"
episode109_000.mp4,30,0:00:01,matt,fear,"[0.09905057400465012, 0.004438596311956644, 0.1314622312784195, 0.04179815202951431, 0.6038275957107544, 0.0991799458861351, 0.02024288848042488]"
episode109_000.mp4,60,0:00:02,matt,angry,"[0.1415638029575348, 0.004951703827828169, 0.4351864159107208, 0.06527191400527954, 0.24167105555534363, 0.08117610216140747, 0.03017904795706272]"
episode109_000.mp4,90,0:00:03,matt,fear,"[0.13814549148082733, 0.004953665193170309, 0.2548932433128357, 0.13760043680667877, 0.3283345699310303, 0.09643574059009552, 0.03963681682944298]"
episode109_000.mp4,120,0:00:04,matt,angry,"[0.09513022005558014, 0.009844746440649033, 0.5077987909317017, 0.028538048267364502, 0.29058560729026794, 0.030173901468515396, 0.03792861849069595]"
episode109_000.mp4,150,0:00:05,matt,fear,"[0.09224802255630493, 0.006992795970290899, 0.29868805408477783, 0.05948206037282944, 0.42464491724967957, 0.08268781006336212, 0.03525635972619057]"
episode109_000.mp4,180,0:00:06,matt,surprise,"[0.14454568922519684, 0.011704697273671627, 0.28521329164505005, 0.013926586136221886, 0.13440965116024017, 0.33623456954956055, 0.07396550476551056]"
episode109_000.mp4,210,0:00:07,matt,sad,"[0.3304097354412079, 0.009363092482089996, 0.2755453586578369, 0.040766842663288116, 0.1299092173576355, 0.13139402866363525, 0.08261175453662872]"
episode109_000.mp4,240,0:00:08,matt,sad,"[0.4235239326953888, 0.011254961602389812, 0.189020574092865, 0.06792779266834259, 0.2521932125091553, 0.0379268042743206, 0.018152611330151558]"
episode109_000.mp4,270,0:00:09,matt,fear,"[0.129155695438385, 0.009427550248801708, 0.27637097239494324, 0.13580667972564697, 0.33880218863487244, 0.05713117495179176, 0.05330568924546242]"
episode109_000.mp4,300,0:00:10,matt,happy,"[0.03044460155069828, 0.004962708335369825, 0.019358117133378983, 0.027260243892669678, 0.02873469516634941, 0.08019518107175827, 0.8090444207191467]"
episode109_000.mp4,330,0:00:11,matt,happy,"[0.015587877482175827, 0.004592112731188536, 0.016168881207704544, 0.013832011260092258, 0.010258697904646397, 0.1722346842288971, 0.767325758934021]"
episode109_000.mp4,360,0:00:12,matt,happy,"[0.10329129546880722, 0.011436473578214645, 0.12911048531532288, 0.06582622230052948, 0.22745345532894135, 0.08595891296863556, 0.3769231140613556]"
episode109_000.mp4,390,0:00:13,matt,fear,"[0.1632208526134491, 0.005255174823105335, 0.24056805670261383, 0.12228406965732574, 0.3449319899082184, 0.07287075370550156, 0.05086905136704445]"
episode109_000.mp4,420,0:00:14,matt,sad,"[0.3528541326522827, 0.011471372097730637, 0.26619890332221985, 0.02223077602684498, 0.092767633497715, 0.18883097171783447, 0.06564618647098541]"
episode109_000.mp4,450,0:00:15,matt,angry,"[0.23215286433696747, 0.004499535541981459, 0.44389158487319946, 0.023912139236927032, 0.2131413221359253, 0.062448617070913315, 0.01995396800339222]"
episode109_000.mp4,480,0:00:16,matt,sad,"[0.49734053015708923, 0.01320295687764883, 0.12866444885730743, 0.013585523702204227, 0.15457279980182648, 0.12654657661914825, 0.06608720123767853]"
episode109_000.mp4,510,0:00:17,matt,sad,"[0.6315087080001831, 0.015279384329915047, 0.03529498726129532, 0.010726267471909523, 0.13104452192783356, 0.10980498045682907, 0.06634122878313065]"
episode109_000.mp4,540,0:00:18,matt,fear,"[0.09102508425712585, 0.008728565648198128, 0.10046610236167908, 0.13326551020145416, 0.281174898147583, 0.20043788850307465, 0.18490195274353027]"
episode109_000.mp4,570,0:00:19,ashley,happy,"[0.01073448359966278, 0.003911266103386879, 0.009487093426287174, 0.022753754630684853, 0.009581465274095535, 0.02802402712404728, 0.915507972240448]"
episode109_000.mp4,570,0:00:19,sam,surprise,"[0.014265906997025013, 0.006279360968619585, 0.07542417198419571, 0.008335630409419537, 0.3643304407596588, 0.5013864040374756, 0.029978089034557343]"
episode109_000.mp4,570,0:00:19,marisha,sad,"[0.742771565914154, 0.005324024707078934, 0.048428844660520554, 0.043004944920539856, 0.06311646103858948, 0.020174797624349594, 0.07717936486005783]"
episode109_000.mp4,570,0:00:19,taliesin,happy,"[0.01012307871133089, 0.0038497275672852993, 0.009469209238886833, 0.012433581054210663, 0.007159984204918146, 0.009645549580454826, 0.9473188519477844]"
episode109_000.mp4,600,0:00:20,sam,happy,"[0.012803608551621437, 0.017387863248586655, 0.06804011017084122, 0.015057080425322056, 0.013707922771573067, 0.04749446362257004, 0.8255090117454529]"
episode109_000.mp4,600,0:00:20,taliesin,happy,"[0.005289706401526928, 0.0029602639842778444, 0.00362027483060956, 0.006962696556001902, 0.0037439891602844, 0.00492976326495409, 0.9724932312965393]"
episode109_000.mp4,600,0:00:20,marisha,happy,"[0.37883833050727844, 0.004851289093494415, 0.05108147859573364, 0.06835605949163437, 0.05019884184002876, 0.0332796536386013, 0.41339439153671265]"
episode109_000.mp4,600,0:00:20,ashley,happy,"[0.012576348148286343, 0.0056396531872451305, 0.009554173797369003, 0.020091095939278603, 0.008333191275596619, 0.021649062633514404, 0.9221565127372742]"
episode109_000.mp4,630,0:00:21,sam,happy,"[0.01713826134800911, 0.006859919987618923, 0.014998369850218296, 0.004736051429063082, 0.006893947720527649, 0.016861053183674812, 0.9325123429298401]"
episode109_000.mp4,630,0:00:21,taliesin,happy,"[0.004558458924293518, 0.00327476323582232, 0.00414630863815546, 0.0061721219681203365, 0.003311400068923831, 0.005197879392653704, 0.9733392000198364]"
episode109_000.mp4,630,0:00:21,ashley,happy,"[0.06017105653882027, 0.009945720434188843, 0.049015726894140244, 0.027377819642424583, 0.032099731266498566, 0.03212960436940193, 0.7892602682113647]"
episode109_000.mp4,630,0:00:21,marisha,happy,"[0.04423705115914345, 0.00594657938927412, 0.03149190917611122, 0.1388166844844818, 0.04442588612437248, 0.020958328619599342, 0.7141236662864685]"
episode109_000.mp4,660,0:00:22,sam,happy,"[0.01550047006458044, 0.00917772762477398, 0.02947753481566906, 0.008638251572847366, 0.007199130021035671, 0.02183065563440323, 0.9081761837005615]"
episode109_000.mp4,660,0:00:22,marisha,happy,"[0.0756734237074852, 0.009712141007184982, 0.030425798147916794, 0.037079863250255585, 0.09867803007364273, 0.2061590701341629, 0.5422716736793518]"
episode109_000.mp4,660,0:00:22,taliesin,fear,"[0.0741584450006485, 0.007597439456731081, 0.03828215226531029, 0.0252827275544405, 0.46815356612205505, 0.02714652009308338, 0.3593791723251343]"
episode109_000.mp4,690,0:00:23,sam,happy,"[0.019356245175004005, 0.028585340827703476, 0.22123165428638458, 0.013568383641541004, 0.018764276057481766, 0.03919545188546181, 0.6592986583709717]"
episode109_000.mp4,690,0:00:23,marisha,happy,"[0.003320836927741766, 0.002307653659954667, 0.0019829971715807915, 0.004769122693687677, 0.002398294396698475, 0.006743614561855793, 0.9784774780273438]"
episode109_000.mp4,690,0:00:23,taliesin,happy,"[0.06329173594713211, 0.010859625414013863, 0.020171642303466797, 0.03140277415513992, 0.03678517788648605, 0.027717869728803635, 0.8097711205482483]"
episode109_000.mp4,720,0:00:24,marisha,happy,"[0.002542077796533704, 0.002212649444118142, 0.001552019501104951, 0.0037069220561534166, 0.0022162883542478085, 0.007437379565089941, 0.9803327322006226]"
episode109_000.mp4,720,0:00:24,sam,happy,"[0.007086842320859432, 0.0024184079375118017, 0.005256947595626116, 0.0036244478542357683, 0.003039516508579254, 0.00413935212418437, 0.9744344353675842]"
episode109_000.mp4,720,0:00:24,taliesin,angry,"[0.06279286742210388, 0.01026229839771986, 0.5819560289382935, 0.017070656642317772, 0.24947495758533478, 0.025794463232159615, 0.052648790180683136]"
episode109_000.mp4,750,0:00:25,sam,happy,"[0.00687481090426445, 0.0026598458644002676, 0.005499743390828371, 0.004550735931843519, 0.003107653232291341, 0.0078121027909219265, 0.9694949984550476]"
episode109_000.mp4,750,0:00:25,marisha,happy,"[0.0028183870017528534, 0.002087433123961091, 0.0016658824170008302, 0.0029565030708909035, 0.002763299737125635, 0.008036873303353786, 0.9796716570854187]"
episode109_000.mp4,750,0:00:25,taliesin,angry,"[0.1114049032330513, 0.013446257449686527, 0.4134974479675293, 0.011597447097301483, 0.31267210841178894, 0.05192450061440468, 0.08545729517936707]"
