segment,frame_id,timestamp,speaker,emotion,scores
episode117_000.mp4,0,0:00:00,matt,happy,"[0.06157785281538963, 0.012657594867050648, 0.09531870484352112, 0.12676477432250977, 0.06870683282613754, 0.11357329040765762, 0.5214009881019592]"
episode117_000.mp4,30,0:00:01,matt,angry,"[0.14699594676494598, 0.010716519318521023, 0.3770425617694855, 0.04404304549098015, 0.0990319550037384, 0.18957315385341644, 0.13259682059288025]"
episode117_000.mp4,60,0:00:02,matt,sad,"[0.4330522418022156, 0.00513070821762085, 0.3205908536911011, 0.052366312593221664, 0.10623573511838913, 0.03352590650320053, 0.04909825325012207]"
episode117_000.mp4,90,0:00:03,matt,angry,"[0.19479072093963623, 0.014904662035405636, 0.2681137025356293, 0.1744072288274765, 0.12208215147256851, 0.07424058020114899, 0.15146102011203766]"
episode117_000.mp4,120,0:00:04,matt,happy,"[0.029932957142591476, 0.008490492589771748, 0.12961430847644806, 0.025403376668691635, 0.02095533348619938, 0.04432219639420509, 0.7412813901901245]"
episode117_000.mp4,150,0:00:05,matt,sad,"[0.4472050666809082, 0.008984344080090523, 0.3699902892112732, 0.01024167612195015, 0.13125433027744293, 0.02022089995443821, 0.012103315442800522]"
episode117_000.mp4,180,0:00:06,matt,angry,"[0.23233911395072937, 0.004874874837696552, 0.5900872349739075, 0.056111324578523636, 0.08351469784975052, 0.01285043265670538, 0.020222363993525505]"
episode117_000.mp4,210,0:00:07,laura,happy,"[0.0037550514098256826, 0.0034468674566596746, 0.00300727435387671, 0.0041482760570943356, 0.0032044830732047558, 0.00812798086553812, 0.974310040473938]"
episode117_000.mp4,210,0:00:07,liam,happy,"[0.010699446313083172, 0.008540789596736431, 0.009291899390518665, 0.03420179709792137, 0.007993451319634914, 0.012370712123811245, 0.9169018864631653]"
episode117_000.mp4,210,0:00:07,travis,happy,"[0.04244700446724892, 0.00862887129187584, 0.2669641673564911, 0.03506314009428024, 0.03167682886123657, 0.03182936832308769, 0.5833905935287476]"
episode117_000.mp4,240,0:00:08,sam,happy,"[0.0029466256964951754, 0.0034259683452546597, 0.0036156359128654003, 0.0034898517187684774, 0.002153479726985097, 0.008386226370930672, 0.9759820699691772]"
episode117_000.mp4,240,0:00:08,ashley,happy,"[0.0346275232732296, 0.008405321277678013, 0.025478625670075417, 0.0508422888815403, 0.06175729259848595, 0.0484636127948761, 0.7704253792762756]"
episode117_000.mp4,240,0:00:08,marisha,happy,"[0.13337697088718414, 0.009472419507801533, 0.07723208516836166, 0.26307445764541626, 0.031869541853666306, 0.01538822054862976, 0.46958625316619873]"
episode117_000.mp4,240,0:00:08,taliesin,happy,"[0.37346747517585754, 0.008260357193648815, 0.11076623201370239, 0.01357558649033308, 0.09118151664733887, 0.021249383687973022, 0.3814994692802429]"
episode117_000.mp4,270,0:00:09,matt,sad,"[0.43065375089645386, 0.003732439363375306, 0.38949066400527954, 0.02123957872390747, 0.11692369729280472, 0.020230045542120934, 0.017729846760630608]"
episode117_000.mp4,300,0:00:10,matt,happy,"[0.26423680782318115, 0.014347294345498085, 0.11678747087717056, 0.22656656801700592, 0.059439342468976974, 0.04414920136332512, 0.27447327971458435]"
episode117_000.mp4,330,0:00:11,matt,neutral,"[0.22786211967468262, 0.010280328802764416, 0.10343174636363983, 0.28295034170150757, 0.07117564231157303, 0.047546807676553726, 0.2567530870437622]"
episode117_000.mp4,360,0:00:12,matt,happy,"[0.005073500331491232, 0.003633880987763405, 0.0070720938965678215, 0.007073442917317152, 0.0046815890818834305, 0.015197142958641052, 0.9572682976722717]"
episode117_000.mp4,390,0:00:13,matt,happy,"[0.021936556324362755, 0.005860229954123497, 0.007176649756729603, 0.02272769622504711, 0.006079340353608131, 0.013191656209528446, 0.9230279326438904]"
episode117_000.mp4,420,0:00:14,matt,happy,"[0.02416299842298031, 0.006087253801524639, 0.06625378131866455, 0.0244927816092968, 0.0397893451154232, 0.09782891720533371, 0.7413849234580994]"
episode117_000.mp4,450,0:00:15,matt,neutral,"[0.19190140068531036, 0.007241188548505306, 0.21385274827480316, 0.34385889768600464, 0.1016717478632927, 0.038004595786333084, 0.10346938669681549]"
episode117_000.mp4,480,0:00:16,matt,angry,"[0.30144909024238586, 0.01173738669604063, 0.409359872341156, 0.03736497834324837, 0.07365785539150238, 0.05898454040288925, 0.10744623839855194]"
episode117_000.mp4,510,0:00:17,matt,fear,"[0.22075553238391876, 0.01176067627966404, 0.25231117010116577, 0.05356011539697647, 0.3240251839160919, 0.09088025242090225, 0.046707071363925934]"
episode117_000.mp4,540,0:00:18,matt,angry,"[0.1869761198759079, 0.008057182654738426, 0.6204029321670532, 0.026156002655625343, 0.08019628375768661, 0.039837680757045746, 0.03837379068136215]"
episode117_000.mp4,570,0:00:19,matt,sad,"[0.3589988350868225, 0.00775299035012722, 0.2824127674102783, 0.09837985038757324, 0.17175382375717163, 0.04872684180736542, 0.031974874436855316]"
episode117_000.mp4,600,0:00:20,marisha,happy,"[0.00312780006788671, 0.002084203064441681, 0.0017479442758485675, 0.004060541279613972, 0.0019948408007621765, 0.007050240412354469, 0.9799343943595886]"
episode117_000.mp4,600,0:00:20,ashley,happy,"[0.0034885075874626637, 0.0022869661916047335, 0.0014622868038713932, 0.005796915851533413, 0.002069688169285655, 0.006163894664496183, 0.9787317514419556]"
episode117_000.mp4,600,0:00:20,sam,happy,"[0.007681285496801138, 0.006742710247635841, 0.021316047757864, 0.0077713001519441605, 0.006453481037169695, 0.015641333535313606, 0.9343938827514648]"
episode117_000.mp4,600,0:00:20,taliesin,fear,"[0.11571062356233597, 0.005329955834895372, 0.07613672316074371, 0.029136624187231064, 0.7135688066482544, 0.00831159669905901, 0.051805637776851654]"
episode117_000.mp4,630,0:00:21,marisha,happy,"[0.003041465999558568, 0.0021022583823651075, 0.0018242289079353213, 0.004175171721726656, 0.0020034718327224255, 0.006981655489653349, 0.9798718094825745]"
episode117_000.mp4,630,0:00:21,sam,happy,"[0.0019788341596722603, 0.002732721855863929, 0.0037925702054053545, 0.004149349872022867, 0.002248919801786542, 0.008662113919854164, 0.9764354825019836]"
episode117_000.mp4,630,0:00:21,ashley,happy,"[0.0366077795624733, 0.0023829552810639143, 0.004364930558949709, 0.014499853365123272, 0.006644466891884804, 0.0074526043608784676, 0.928047239780426]"
episode117_000.mp4,630,0:00:21,taliesin,fear,"[0.2070118635892868, 0.008171787485480309, 0.21025970578193665, 0.019264930859208107, 0.4245995283126831, 0.01152344886213541, 0.11916868388652802]"
episode117_000.mp4,660,0:00:22,marisha,happy,"[0.002905675210058689, 0.0020070199389010668, 0.0016801008023321629, 0.004418136086314917, 0.001920149428769946, 0.0064903791062533855, 0.9805785417556763]"
episode117_000.mp4,660,0:00:22,sam,happy,"[0.0022904614452272654, 0.003383052535355091, 0.0038348499219864607, 0.0036904055159538984, 0.002720934571698308, 0.010436776094138622, 0.97364342212677]"
episode117_000.mp4,660,0:00:22,taliesin,sad,"[0.39149901270866394, 0.006342673674225807, 0.14731135964393616, 0.028239527717232704, 0.2844682037830353, 0.007403201423585415, 0.1347360759973526]"
episode117_000.mp4,660,0:00:22,ashley,happy,"[0.010906255804002285, 0.0021270974539220333, 0.00219366024248302, 0.007405860349535942, 0.004033481236547232, 0.005605870392173529, 0.967727780342102]"
episode117_000.mp4,690,0:00:23,sam,happy,"[0.013450689613819122, 0.00889454036951065, 0.04940323904156685, 0.0410730205476284, 0.020507635548710823, 0.01981755904853344, 0.8468533158302307]"
episode117_000.mp4,690,0:00:23,marisha,happy,"[0.0032279682345688343, 0.002065305830910802, 0.0017107011517509818, 0.004548140335828066, 0.0020294087007641792, 0.007063520606607199, 0.9793549180030823]"
episode117_000.mp4,690,0:00:23,ashley,sad,"[0.8115145564079285, 0.006001328583806753, 0.0141838314011693, 0.021308114752173424, 0.03676937147974968, 0.006386947352439165, 0.1038358211517334]"
episode117_000.mp4,690,0:00:23,taliesin,happy,"[0.10874205827713013, 0.0159873329102993, 0.1727835088968277, 0.027236847206950188, 0.24911507964134216, 0.01735706441104412, 0.4087781608104706]"
episode117_000.mp4,720,0:00:24,sam,happy,"[0.004618420731276274, 0.005296666175127029, 0.016220053657889366, 0.004221736919134855, 0.007194203790277243, 0.0255146324634552, 0.9369344115257263]"
episode117_000.mp4,720,0:00:24,marisha,happy,"[0.047604601830244064, 0.0070253415033221245, 0.020452171564102173, 0.010039472952485085, 0.020963655784726143, 0.013603058643639088, 0.8803117871284485]"
episode117_000.mp4,720,0:00:24,ashley,sad,"[0.8301047086715698, 0.005837907083332539, 0.010739771649241447, 0.06558055430650711, 0.023821832612156868, 0.004476210568100214, 0.05943901836872101]"
episode117_000.mp4,720,0:00:24,taliesin,fear,"[0.09094821661710739, 0.010635200887918472, 0.09655597805976868, 0.03937811031937599, 0.4017718434333801, 0.025622958317399025, 0.33508768677711487]"
episode117_000.mp4,750,0:00:25,marisha,happy,"[0.004768209531903267, 0.0023578915279358625, 0.002237975597381592, 0.005464720074087381, 0.0023177145048975945, 0.007013577967882156, 0.9758399128913879]"
episode117_000.mp4,750,0:00:25,sam,happy,"[0.0023608137853443623, 0.003462320426478982, 0.005184711888432503, 0.0036896776873618364, 0.0033441067207604647, 0.012974110431969166, 0.9689842462539673]"
episode117_000.mp4,750,0:00:25,ashley,sad,"[0.7030203342437744, 0.006203720811754465, 0.014092577621340752, 0.035630226135253906, 0.03627203404903412, 0.007820635102689266, 0.1969604641199112]"
episode117_000.mp4,750,0:00:25,taliesin,happy,"[0.1120847761631012, 0.011599352583289146, 0.07058534026145935, 0.031437210738658905, 0.37346547842025757, 0.020468294620513916, 0.3803595304489136]"
episode117_000.mp4,780,0:00:26,sam,happy,"[0.009969961829483509, 0.007566411048173904, 0.029311159625649452, 0.008340648375451565, 0.00842948630452156, 0.02701994590461254, 0.9093623757362366]"
episode117_000.mp4,780,0:00:26,marisha,happy,"[0.00450976612046361, 0.0029460936784744263, 0.002031327923759818, 0.006563006900250912, 0.0021740617230534554, 0.008886155672371387, 0.9728895425796509]"
episode117_000.mp4,780,0:00:26,ashley,sad,"[0.7835132479667664, 0.00661056861281395, 0.009398823603987694, 0.015413974411785603, 0.02346082031726837, 0.008019311353564262, 0.15358318388462067]"
episode117_000.mp4,780,0:00:26,taliesin,fear,"[0.16226722300052643, 0.017076542600989342, 0.10811282694339752, 0.0287591852247715, 0.388780802488327, 0.017154891043901443, 0.2778485417366028]"
episode117_000.mp4,810,0:00:27,marisha,happy,"[0.004413980059325695, 0.0031034378334879875, 0.0035153699573129416, 0.010981597937643528, 0.0032064144033938646, 0.011225130409002304, 0.9635541439056396]"
episode117_000.mp4,810,0:00:27,sam,happy,"[0.00423811748623848, 0.0037130427081137896, 0.00814874842762947, 0.0062690735794603825, 0.0043293172493577, 0.010733640752732754, 0.9625680446624756]"
episode117_000.mp4,810,0:00:27,ashley,happy,"[0.0787239596247673, 0.004462160170078278, 0.005411681719124317, 0.01245443057268858, 0.010449360124766827, 0.00819040834903717, 0.8803079724311829]"
episode117_000.mp4,810,0:00:27,taliesin,happy,"[0.09690508991479874, 0.009798187762498856, 0.06774052232503891, 0.026455724611878395, 0.29884403944015503, 0.01937483437359333, 0.48088163137435913]"
episode117_000.mp4,840,0:00:28,marisha,happy,"[0.0054571302607655525, 0.0033475630916655064, 0.004215497989207506, 0.012311644852161407, 0.003309599356725812, 0.01212011743336916, 0.9592384099960327]"
episode117_000.mp4,840,0:00:28,sam,happy,"[0.007310669869184494, 0.0027212328277528286, 0.00803546141833067, 0.03425632789731026, 0.005260547623038292, 0.009854135103523731, 0.9325615763664246]"
episode117_000.mp4,840,0:00:28,ashley,sad,"[0.5088249444961548, 0.009550249204039574, 0.019104288890957832, 0.019629890099167824, 0.0423436164855957, 0.010579628869891167, 0.3899673521518707]"
episode117_000.mp4,840,0:00:28,taliesin,happy,"[0.10624277591705322, 0.00998653843998909, 0.10822378098964691, 0.025718607008457184, 0.23514986038208008, 0.018106596544384956, 0.4965718984603882]"
episode117_000.mp4,870,0:00:29,marisha,happy,"[0.00562361441552639, 0.0033000539988279343, 0.003546084277331829, 0.011096784844994545, 0.0034375926479697227, 0.013487172313034534, 0.9595086574554443]"
episode117_000.mp4,870,0:00:29,sam,happy,"[0.005477672442793846, 0.006533652078360319, 0.010636254213750362, 0.009742255322635174, 0.006877686362713575, 0.016187075525522232, 0.9445454478263855]"
episode117_000.mp4,870,0:00:29,ashley,happy,"[0.10845241695642471, 0.0036393378395587206, 0.00533986184746027, 0.01838339865207672, 0.011192228645086288, 0.009290313348174095, 0.843702495098114]"
episode117_000.mp4,870,0:00:29,taliesin,happy,"[0.08721891790628433, 0.009344101883471012, 0.06668684631586075, 0.022713661193847656, 0.16579657793045044, 0.014840484596788883, 0.6333993673324585]"
episode117_000.mp4,900,0:00:30,sam,happy,"[0.005363826174288988, 0.003070785431191325, 0.010779688134789467, 0.009445637464523315, 0.005111013073474169, 0.011581351980566978, 0.9546477198600769]"
episode117_000.mp4,900,0:00:30,marisha,happy,"[0.05133606493473053, 0.013779763132333755, 0.04161291942000389, 0.10156336426734924, 0.014823907986283302, 0.024860456585884094, 0.7520235180854797]"
episode117_000.mp4,900,0:00:30,ashley,fear,"[0.18534712493419647, 0.004368690308183432, 0.07259298861026764, 0.012530011124908924, 0.6941759586334229, 0.009072053246200085, 0.02191321924328804]"
episode117_000.mp4,900,0:00:30,taliesin,happy,"[0.049136172980070114, 0.006330985575914383, 0.018036918714642525, 0.015628663823008537, 0.06231962889432907, 0.011335347779095173, 0.8372122645378113]"
episode117_000.mp4,930,0:00:31,marisha,happy,"[0.09945431351661682, 0.006599134765565395, 0.028612948954105377, 0.21383075416088104, 0.03154437243938446, 0.025742003694176674, 0.5942164659500122]"
episode117_000.mp4,930,0:00:31,sam,happy,"[0.006154502276331186, 0.011012968607246876, 0.0632363110780716, 0.007118646055459976, 0.010115938261151314, 0.03456256166100502, 0.8677990436553955]"
