speaker,start_time,end_time,text
TRAVIS,00:12:08,00:12:13,Got to love being regular. (chuckling)
LAURA,00:12:13,00:12:15,What should we do?
TALIESIN,00:12:15,00:12:18,"I mean, I suppose we should start setting up."
LAURA,00:12:18,00:12:25,"Well, yeah, obviously. But the people, can we peek outside? Are there still a bunch of people, like, running around looking worried?"
TRAVIS,00:12:25,00:12:27,Are there bodies on the ground?
LAURA,00:12:27,00:12:29,"I know, yeah. (laughter)"
MATT,00:12:29,00:12:31,It's just a massacre-- no.
TRAVIS,00:12:31,00:12:33,"Shit, we slept heavy."
MATT,00:12:33,00:13:09,"You glance out from the elevated portion of this tree where you guys spent the evening. You into the main loose thoroughfare of this village that surrounds the central space and you can see there are people walking about, some folks that are going about their common day to day business within the village of Vo, some people that have gathered things and are currently packing. What looks to be a group of individuals that are in the first batch of those leaving for the day. Vilya has already left, woke up before any of you did, and is not in the chamber. You could see now from above that she is currently gathering with those individuals, prepping them and making sure that everyone who is leaving today has everything they need, because it is a one way trip for them."
TRAVIS,00:13:09,00:13:12,"Right, and she's going to-- Wait."
TALIESIN,00:13:12,00:13:17,Have we already set up the dispersal for-- we were going to give everyone a little money right before they--
LAURA,00:13:17,00:13:18,"Yeah, it was--"
SAM,00:13:18,00:13:20,We're going to give them a to-go bag or something.
LAURA,00:13:20,00:13:29,"Yeah, yeah, yeah. We were going to give them each 50 gold, everybody that was leaving. So if-- you remember what I gave you guys, right?"
MARISHA,00:13:29,00:13:29,Mm-hmm.
SAM,00:13:29,00:13:30,"Yeah, of course."
LAURA,00:13:30,00:13:46,"Okay. So if everybody gives me back 112 gold and I don't give Vilya any gold but Vilya you'll still get a bunch of platinum, is that okay with you?"
MATT,00:13:46,00:13:54,"She can't hear you from the side, she's currently conversing. It's not imminent, the people aren't, like, getting ready to leave now, but you gather probably in the next couple of hours or so, they'll probably be shoving off."
LAURA,00:13:54,00:14:06,"Okay, if we don't give any gold to Vilya, but we still give her a bunch of platinum and silver and copper, then everybody will get 50 gold that's leaving. That's 60 people roughly leaving that will get 50 gold each."
TALIESIN,00:14:06,00:14:07,Already threw you 112.
LAURA,00:14:07,00:14:07,Okay.
"MARISHA, TRAVIS",00:14:07,00:14:09,Same.
LAURA,00:14:09,00:14:10,We'll put it all in little bags. What?
ASHLEY,00:14:10,00:14:12,112?
LAURA,00:14:12,00:14:13,112 each.
SAM,00:14:13,00:14:17,I'll also give an extra 50 for Vilya because...
LAURA,00:14:17,00:14:19,"So she can get 50 gold, yeah, that's great, Nott."
SAM,00:14:19,00:14:21,"Well yeah, I mean she's got a family that she's got to get back to."
LAURA,00:14:21,00:14:23,I'll also give 50 gold to Vilya.
SAM,00:14:23,00:14:25,"She needs it, yeah."
TALIESIN,00:14:25,00:14:28,"I'll throw in a 50, too."
LAURA,00:14:28,00:14:28,"Oh, that's great."
TALIESIN,00:14:28,00:14:29,Yeah.
LAURA,00:14:29,00:14:31,"So she gets 150 gold, that's wonderful."
ASHLEY,00:14:31,00:14:33,Why don't we make it an even 200?
SAM,00:14:33,00:14:33,"Ooh, boy."
LAURA,00:14:33,00:14:35,Okay.
ASHLEY,00:14:35,00:14:38,"Might as well, I don't know what I'm going to do with this money."
TALIESIN,00:14:38,00:14:39,No judgment.
TRAVIS,00:14:39,00:14:43,"Don't you fucking, don't. (laughter)"
SAM,00:14:43,00:14:48,"We're all throwing in, but if you guys don't want to , that's fine."
TRAVIS,00:14:48,00:14:51,I saw that look.
TALIESIN,00:14:51,00:14:55,"If you've got needs, I understand. I live very frugally."
SAM,00:14:55,00:14:57,It is an optional donation.
TRAVIS,00:14:57,00:15:04,"Eyes just above the tea cup, I saw it. (laughter)"
MARISHA,00:15:04,00:15:07,"Stop looking at me, Veth."
SAM,00:15:07,00:15:10,I just think you're great.
MARISHA,00:15:10,00:15:11,"All right, fine."
LIAM,00:15:11,00:15:18,It's one of those situations where the gratuity is already on the receipt and that's already been taken care of.
LAURA,00:15:18,00:15:18,"250 gold for Vilya, cool cool cool."
SAM,00:15:18,00:15:20,But you get excellent service.
ASHLEY,00:15:20,00:15:25,"Who knows, you know, if she has to go home to her family, if she has to take care of her family."
LAURA,00:15:25,00:15:25,"Or an entire village of people, you know."
SAM,00:15:25,00:15:28,"She definitely does, yes."
TRAVIS,00:15:28,00:15:31,"She grew a leg out of plants, I think she's fine."
LAURA,00:15:31,00:15:35,"Fjord, did you want to give 50 gold to Vilya?"
TRAVIS,00:15:35,00:15:38,Who? (laughter)
LAURA,00:15:38,00:15:39,Did you want to?
SAM,00:15:39,00:15:43,"Marisha, you need that flashlight on right now? Is that something you need?"
MARISHA,00:15:43,00:15:44,"No, I needed--"
TRAVIS,00:15:44,00:15:45,How much is she getting right now?
MARISHA,00:15:45,00:15:49,Oh! (laughter)
TALIESIN,00:15:49,00:15:51,I was wondering what that was.
TRAVIS,00:15:51,00:15:53,"Beau, turn your stupid gloves off."
MARISHA,00:15:53,00:15:57,"I'm sorry, I can't read the menu. It's so dark in here."
LIAM,00:15:57,00:15:59,Give me back my driftglobe. What are you doing?
LAURA,00:15:59,00:16:05,"Okay, so 250 gold for Vilya."
TRAVIS,00:16:05,00:16:06,"Yes, (mumbling)."
LAURA,00:16:06,00:16:09,"300 gold for Vilya. Good job, Fjord."
MARISHA,00:16:09,00:16:11,(laughs)
TALIESIN,00:16:11,00:16:13,"She's somebody's mother, I'm just saying."
SAM,00:16:13,00:16:13,Somebody.
TALIESIN,00:16:13,00:16:14,Somebody's mother.
ASHLEY,00:16:14,00:16:15,Somebody.
MARISHA,00:16:15,00:16:20,"I mean, she's been here for so long that her kids are grown up by now."
TRAVIS,00:16:20,00:16:27,"Yeah, she could be lying through her teeth. ""I have a family."" We need to do an insight check."
LIAM,00:16:27,00:16:29,Sounds like a good cover story.
TRAVIS,00:16:29,00:16:30,Yeah.
TALIESIN,00:16:30,00:16:32,Just what she wants you to think.
MARISHA,00:16:32,00:16:34,I gave 50 gold.
LAURA,00:16:34,00:16:35,Yeah.
SAM,00:16:35,00:16:35,That's nice.
MARISHA,00:16:35,00:16:36,Fine.
LAURA,00:16:36,00:16:39,"One, two, three, four, five, six--"
LIAM,00:16:39,00:16:41,Hold on. One.
SAM,00:16:41,00:16:43,Oh boy.
LIAM,00:16:43,00:16:43,Two.
TRAVIS,00:16:43,00:16:45,Oh boy. Oh no.
LIAM,00:16:45,00:16:45,Three.
TALIESIN,00:16:45,00:16:47,Riveting.
LIAM,00:16:47,00:16:49,"Four, five, six."
LAURA,00:16:49,00:16:58,"Okay, so 350 gold for Vilya. That's wonderful."
SAM,00:16:58,00:17:08,"So while Vilya is organizing the exodus, I mean, should we ask her if she needs any help or anything or do we just turn our attention to--?"
LAURA,00:17:08,00:17:14,"I mean, we've got to get started setting up for Traveler Con, you guys. We only have, like, six more days."
TALIESIN,00:17:14,00:17:14,Maybe--
MARISHA,00:17:14,00:17:17,What do you need? Go ahead.
TALIESIN,00:17:17,00:17:17,"Oh no, I was--"
MARISHA,00:17:17,00:17:20,I have no plans.
TALIESIN,00:17:20,00:17:26,"Harder for you to give money, so I figured you can talk. You go first, I was very impressed."
MARISHA,00:17:26,00:17:26,Okay.
TALIESIN,00:17:26,00:17:28,"Yeah, go ahead."
MARISHA,00:17:28,00:17:31,What do you need from us?
LAURA,00:17:31,00:17:45,"Well... I mean, I think we probably need to build a stage, right? We need to have some sort of area where everyone can congregate, right?"
MARISHA,00:17:45,00:17:46,Sure.
LAURA,00:17:46,00:17:58,"So you can work on that. Something, you know, that people can do for fun, you know, so they're not bored, like, standing around. We don't want people getting in fights; they need to be distracted."
MARISHA,00:17:58,00:17:59,Fights are a lot of fun.
LAURA,00:17:59,00:18:00,"Yeah, but--"
MARISHA,00:18:00,00:18:03,We should make a fighting ring!
LAURA,00:18:03,00:18:03,We can make a fighting ring!
MARISHA,00:18:03,00:18:04,Or a pit.
LAURA,00:18:04,00:18:10,"Yeah, and we can make it in the shape of, like, a circle and we can throw some little balls in there and stuff."
MARISHA,00:18:10,00:18:10,"Like a pool, yeah."
LAURA,00:18:10,00:18:11,Yeah.
SAM,00:18:11,00:18:19,"Does that thematically connect with-- I mean this is a religious pilgrimage, correct? I mean, does that--"
ASHLEY,00:18:19,00:18:20,I feel like chaos and mayhem--
LAURA,00:18:20,00:18:22,"Yeah, like, you know."
SAM,00:18:22,00:18:23,Okay.
TALIESIN,00:18:23,00:18:25,"Maybe, like, food fighting or something, I don't know."
LAURA,00:18:25,00:18:26,"Ooh, that's good, that's good."
TALIESIN,00:18:26,00:18:29,"Like something you could throw at people, but it doesn't hurt too much."
TRAVIS,00:18:29,00:18:32,"It's like a little cafe, but you have to fight for your food while you're in there."
TALIESIN,00:18:32,00:18:33,That's pretty good.
LAURA,00:18:33,00:18:38,"But like, not aggressively, just like pie fighting."
TALIESIN,00:18:38,00:18:41,"Oh, maybe a big wall where people can draw stuff."
TRAVIS,00:18:41,00:18:44,(zooming) Pie fighting. (laughter)
LIAM,00:18:44,00:18:46,Where are we right now? Are we still in our digs?
MATT,00:18:46,00:18:49,"You're still in Vilya's chambers right now, yeah."
MARISHA,00:18:49,00:18:58,"I guess, Jes, what's the overall goal? What is the culminating climactic event of Traveler Con? What are we aiming at?"
LAURA,00:18:58,00:19:15,"Ultimately, the goal-- and I need to talk to the Traveler about this because, you know, I'm having some thoughts. But-- Feel like Caduceus."
MARISHA,00:19:15,00:19:17,You are sweating so much right now.
LAURA,00:19:17,00:19:19,"No. Well, it's warm in here."
MARISHA,00:19:19,00:19:20,"Yeah, but--"
LIAM,00:19:20,00:19:20,Apple does not fall far from the branch.
MARISHA,00:19:20,00:19:22,Yeah.
LAURA,00:19:22,00:19:57,"The ultimate, what we're trying to make people believe is that this Traveler has ascended, like he's beyond the gates and he's a god-y god-god now, and he's no longer going to be able to, like, be right next to everybody. He's as powerful as the Wild Mother or as the lightning guy or as, you know, this dragon or whatever the other gods are, I don't know. So he's got to be seen that way."
SAM,00:19:57,00:20:00,So the ascension rite is the main event?
LAURA,00:20:00,00:20:02,"Yeah, that's the culmination of everything."
SAM,00:20:02,00:20:05,"Okay, do you know where you'd like that to happen?"
LAURA,00:20:05,00:20:15,"Well, here's what I'm thinking we could maybe do. So we can't actually rite-- he can't actually ascend because he's not a god."
SAM,00:20:15,00:20:17,"Yeah, but he can shoot up into the sky or something."
LAURA,00:20:17,00:20:59,"He could shoot up into the sky. I don't know how grand it would be. You know, he can make himself look really really big, there's also that. I was thinking, what if we made people think that they saw the ascension, but they didn't actually. Like, what if I asked people, like, ""Hey guys, we need a few human sacrifices."" you know? What if, like, a few people volunteered for that? Maybe one of you guys would be one of the volunteers."
SAM,00:20:59,00:21:00,You're going to kill one of us?
LAURA,00:21:00,00:21:00,Listen.
SAM,00:21:00,00:21:01,Okay.
LAURA,00:21:01,00:21:03,Veth.
MATT,00:21:03,00:21:08,"""This just got extremely interesting."" (exclaiming)"
MATT,00:21:08,00:21:31,"As you both shift and you go to the source of the voices, in one of the darker corners of the chamber, where the heavy interior woodwork of the tree that has been kind of carved away, the shadow folds in there. The cloaked figure steps out, the hood back with the long, heavy curling batch of lion mane-like reddish-orange hair as the Traveler, Artagan, steps forward. ""Terribly sorry, I didn't mean to interrupt."""
LAURA,00:21:31,00:21:33,(squeaks)
MATT,00:21:33,00:21:38,"""I had a moment thought I'd come in and see how things are going on."""
LAURA,00:21:38,00:21:41,I run over and I give him a hug.
MATT,00:21:41,00:21:44,"""Jester! Are you excited? I'm excited."""
LAURA,00:21:44,00:21:49,"Yes, yes. So did you hear what I was saying about human sacrifice?"
MATT,00:21:49,00:21:52,"""That's about as much as I got and I'm very interested to hear how this has going to work."""
LAURA,00:21:52,00:21:52,"So we ask people to be a human sacrifice, right?"
MATT,00:21:52,00:21:55,"""Mm-hmm."""
LAURA,00:21:55,00:22:00,"We take the volunteers, we drag them off to, like, the volcano or something--"
MATT,00:22:00,00:22:01,"""Ooh."""
LAURA,00:22:01,00:22:08,"-- and then we tell them they have to be separated so we can cleanse them or some shit like that, I don't know. However you prepare people for sacrifice."
MATT,00:22:08,00:22:10,"""I like it."""
LAURA,00:22:10,00:22:14,And then we alter their memories.
SAM,00:22:14,00:22:16,Who can do that?
LAURA,00:22:16,00:22:16,Me!
TRAVIS,00:22:16,00:22:16,"Oh, like the witch."
SAM,00:22:16,00:22:20,"Have you done that before? Oh, yes."
LAURA,00:22:20,00:22:23,We change their memories and I bet you can do it too.
MATT,00:22:23,00:22:25,"""I've altered a few memories in my time."""
LAURA,00:22:25,00:22:44,"You're the one who taught me how to do it. So we alter their memories and make them think that they were sacrificed and that they saw-- they were brought back to life, watching you ascend into the heavens."
SAM,00:22:44,00:22:50,"So not just the sacrifice, but this act brought them back to life."
LAURA,00:22:50,00:23:13,"Yeah. So we can do it two ways. Like what if, one, we don't actually make them think that they were sacrificed. We could make it be like, ""Just kidding, we just want to see who really loved the Traveler, as a present for really loving him, you get to see the Ascension."" There's that one, or we can make them think that they really died."
TRAVIS,00:23:13,00:23:16,Really died and then because of the Ascension they were brought back to life?
LAURA,00:23:16,00:23:28,"Yeah, because he's so powerful. And then they go back and they're, like, really believing it so then they tell everybody that they watched him ascend."
SAM,00:23:28,00:23:33,"I love it, that's great stagecraft and it's really excellent production value."
TALIESIN,00:23:33,00:23:50,"I will say, as someone who has dabbled religiously, the human sacrifice angle sets a dangerous precedent? I mean, is this just going to become a thing that other people do?"
LAURA,00:23:50,00:23:55,"Well I thought that-- you know, I just figured that might be something that was needed for ascending."
MATT,00:23:55,00:24:07,"""This is an interesting point, though, actually. We are dealing with individuals and faith and we have a very different connection than most divinity does. While I don't particularly ascribe to all the ideals of your mistress--"""
TALIESIN,00:24:07,00:24:10,That's fair.
MATT,00:24:10,00:24:20,"""You do have quite a bit of experience with the fanaticals so maybe you'd be the right partner for this planning endeavor. Would you be interested?"""
TALIESIN,00:24:20,00:24:26,"I mean, while I'm obviously not a believer, I am here to help. There's room for a lot at the table."
MATT,00:24:26,00:24:28,"""Wonderful, you two work together then."""
TALIESIN,00:24:28,00:24:28,Oh boy.
LAURA,00:24:28,00:24:31,Okay.
SAM,00:24:31,00:24:42,"If I may, just a few things. The people who we get to sacrifice themselves, or--"
LAURA,00:24:42,00:24:45,"However we do it, if human sacrifice is not the way we can figure something out."
SAM,00:24:45,00:24:55,"I love the idea, just a heads up, they may be considered prophets or something afterwards, and they may be praised themselves. Is that okay with both you?"
MARISHA,00:24:55,00:25:03,"Have you ever met anyone who thinks that they came back from the dead? Remember Molly? He was insufferable. God, the ego."
SAM,00:25:03,00:25:04,(laughs)
MARISHA,00:25:04,00:25:05,"I'm just saying, we could be creating egomaniacs."
TRAVIS,00:25:05,00:25:08,"Did you just say, ""Do you remember Molly?"""
MARISHA,00:25:08,00:25:12,"Yeah, not like, ""Do you remember Molly?"" but like, do you remember his shitty disposition?"
SAM,00:25:12,00:25:18,"Yeah, it was, like, three months ago. (laughter)"
MARISHA,00:25:18,00:25:20,Was it? How long ago was it?
TRAVIS,00:25:20,00:25:21,Ish?
MATT,00:25:21,00:25:25,It's been almost half a year.
LAURA,00:25:25,00:25:25,Oh wow.
MARISHA,00:25:25,00:25:26,Six months.
SAM,00:25:26,00:25:27,"You're right, you're right."
TRAVIS,00:25:27,00:25:27,We do remember Molly!
TALIESIN,00:25:27,00:25:29,It's been a long time.
MATT,00:25:29,00:25:32,"A number of months, at least, a number of months, at least."
LAURA,00:25:32,00:25:44,"So maybe it's just like, you know, they don't actually think that they died, maybe it's, you know, they got the blessing because they were so devoted."
SAM,00:25:44,00:26:27,"No, I think it's great though, but you know what I really like about that plan, if I may? The only reason I'm speaking with any authority at all is, once in Felderwin I went to see a play and it was called... Peter Fawn, and it was-- there was lots of stagecraft and stuff, but towards the end of the play, they did this thing where there was a fey creature, a little fey pixie creature that died and they were like, ""Everyone in the audience needs to clap to bring the faith creature back to life again."" So the audience participating in the event, made you really feel for that character so much so what I'm saying is--"
MATT,00:26:27,00:26:29,"""Strangely, that is an actual ritual that works."""
SAM,00:26:29,00:26:31,"Oh wow, it's based in fact?"
MATT,00:26:31,00:26:31,"""Believe it or not."""
SAM,00:26:31,00:26:33,That was a documentary.
MATT,00:26:33,00:26:35,"""Not that I've seen it. I hate the theater. Go on."""
SAM,00:26:35,00:26:36,You hate the theater?
MATT,00:26:36,00:26:36,"""Shh. Continue."""
