speaker,start_time,end_time,text
MATT,00:08:58,00:12:06,"To do some shopping, to set off some research into some aspects of the mysteries that surround some of their recent adventures, and we-- I guess introduced-- not introduced-- returned Nott to spend some time with her family. Veth, with her family. During that period of time, you all decided to make your way to Rexxentrum, to speak with Lady Vess DeRogna, one of the members of the Cerberus Assembly, who had previously said that they were interested in some transactions, or a business opportunity for you, after seeing what you had achieved in the name of the negotiation that ended the current war between Xhorhas and the Dwendalian Empire. After doing a little shopping around Rexxentrum and gathering some extremely powerful magical artifacts, you made your way to the DeRogna's tower, had a conversation that outlined the future interest she had to the north, in a location known as Eiselcross. She let you know about an element of a shadow war that had been long brewing in that direction and a race to power between many factions, namely the Empire and the Dynasty, in search of these ruins that had begun to uncovered in recent times beneath the ice. Broken bits of the ancient arcane city of Aeor seem to have been slowly recovered from beneath that region, and she would wish you to accompany her there in search of more information and answers as to what it's capable of, what can be found, and preventing others that she feels should not have such power within their midst. So you accepted this and were given about a week or so to return when you finished your preparations to begin your journey to this odd, much colder region of Wildemount. Upon exiting the tower in Rexxentrum, not too terribly long after your arrival, a message was delivered to the group, a letter that was addressed to Bren. Upon reading the letter, it seems that your presence was also noted by Master Trent Ikithon, who then requested the presence of you, Caleb, and your companions, the evening of the next day, to join in his tower, along with your two previous classmates, Astrid and Eadwulf. And that was where we had left off. So as you all stand around Caleb in the midday, cloudy air, on the not terribly bustling streets of the Candles region of Rexxentrum, as Caleb finishes reading this letter out loud to the rest of you, what do you do?"
LAURA,00:12:06,00:12:13,Are you going to go?
LIAM,00:12:13,00:12:47,"(sighs) Ja . Ja , it's what we came back for. There's a lot I don't understand still. And... my old teacher... is..."
LAURA,00:12:47,00:12:51,A douche?
LIAM,00:12:51,00:13:39,"Ja , but I don't know how redeemable or not my friends are. I don't have a lot of faith that they are, but... I need to know. For sure. And then also, I have many questions about the Assembly. It is hard to know if they have-- if their plans line up with the king's or if they have their own plans. If they have the same plan within the Assembly. They don't all seem to get along."
LAURA,00:13:39,00:13:41,"You don't think it's a trap, do you?"
LIAM,00:13:41,00:13:45,I think it very well could be a trap.
TRAVIS,00:13:45,00:13:58,"What do you think he wants from this meeting, from you?"
LIAM,00:13:58,00:14:18,That's a very good question and I'm not sure I can give you a definitive answer. But... Trent took his work very personally. My best guess is I am somewhat of a failed experiment.
TRAVIS,00:14:18,00:14:23,Hmm.
LIAM,00:14:23,00:14:35,I don't know. I don't know why I was left abandoned for so long. I'm curious.
MARISHA,00:14:35,00:14:42,What if you aren't a failed experiment?
LIAM,00:14:42,00:14:44,You think there's another shoe going to drop?
MARISHA,00:14:44,00:14:46,Maybe.
LAURA,00:14:46,00:14:51,Like they let him go on purpose?
TRAVIS,00:14:51,00:15:00,We've certainly achieved more than he had previously. Perhaps he's just in favor now?
LIAM,00:15:00,00:15:03,I've considered it.
MARISHA,00:15:03,00:15:07,Just trying to think of all the angles.
LIAM,00:15:07,00:15:09,"Regardless, Beauregard--"
LAURA,00:15:09,00:15:12,"I think it's ""irregardless."""
TRAVIS,00:15:12,00:15:13,Irregardless?
TALIESIN,00:15:13,00:15:14,Unregardless.
LAURA,00:15:14,00:15:16,"Unregardless, that was it."
LIAM,00:15:16,00:15:17,Zemnian is very precise.
MARISHA,00:15:17,00:15:20,They did just update that in the Cobalt Reserve dictionary.
LAURA,00:15:20,00:15:22,"No, no!"
TRAVIS,00:15:22,00:15:24,"They did fucking update it, actually."
LAURA,00:15:24,00:15:25,No.
TRAVIS,00:15:25,00:15:25,Just maddening.
MARISHA,00:15:25,00:15:26,Mm-hmm.
LIAM,00:15:26,00:15:28,It's decay of the Empire.
TRAVIS,00:15:28,00:15:34,Death by a thousand cuts.
LIAM,00:15:34,00:15:59,"It could be a trap, though. And I need to impress upon you. Ikithon is about as dangerous an individual as you will encounter in your lives, and Eadwulf and Astrid... are likely not too far behind, or maybe they--"
LAURA,00:15:59,00:16:04,They can't be as powerful as you are.
LIAM,00:16:04,00:16:06,"They have a bit of a head start on me, Jester."
LAURA,00:16:06,00:16:08,How? Were they there longer?
MARISHA,00:16:08,00:16:09,They didn't drop out.
LAURA,00:16:09,00:16:10,What?
MARISHA,00:16:10,00:16:12,They didn't drop out.
LAURA,00:16:12,00:16:24,"Yeah, but you use so many spells, you're so powerful, and you've been learning from lots of different sources. They only had the one source."
LIAM,00:16:24,00:16:52,"Well, they didn't take a nap for a decade. But-- Just be ready for anything. He is powerful, Ikithon, but they-- I can only guess at some of the things they have done since I knew them, but there is much that I do know. And they made the ultimate sacrifice for country."
LAURA,00:16:52,00:16:58,How old were you when you were here?
LIAM,00:16:58,00:17:00,I was a young man; I was 16.
LAURA,00:17:00,00:17:00,16?
LIAM,00:17:00,00:17:06,Ja .
ASHLEY,00:17:06,00:17:12,"Wait, you slept for 10 years? Or is this just like a figure of speech?"
MARISHA,00:17:12,00:17:17,Rip van Widogast.
LIAM,00:17:17,00:17:24,I was not in my right mind for a long time.
ASHLEY,00:17:24,00:17:27,I understand.
LAURA,00:17:27,00:17:33,So you weren't actually sleeping. Were you sleeping?
LIAM,00:17:33,00:17:35,No. Technically no.
LAURA,00:17:35,00:17:38,"Okay, because I-- okay."
ASHLEY,00:17:38,00:17:44,Was someone else controlling you?
LIAM,00:17:44,00:17:44,At that time?
ASHLEY,00:17:44,00:17:46,At that time?
LIAM,00:17:46,00:18:04,"No, not at that time. There are some gaps for some of you. Could we go somewhere a little more private than the street?"
LAURA,00:18:04,00:18:04,Yeah. Let's go.
TRAVIS,00:18:04,00:18:09,"Yes, of course."
LIAM,00:18:09,00:18:16,Okay. I would like to try to navigate our way to some sort of an inn.
MATT,00:18:16,00:18:18,"Okay, yeah."
LAURA,00:18:18,00:18:27,"(laughs) You're still not here! (laughs) Okay, okay, okay. It's still the same day, right? It's still the same day that we left Veth?"
MATT,00:18:27,00:18:28,"Since the morning, yes."
LAURA,00:18:28,00:18:30,"Okay, so we're calling you tomorrow."
SAM,00:18:30,00:18:30,Take your time.
LAURA,00:18:30,00:18:32,Okay.
TRAVIS,00:18:32,00:18:32,Nice place. Just keep chilling.
SAM,00:18:32,00:18:35,I'm doing fine.
ASHLEY,00:18:35,00:18:37,"Wait, no, aren't you coming here this morning?"
MATT,00:18:37,00:18:43,"Hmm. Are you looking for an inn here in the Shimmer Ward, or are you looking for something a little more--?"
LIAM,00:18:43,00:18:45,Something very rudimentary.
MATT,00:18:45,00:19:11,"Okay. Yeah, easy enough. Back to the... Not too far from where you first arrived at the Rexxentrum Archive of the Cobalt Soul, you find a small corner of two dingy roads inn that maybe can house-- has about six rooms for rent. It can house a handful of people per chamber."
LIAM,00:19:11,00:19:12,Okay.
MATT,00:19:12,00:19:23,"But it's really inexpensive, I'd say for-- It's about a.... two silver pieces to rent a room."
LIAM,00:19:23,00:19:30,I will rent it just to be perfunctory and find-- and there eating down below?
MATT,00:19:30,00:19:34,"This isn't so much a lunch tavern, more than just--"
LIAM,00:19:34,00:19:34,A place to stay.
MATT,00:19:34,00:19:37,-- a place to stay. They do have snacks.
LIAM,00:19:37,00:19:40,Nah. It will do. I will lead everyone up to the room.
MATT,00:19:40,00:19:42,Okay.
LIAM,00:19:42,00:19:43,That I've rented.
LAURA,00:19:43,00:19:45,"This place is nice, Caleb."
LIAM,00:19:45,00:20:34,We're only going to stay for a moment. I'm not comfortable-- There are gaps. Astrid and Eadwulf were willing to do anything that... Ikithon asked of them. And their final test was to kill their own flesh and blood. And they did so. And I am like them. W--was... Am. Am like them.
MARISHA,00:20:34,00:20:36,Was.
TALIESIN,00:20:36,00:20:45,"We share a road with a lot of people. That doesn't mean that they're all the same, especially when you take a crossroads."
LAURA,00:20:45,00:20:54,So you-- you did it?
LIAM,00:20:54,00:21:31,"I-I-I have considered... sharing all this for a long time, but... you cherish your family so much. And... I suppose I enjoyed being seen as I should have been. Or-- or could have been."
LAURA,00:21:31,00:21:39,I just go up and give him a hug.
LIAM,00:21:39,00:21:45,There is a reason I have never told you about my mother and father.
LAURA,00:21:45,00:21:58,"You must've been so sad, Caleb. I'm sorry you felt like you had to hide that."
LIAM,00:21:58,00:22:10,"(inhales sharply) Well, I've been lying to you. And I am sorry."
LAURA,00:22:10,00:22:34,We lie. We lie about things all the time to protect other people. Sometimes to protect ourselves. I don't blame you for that.
LIAM,00:22:34,00:23:09,"Whatever we're doing here, I... I've come home in the hopes of atoning. And... That idea has evolved quite a bit over time. And I'm not sure what the exact answer is, but I mean to atone."
ASHLEY,00:23:09,00:23:21,"What does atonement look like to you, Caleb?"
LIAM,00:23:21,00:23:38,"Well, I feel like the things that I've seen, no one should see. Never again."
LAURA,00:23:38,00:23:42,"So we should put a stop to it, then."
LIAM,00:23:42,00:23:53,"Well, it's complicated, isn't it? It's wrapped up in the ruling of a nation."
MARISHA,00:23:53,00:24:16,"You've come a long way since me, you, and Nott were huddled up in that hotel room. I said then you had a responsibility and that none of us would see you differently."
TALIESIN,00:24:16,00:24:16,No one should be put through that.
ASHLEY,00:24:16,00:24:19,(quietly) No.
MARISHA,00:24:19,00:24:22,No one blames you.
LIAM,00:24:22,00:25:03,"Well. One person. Anyway, I find it hard to imagine walking in there tomorrow and you not knowing the whole picture. (quietly) That's the whole picture. I want to learn a little bit what's going on in my colleagues' heads."
MARISHA,00:25:03,00:25:05,We saw them.
LIAM,00:25:05,00:25:08,Mm-hmm.
MARISHA,00:25:08,00:25:20,We were handing off the beacon. They didn't... They looked pretty far gone.
LIAM,00:25:20,00:25:22,I have to try.
MARISHA,00:25:22,00:25:29,Think there's something redeemable? Think they're worth saving?
LIAM,00:25:29,00:25:35,"They're worth saving, yeah. Whether or not we can, I don't know."
TRAVIS,00:25:35,00:25:46,"Did they ever waiver, or have they remained believers this entire time?"
LIAM,00:25:46,00:25:58,"Well, as children, no. Not to my recollection. We were very avid in our duties."
LAURA,00:25:58,00:26:05,So you never wavered either.
LIAM,00:26:05,00:26:08,No.
LAURA,00:26:08,00:26:31,And it was the... the final act that made you change your beliefs?
LIAM,00:26:31,00:27:08,"So much time was put into stamping me into a specific shape. It was comforting to know your place... and serve... the greater good. But, uh... I-- I failed my people. My people."
TALIESIN,00:27:08,00:27:09,Feel like they failed you.
LAURA,00:27:09,00:27:19,"Yeah, your family sent you off to the Academy, didn't they? They believed those same things, right?"
LIAM,00:27:19,00:27:45,"To a degree. Yes, my parents were very big believers in the Empire, but... they also... loved me. As wholly as your family, Caduceus, or yours."
MARISHA,00:27:45,00:28:18,It's not a failure on your part. It's a failure on the Empire's. I don't think that it's by coincidence that your core beliefs that you were doing something for the greater good... led you to us and what we're doing now. That's the truth.
LIAM,00:28:18,00:28:26,"Well, it remains to be seen what we can do, but maybe we can do."
MARISHA,00:28:26,00:28:41,Had this conversation with Fjord of the other night when we were still in Rumblecusp. Think we're doing good? What we're doing as a group?
LIAM,00:28:41,00:28:47,I do.
MARISHA,00:28:47,00:28:50,"I mean, that's pretty dope, right?"
LIAM,00:28:50,00:28:54,"Yeah, the Mighty Nein is... is pretty dope."
"TRAVIS, LAURA",00:28:54,00:28:57,(laugh)
MARISHA,00:28:57,00:29:01,Fuck yeah.
LIAM,00:29:01,00:29:06,The stage is a little bit bigger.
ASHLEY,00:29:06,00:29:18,"I have a question. Did they do this with every student at the Academy, or were you just a select few that was... chosen?"
LIAM,00:29:18,00:29:34,"Trent has an eye for talent. And to my understanding, we were just the latest. We were not the first and we were not to be the last."
TRAVIS,00:29:34,00:29:38,You three were a bit of a class?
LIAM,00:29:38,00:30:40,"Yeah. Boy, I have thought a lot about this for a long time and talked to no one about it. I don't know all the answers, but we certainly all came from humble means. No family name to speak of. I was very good at what I did. Even at a young age. Eadwulf was not only very capable, but he was strong, and I think that caught Trent's eye. And Astrid... Maybe is a bit like... Trent, maybe that's unkind. She had a hunger. Ambition."
LAURA,00:30:40,00:30:44,Do you think the Academy knows what he does?
TRAVIS,00:30:44,00:30:45,"Who, Trent?"
LAURA,00:30:45,00:31:02,"Yeah, do you think like, Ludinus goes, ""Okay, Trent, now go find the people and now we'll have them go do horrible things,"" or do you think it's like, he knows that Trent finds these good wizards and brings them up to the forefront. Do you think anybody else knows the brutal things that he does?"
MARISHA,00:31:02,00:31:04,Someone knows.
LIAM,00:31:04,00:31:07,The Academy I do not believe knows. The Assembly...
MARISHA,00:31:07,00:31:09,"The Assembly, someone has to."
LIAM,00:31:09,00:31:17,"Some of them, Ludinus, intimated that he had some idea."
LAURA,00:31:17,00:31:20,"Well, I hate them all now."
TRAVIS,00:31:20,00:31:33,"Just so I have it clear. We're going to try and redeem Astrid and Eadwulf, but Trent, fuck him, right? Or are you trying to..."
MARISHA,00:31:33,00:31:36,"Yeah, I mean, it's always been a fuck Trent, right?"
TRAVIS,00:31:36,00:31:40,Just to be clear.
LAURA,00:31:40,00:31:49,"Oh no, do you sort of like Trent? Do you have like some weird thing because he like treated you nice a long time ago?"
TALIESIN,00:31:49,00:31:54,I think a goal is always better than a grudge. What's the goal?
TRAVIS,00:31:54,00:31:57,That's very fair.
TALIESIN,00:31:57,00:31:57,I have my theories.
LIAM,00:31:57,00:32:12,Yeah. I have said many times that I would like to surgically remove... the bad parts. It's not all bad here.
TALIESIN,00:32:12,00:32:12,But--
LIAM,00:32:12,00:32:15,But it seems impossible.
TALIESIN,00:32:15,00:32:17,This can't go on. No more of this.
LIAM,00:32:17,00:32:22,It could go on. It has for a long time.
TALIESIN,00:32:22,00:32:22,"Well, there's a goal."
LIAM,00:32:22,00:32:23,Yeah.
TALIESIN,00:32:23,00:32:27,No more.
LIAM,00:32:27,00:32:43,"Whether that means exposing him or stopping him, maybe we will land on that, but I need to know more about what different members of the Assembly believe."
MARISHA,00:32:43,00:32:54,"If he's been teaching for that long, is there a chance that there are members in the Assembly who were his student at one point in time?"
LAURA,00:32:54,00:32:57,"But just because you're his student doesn't mean that you're one of his proteges, right?"
TALIESIN,00:32:57,00:33:01,Is there a chance there's more like you?
MARISHA,00:33:01,00:33:03,That's what I'm kind of getting at.
TALIESIN,00:33:03,00:33:04,Got away.
MARISHA,00:33:04,00:33:07,Maybe there are more allies out there.
LIAM,00:33:07,00:33:19,That's a very good question. I do not know the answer. I spent a very long time trying to stay as far away as possible.
TALIESIN,00:33:19,00:33:25,Quite possibly not alone.
LIAM,00:33:25,00:34:21,"Well... I take a lot of faith by what we achieved on the ocean. This nation doesn't need to be... steeped in fear. The Empire has slighted the Dynasty, it has taken a cherished religious artifact from them. Bloodshed is stopped because we merely gave them what was theirs. If that is not a lesson for people in power, maybe they do not deserve the power. Or maybe this system is too corrupt, I don't know."
MARISHA,00:34:21,00:34:38,"I think it depends on how deep the corruption has gone. If it's worth saving. If something's too far poisoned, maybe it's better to burn it to the ground and start something fresh."
LIAM,00:34:38,00:34:44,"You and your brethren, you dabble in this."
MARISHA,00:34:44,00:34:44,It's more or less what we do.
LIAM,00:34:44,00:34:45,Yeah.
MARISHA,00:34:45,00:34:47,It's kind of our mission statement that I just said.
LIAM,00:34:47,00:35:01,Mm-hmm. Would they... if he needs to be cut out.
MARISHA,00:35:01,00:35:01,Oh yeah.
LIAM,00:35:01,00:35:03,Would they stand by?
MARISHA,00:35:03,00:35:39,"Yeah. The Cobalt Soul and the Cerberus Assembly have butted heads for decades. It's kind of the checks and balances system. And I just to try-- just try to not let myself be too naive to the fact that corruption exists everywhere. I think I can be an expositor, utilize the resources given to me, and not have to be blind to the flaws."
LIAM,00:35:39,00:35:42,What about taint within the Cobalt Soul? Possible?
MARISHA,00:35:42,00:35:44,Of course.
LIAM,00:35:44,00:35:47,Have you seen it?
MARISHA,00:35:47,00:35:55,"No. Not to my knowledge. Not to my knowledge, not really?"
MATT,00:35:55,00:36:03,"If there has been, it's been dealt with so swiftly that by the time anyone discovers, it's already gone. Or it's so far up the chain that nobody knows."
MARISHA,00:36:03,00:36:04,Right.
MATT,00:36:04,00:36:22,"I mean, it's hard to tell at a certain point. But as far as you know-- there are those, of course, with any sort of structure that do fall to corruption, but because it is a worldwide network, there's a lot more--"
MARISHA,00:36:22,00:36:24,A bit more accountability.
MATT,00:36:24,00:36:33,"There's a lot more accountability than other, more locally political structures. So it has a higher success rate."
MARISHA,00:36:33,00:36:43,It's the common belief in the Soul to share what knowledge is known. Especially amongst the branches.
LIAM,00:36:43,00:37:04,"(inhales, sighs) Well, tomorrow night can be a first step, but one, I need Veth. And two, we are... rode hard. We cannot show up tomorrow night looking like this."
MARISHA,00:37:04,00:37:13,"Oh. Should I take the pooka shell necklace off, then? (laughter) All right."
LAURA,00:37:13,00:37:14,I think it's that good look.
MARISHA,00:37:14,00:37:15,Thanks.
TALIESIN,00:37:15,00:37:19,The urge to show up in the Dynasty finest is almost overpowering.
"MARISHA, TALIESIN",00:37:19,00:37:21,(laugh)
MARISHA,00:37:21,00:37:25,We talked about going back tonight for dinner and getting ceviche.
LAURA,00:37:25,00:37:34,"That's true. We could go back to Nicodranas and clean up real good, you know. Got lots of fancy clothes at the Lavish Chateau."
TALIESIN,00:37:34,00:37:38,"We still have those outfits, don't we, there?"
LAURA,00:37:38,00:37:38,Our evening wear?
TALIESIN,00:37:38,00:37:40,Yeah.
LAURA,00:37:40,00:37:42,Oh yeah.
MARISHA,00:37:42,00:37:53,Did he say that the dress was formal? Is that a thing? Do we hafta? I'm just curious if it was stated.
LIAM,00:37:53,00:37:54,"No, it was not."
LAURA,00:37:54,00:37:56,"Not formal, or not stated?"
LIAM,00:37:56,00:37:57,Not stated.
LAURA,00:37:57,00:38:02,I think you should step it up and make them feel underdressed.
MARISHA,00:38:02,00:38:04,"That's true, that's true."
LAURA,00:38:04,00:38:12,"We are fully outnumbering them, so they will feel out of place in their own home."
TALIESIN,00:38:12,00:38:15,Do clean up well.
TRAVIS,00:38:15,00:38:18,"They wouldn't poison us, would they?"
TALIESIN,00:38:18,00:38:20,I'll try and be prepared for that.
LAURA,00:38:20,00:38:20,"Oh, yes, yes."
TRAVIS,00:38:20,00:38:24,(nervous laugh) Okay.
