speaker,start_time,end_time,text
MATT,00:03:36,00:03:43,"I probably said it incorrectly because ""raven"" is written in the word and I said raven, but it's possibly, probably, Rahv-ensburger. My apologies to our friends Rahv-ensburger."
SAM,00:03:43,00:03:55,"We'll find out, maybe, from the sponsor. (laughter) If it's not, here, I'll just record it. Ravens-burger, and they can take that."
TRAVIS,00:03:55,00:03:55,Give us a second one.
SAM,00:03:55,00:03:57,Raven-sburger.
ASHLEY,00:03:57,00:03:57,Rahv-ensburger.
SAM,00:03:57,00:04:00,"They can take that and put it in in post, right, Marisha? Is that how that works?"
MARISHA,00:04:00,00:04:05,I'm not going to make the team do that. (laughter)
TRAVIS,00:04:05,00:04:07,You sleep with it.
ASHLEY,00:04:07,00:04:11,"Listen, they make world-famous puzzles."
LIAM,00:04:11,00:04:12,Wonderful.
SAM,00:04:12,00:04:16,"I've been playing so many of them over the lockdown period, oh my god."
ASHLEY,00:04:16,00:04:19,"Yes. They've won awards, I think."
SAM,00:04:19,00:04:19,"Yeah, they're great."
MATT,00:04:19,00:04:21,That's awesome.
ASHLEY,00:04:21,00:04:22,Pretty sure.
LIAM,00:04:22,00:04:30,"Also, for the audience's benefit, Sam agonized over which part he should play for the 10 minutes leading up to the start of the show. (laughter)"
SAM,00:04:30,00:04:30,I think I chose wisely.
LIAM,00:04:30,00:04:32,He does them both badly.
MATT,00:04:32,00:04:36,"Well, Sam, could you please give us an example of your Doc Brown, if you don't mind?"
LAURA,00:04:36,00:04:36,Please.
SAM,00:04:36,00:04:46,"(clears throat) We've done this before, Marty, how bad could it be? Heavy? Did Biff stir up more trouble with his Sports Almanac?"
LIAM,00:04:46,00:04:52,"And now, for the feats of strength. (laughter)"
ASHLEY,00:04:52,00:04:53,Yes.
MATT,00:04:53,00:04:54,I think you chose properly.
SAM,00:04:54,00:04:54,Thank you.
ASHLEY,00:04:54,00:04:56,"Thank you, that was good."
MATT,00:04:56,00:05:04,"Thank you, Rahvens-Ravens-burger. And thank you to our second sponsor who's been with us since the beginning of Campaign 2, D&D Beyond."
TRAVIS,00:05:04,00:05:07,D&D Beyond!
MATT,00:05:07,00:05:37,"D&D Beyond, as you should know by now, is an online digital tool to help you out keeping track of your campaigns, your characters, and all sorts of stuff. They're awesome, and you can currently pre-order the Icewind Dale: Rime of the Frostmaiden now at D&D Beyond, and immediately unlock six character sheet backgrounds and a unique set of digital dice you can use within the tool. The release includes 50 brand new monsters, over 26 terrifying locations, and 320 pages of modern horror. You can check it out now at dndbeyond.link/icewind. We have a few more announcements to get through, beginning with Marisha."
MARISHA,00:05:37,00:05:53,"Yes. Content alert. You can join us on Tuesday, July 28th at 7:00pm on Twitch for our next episode of All Work No Play: Unplugged featuring Laura Bailey! (cheering)"
SAM,00:05:53,00:05:54,We had such a great time.
LIAM,00:05:54,00:05:54,Best episode.
MARISHA,00:05:54,00:05:56,See how surprised even she looks?
"LAURA, MARISHA",00:05:56,00:05:57,Yeah!
TRAVIS,00:05:57,00:05:57,"I was like, a Laura Bailey."
MARISHA,00:05:57,00:05:58,If you missed--
LAURA,00:05:58,00:06:00,"I know, a Laura Bailey."
TRAVIS,00:06:00,00:06:00,A Laura Bailey.
"MARISHA, ASHLEY",00:06:00,00:06:01,A Laura Bailey.
LIAM,00:06:01,00:06:04,Allura Vysoren.
MARISHA,00:06:04,00:06:13,"Of course, if you miss the stream, the VOD will be available on our Twitch channel immediately and on YouTube the following Thursday, like 36 hours, something like that."
TRAVIS,00:06:13,00:06:13,Dope.
LAURA,00:06:13,00:06:14,Tight.
MARISHA,00:06:14,00:06:14,Yeah.
ASHLEY,00:06:14,00:06:15,"Tight, tight, tight."
MATT,00:06:15,00:06:15,"Thank you, Marisha."
LIAM,00:06:15,00:06:18,It's the best episode we've done of the show.
LAURA,00:06:18,00:06:18,Definitely.
MARISHA,00:06:18,00:06:19,No doubt.
SAM,00:06:19,00:06:19,100%.
LAURA,00:06:19,00:06:20,Definitely.
MARISHA,00:06:20,00:06:21,Yeah.
MATT,00:06:21,00:06:25,"And speaking of Laura Bailey, a Laura Bailey, you have some things to talk about, too."
LAURA,00:06:25,00:06:31,"I have a few things to talk about right now. Oh man, you guys."
TRAVIS,00:06:31,00:06:31,"Oh, there she is!"
LAURA,00:06:31,00:07:01,"This Funko Pop. So this was released yesterday! It was our Comic-Con exclusive, and due to circumstances, it is now available... (laughter) ...at Best Buy! And at funko.com. And it's going to be available in our UK shop. It might be available right now in our UK shop, I don't know, go check it out. (laughter)"
TRAVIS,00:07:01,00:07:02,Wow.
LAURA,00:07:02,00:07:08,"Our second thing that I want to talk about, Liam O'Brien, roll that beautiful. Look at this."
SAM,00:07:08,00:07:08,What is that?
MARISHA,00:07:08,00:07:11,It's so cute!
LAURA,00:07:11,00:07:14,"Our very first button down, you guys."
SAM,00:07:14,00:07:14,Oh wow.
MATT,00:07:14,00:07:16,It finally happened.
LAURA,00:07:16,00:07:24,"I know. So it features all the Mighty Nein weapons and was designed by Adriann Helton, and I'm in love with it. It's really--"
SAM,00:07:24,00:07:26,Could you wear that to work?
LAURA,00:07:26,00:07:26,"You could, I think."
SAM,00:07:26,00:07:28,If work happens ever.
LAURA,00:07:28,00:07:31,I feel like it's awesome. It feels nice.
LIAM,00:07:31,00:07:34,It's got Skingorger on it!
MATT,00:07:34,00:07:35,It's awesome.
LAURA,00:07:35,00:07:37,"I mean, I'm biased, but I think it's pretty cool."
SAM,00:07:37,00:07:37,That's so--
TRAVIS,00:07:37,00:07:38,Hold it up higher.
LAURA,00:07:38,00:07:41,"Yeah, hold it up higher so you can see. Yeah, there's a little red there on it."
MARISHA,00:07:41,00:07:41,With the little button!
TRAVIS,00:07:41,00:07:43,A little button at the bottom.
SAM,00:07:43,00:07:44,That's professional.
ASHLEY,00:07:44,00:07:49,"Listen, you guys know I love a good button down. I'm very excited about this shirt. I will be wearing it under a suit."
TRAVIS,00:07:49,00:07:51,Orphan Maker approved.
LAURA,00:07:51,00:08:27,"That's available in the U.S. and the UK shops. And last thing, we had a ton of requests, I got a lot of messages about it, asking if we would do some masks. So you may have seen me holding this a couple weeks ago but I can finally announce, these are available. So they come in a two pack. Like this, one of the Captain Tusktooth, designed by moi , and the other one is the Mighty Nein little, oh, I guess it's Vox Machina and Mighty Nein. It's the little doodles by Wendy, @WendyDoodles."
TRAVIS,00:08:27,00:08:29,That's amazing.
LAURA,00:08:29,00:08:46,"So yeah, all of the purchases will benefit our friends at Red Nose Day, and they are providing vital aid to children who are below the poverty line and have been impacted negatively by COVID-19, and that's not how you wear it."
SAM,00:08:46,00:08:46,You could.
LAURA,00:08:46,00:08:47,"You could, but you shouldn't."
ASHLEY,00:08:47,00:08:49,You could wear one on up and then one.
SAM,00:08:49,00:08:51,Yeah.
LAURA,00:08:51,00:08:57,And it's got a little pocket so you can put a filter in it. And a little metal in it so you can squish your nose.
LIAM,00:08:57,00:08:58,You have to protect your blowhole.
LAURA,00:08:58,00:09:04,"Yeah. So yeah, you get two in each packet, and then we also have kids' sizes available."
SAM,00:09:04,00:09:04,Oh!
MARISHA,00:09:04,00:09:06,"Yeah, kiddos."
ASHLEY,00:09:06,00:09:07,That is awesome.
LAURA,00:09:07,00:09:20,"So yeah, those, we'll donate $10 to Red Nose Day for every purchase made. And our masks are available right now in the U.S. and the UK shops, and will be in our Australian store very soon as well."
SAM,00:09:20,00:09:20,Australian store.
LAURA,00:09:20,00:09:27,"Yeah. If they're not already. Go check it out because I don't know, they may have shown up by now. (laughter)"
TRAVIS,00:09:27,00:09:28,Nice.
MATT,00:09:28,00:09:29,"Thank you, Laura."
TRAVIS,00:09:29,00:09:31,"Yay, Red Nose Day!"
LAURA,00:09:31,00:09:32,"Yeah, yay Red Nose Day."
MATT,00:09:32,00:09:36,(sighs) All righty. That is the last of our announcements.
MARISHA,00:09:36,00:09:37,"Okay, okay, okay."
MATT,00:09:37,00:11:23,"And as such, it's time to bring us into tonight's episode of Critical Role. (random cast noises) (water bubbling) (thunder rumbling) (explosion) ♪ Role ♪ ♪ Critical Role ♪ ♪ Critical Role ♪ ♪ Critical Role ♪ ♪ Critical Role ♪ ♪ Mighty Nein ♪ ♪ Mighty Nein ♪ ♪ Roll the dice ♪ ♪ Roll the dice ♪ ♪ The adventure begins ♪ ♪ They were always beside you ♪ ♪ Your nerdy best friends ♪ ♪ And the DM to guide you ♪ ♪ And they rise from the flames ♪ ♪ For the battles ahead ♪ ♪ Villains beware ♪ ♪ 'Cause you're 'bout to be dead ♪ ♪ They got magic and flare ♪ ♪ They got falchions and cunning ♪ ♪ They don't see over there ♪ ♪ There's a monster incoming ♪ ♪ Inspiration is waiting ♪ ♪ Rise up, don't think twice ♪ ♪ Put your fate in your hands ♪ ♪ Take a chance, roll the dice ♪ ♪ Roll the dice ♪ ♪ Roll the dice ♪ ♪ Critical Role ♪ ♪ Roll the dice ♪ ♪ Critical Role ♪ ♪ Critical Role ♪ ♪ Roll the dice ♪ ♪ Can you answer the call ♪ ♪ Diggin' deep in your soul ♪ ♪ As the legend unfolds ♪ ♪ Now it's your turn ♪ ♪ Your turn, your turn ♪ ♪ To roll ♪ (flames whooshing)"
TRAVIS,00:11:23,00:11:26,That's twice in two weeks that we're both super late.
MATT,00:11:26,00:14:15,"Welcome back. (laughter) So last we left off: The Mighty Nein, you had made your way to the island of Rumblecusp to prepare the coming of Traveler Con, where all the various followers of The Traveler are to convene and celebrate him, and as the Traveler would want it, probably also convince them to stop following him in such a large number. He can't quite deal with the responsibility, it's driving him a little insane, and as an archfey, not his thing any more as much. Let me see if I can get a better sense of music here. Here we go. So upon arriving, you set your crew to watch the ship, you head into the village of Vo. You discover there are people who live on this island, an entire village of individuals from different walks of life, different age groups, different backgrounds, and all seem to have lost their memory. But they live as a positive community, they support each other, a very simple lifestyle bereft of trinkets and wealth, and you find it's because these are given to the god of the island, the fire god known as Vokodo, that lives within the volcano of Rumblecusp. You wanted to go speak to this god to get permission to bring The Traveler here and have this event, and as such, you had Viridian, the druidic spiritual guardian of the Vo guide you through dangerous territory to the exterior of the volcano itself, traveling through the tunnels and the various challenges that await. You met with Vokodo, this strange entity that existed in the breathable warm waters underneath the mountain itself, gave gifts that were accepted, eventually, for some of you, and were given permission to, yes, bring them here, bring everyone to be part of this event. You all then exited the mountain and decided to stay the night at the cusp of the tunnel's exit. As you all began to bed down, sneakily placed a Greater Restoration spell upon Viridian, cleansing her of the foggy memory that has kept her from understanding who she was and where she was from for well over two decades. And it was revealed that Viridian was not her name, her name is Vilya, and apparently is from Tal'Dorei. And that was where we left off. So as you all sit in your encampment at the edge of the cavern's mouth you can see Vilya is now currently in the process of processing this immediate influx of long lost information about herself. ""Um."""
LAURA,00:14:15,00:14:20,How long have you been here?
MATT,00:14:20,00:14:26,"""Going on probably two and a half decades, longer."""
LIAM,00:14:26,00:14:35,Oh. And how did you find yourself stranded here in the first place?
MATT,00:14:35,00:16:23,"""To not go into it too extensively, the people that I belong to, the Ashari, are disparate druidic tribes, very much tied to the elements themselves and the plains beyond Exandria, and I had gone on a journey to prove myself as the next to come leader of my people. I nearly completed it, and one of the final tasks I was to attempt involved a dangerous journey and avoidance of a terrible beast in the Plane of Water, known as a kraken. I failed, as I was unable to complete the trial and nearly lost my life in the process, instead losing my leg,"" and she gestures to the tangle of vines that now forms a living prosthetic. ""I almost lost my life. I was cut off from the gateway that was my entrance, and I, in trying to flee, just followed the currents as best I could to keep at bay from this creature, transforming into whatever I could to keep myself alive. Going into the dark depths and using my final bit of conserved magics to find the right path. I managed to come upon a small entrance, or exit, a doorway, a tear between the realms, and was, I guess, jettisoned here. I was unconscious for the better part of a week and when I came to, the people of Vo had found me by the base of the mountain on the eastern side."""
LAURA,00:16:23,00:16:25,What area is that in?
MATT,00:16:25,00:16:29,"""That's near the Heaven Falls."""
LAURA,00:16:29,00:16:31,Oh.
LIAM,00:16:31,00:16:33,I'm so sorry.
MATT,00:16:33,00:16:50,"""By then my memory was already fading. Whatever magic takes this island, whatever this Vokodo is capable of enshrouding upon this island works quickly."""
LAURA,00:16:50,00:16:55,Does that mean we're at risk right now?
MATT,00:16:55,00:17:03,"""I can imagine. Those who've traveled here since, within but a matter of days began to forget quite a bit of who they once were."""
TRAVIS,00:17:03,00:17:08,"And you think this magic extends from Vokodo, not from the island itself?"
MATT,00:17:08,00:17:13,"""I don't know. But it all seems to be serving Vokodo directly."""
LIAM,00:17:13,00:17:22,"And forgive us, but how has this community grown in these two decades, did you say, here?"
MATT,00:17:22,00:18:01,"""It depends on individuals that come and stay. There are many ships that pass by and leave within a day, I guess before the ensnaring charms of this island erase who they once were. But those that have reasons to stay for a while-- we have those who've been shipwrecked, we have those who come here of their own accord to explore, some who wish to leave wealth here. Many... ...less than legal sailors of the seas of the Lucidian, and whatever wealth they had brought in hopes of keeping them here eventually found its way to Vokodo as well."""
LIAM,00:18:01,00:18:03,Were there fewer when you arrived?
MATT,00:18:03,00:18:05,"""There were."""
SAM,00:18:05,00:18:11,"So all these people are, in a sense, being kept here against their will."
MATT,00:18:11,00:18:16,"""They wouldn't think so. Some of them would be. Some have been there their whole life, I believe."""
LIAM,00:18:16,00:18:19,And what do you think now?
MATT,00:18:19,00:18:19,"""Right now?"""
LIAM,00:18:19,00:18:21,Yeah.
MATT,00:18:21,00:18:35,"""I think this is a travesty. These people have been robbed of their will, their past, their families. I know I've probably been robbed of mine."""
SAM,00:18:35,00:18:41,Did you have a family back there?
MATT,00:18:41,00:18:48,"""I think I do. It's been some time."""
LAURA,00:18:48,00:18:56,"So wait, are you from another dimension? You said you came through a portal, or something. Does that mean you're not from this plane?"
MATT,00:18:56,00:19:09,"""I'm from here, but outside of Exandria there are-- how versed are you in the overall planar structure of the world and beyond?"""
LAURA,00:19:09,00:19:18,"Oh, very, very well versed. Yeah, we know all about-- There's a Feywild."
MATT,00:19:18,00:19:30,"""Well, let's just say I traveled briefly through a Feywild-like place as part of the trial that I failed and wound up here. But I am from Exandria."""
SAM,00:19:30,00:19:38,"So you were on a different plane, and then you got (whooshes) sent here?"
MATT,00:19:38,00:20:23,"""I believe so. To be honest, those final moments are a bit foggy, not because of the magic, but because I was losing consciousness rapidly. Look, I have been interfacing with Vokodo myself personally since practically my arrival here. He is an extremely intelligent and an extremely greedy creature. He exhibits whatever power this is over the island, whether it's himself or he uses it to its will, but as individuals forget themselves, so comes the loyalty to Vokodo, so it would not be a stretch of logic to think that they two are related."""
TRAVIS,00:20:23,00:20:33,The last two and a half decades-- you seem to have a clear recollection of your time before here. Do you remember the last two and a half decades in a different light?
MATT,00:20:33,00:20:35,"""I remember them unclouded, yes."""
TRAVIS,00:20:35,00:20:39,Do you know what this creature could be?
MATT,00:20:39,00:21:06,"""I can't say I do. I've studied quite a bit about the magics of nature, and a number of the strange elements of the world around us, but as one who has been to Pyrah and has seen the Fire Plane, has immersed myself in the very nature of the flame, I have no idea what this Vokodo is."""
LAURA,00:21:06,00:21:08,But you know he's not a god?
MATT,00:21:08,00:21:10,"""I highly doubt it."""
LAURA,00:21:10,00:21:12,He's not.
MARISHA,00:21:12,00:21:18,"Is there someone on the island who would know, if we cleared their mind, too?"
MATT,00:21:18,00:21:20,"""I don't know."""
SAM,00:21:20,00:21:26,"Yes, I mean, you have to get off this island. Your mind could be turned again within days."
MATT,00:21:26,00:21:30,"""We all have to get off this island."""
SAM,00:21:30,00:21:44,"But we can't just leave all these people here. The V.O. community is extremely important to us. (laughter) Sorry, the Vo community is extremely important."
LIAM,00:21:44,00:21:45,Wow.
TRAVIS,00:21:45,00:21:45,"You've seen, I'm sure--"
MARISHA,00:21:45,00:21:48,Such a stretch.
TRAVIS,00:21:48,00:21:52,-- challenges before against Vokodo.
MATT,00:21:52,00:21:53,"""Not directly, no."""
TRAVIS,00:21:53,00:21:56,No one has challenged this creature?
MATT,00:21:56,00:22:03,"""By the time they've come to him most of any reason they would've had to challenge him had faded."""
TRAVIS,00:22:03,00:22:11,"So you wouldn't know of any weaknesses that he might have, things that they recoil from, or are sensitive to?"
LAURA,00:22:11,00:22:18,"Yeah, have you ever witnessed him go, ""Eugh,"" about anything, or noticed that he has a butthole or anything on the underside?"
TRAVIS,00:22:18,00:22:18,A butthole?
LAURA,00:22:18,00:22:24,"Yeah. If you attack somebody in the butthole, it's instant. They have a reaction."
SAM,00:22:24,00:22:26,Instant death.
LAURA,00:22:26,00:22:30,"Well, I wouldn't say it's instant death, but it weakens them pretty hard."
SAM,00:22:30,00:22:33,I'm going to remember that.
MATT,00:22:33,00:22:51,"Through the immense weight of this conversation, a chuckle does break through on Vilya's smile. They kind of-- ""There is wisdom in what you say. (laughter) Unfortunately--"""
TRAVIS,00:22:51,00:22:53,Your butthole.
MATT,00:22:53,00:23:00,"""-- I cannot say that I've noticed such a--"""
LAURA,00:23:00,00:23:00,Butthole.
MATT,00:23:00,00:23:07,"""-- butthole on Vokodo. There is a--"""
SAM,00:23:07,00:23:09,"How does he go to the bathroom, then?"
LAURA,00:23:09,00:23:09,He has to have one.
SAM,00:23:09,00:23:16,"Yes, he must. Anyway, sorry, go on. Time is precious."
MATT,00:23:16,00:23:20,"""Precious things are, if anything, what would be a fault to this creature. It's an obsession."""
SAM,00:23:20,00:23:23,"Oh, that's his greed."
MATT,00:23:23,00:23:28,"""And even since I've been here, the island has been slowly changing."""
MARISHA,00:23:28,00:23:31,In what way?
MATT,00:23:31,00:23:54,"""And I've spoken with those who've been here long before me, but there are shards of other places embedded here, like where re walked through, where I took you, that darkened area, that swamp-like space was not like that once, and from my knowledge, it's almost like an element of the Shadowfell has bled through in just that space."""
LAURA,00:23:54,00:23:54,The Shadowfell!
SAM,00:23:54,00:23:55,What's that? What's that?
LAURA,00:23:55,00:23:58,"No, I heard The Traveler talk about that one time."
SAM,00:23:58,00:23:59,What is that? Is that a--
LAURA,00:23:59,00:24:02,I think it's scary or something.
MARISHA,00:24:02,00:24:03,"I would know what the Shadowfell is, right?"
MATT,00:24:03,00:24:15,"You would know. The both of you would have experience in this. ""There's something about the presence of Vokodo, whether it's Vokodo's arrival or just living in this space that is slowly--"""
MARISHA,00:24:15,00:24:18,Breaking down the barriers between planes?
MATT,00:24:18,00:24:29,"""Or at least is expanding the influence that these shards have had, as they've always been here. The Ruins, these spots have always been here, they've just been slowly expanding."""
ASHLEY,00:24:29,00:24:29,What do you mean by--
LAURA,00:24:29,00:24:30,"Do you think, sorry."
ASHLEY,00:24:30,00:24:31,-- expanding? Just the--
MATT,00:24:31,00:24:34,"""Just the--"""
ASHLEY,00:24:34,00:24:34,-- darkness of it?
MATT,00:24:34,00:24:35,"""The range."""
ASHLEY,00:24:35,00:24:36,The range of it.
MATT,00:24:36,00:24:51,"""The Ruin was once just a singular section with a few buildings that were left in rubble and one spire-like construct, and since then the trees around it have slowly died and withered, and that land is expanding."""
TALIESIN,00:24:51,00:24:57,"The Heaven's Fall, have you been back since you--?"
MATT,00:24:57,00:25:02,"""Not directly. It's forbidden by Vokodo to traverse them."""
LAURA,00:25:02,00:25:03,That's his weak spot. It's his weak spot.
MARISHA,00:25:03,00:25:05,"We should go. Yeah, absolutely."
TALIESIN,00:25:05,00:25:05,I think it's a--
LIAM,00:25:05,00:25:06,Place to go.
TALIESIN,00:25:06,00:25:08,"Sounds like maybe that's how you got here, maybe--"
MARISHA,00:25:08,00:25:09,Don't look at the man behind the curtain.
TALIESIN,00:25:09,00:25:09,-- a little too--
TRAVIS,00:25:09,00:25:11,Ticket for seven.
LIAM,00:25:11,00:25:11,That's why you showed up.
TALIESIN,00:25:11,00:25:15,"Is that a water, Water World?"
MARISHA,00:25:15,00:25:15,Totally Water World.
TALIESIN,00:25:15,00:25:16,Or dimension.
MARISHA,00:25:16,00:25:17,Yeah.
ASHLEY,00:25:17,00:25:20,That actually could be the butthole.
LAURA,00:25:20,00:25:20,"Yeah, yeah, yeah, yeah."
MARISHA,00:25:20,00:25:22,"Yeah, but the butthole--"
SAM,00:25:22,00:25:23,It's the watery butthole.
MARISHA,00:25:23,00:25:28,"-- of Vo. Okay, so hang on then, because there's also--"
SAM,00:25:28,00:25:29,Frothy.
TRAVIS,00:25:29,00:25:29,The north--
MARISHA,00:25:29,00:25:32,"-- the Winding Core, the mining."
SAM,00:25:32,00:25:32,There's the Winding Core---
LIAM,00:25:32,00:25:34,The Ruin.
SAM,00:25:34,00:25:34,That's where there's mines and gems.
TRAVIS,00:25:34,00:25:37,"They get all the jewels out, though."
MATT,00:25:37,00:25:49,"""There is a chasm that carves through the island from the northwest to the southeast beneath the mountain. We, ourselves, only find safety in mining the southeast portion of it that's not terribly far from our village."""
TRAVIS,00:25:49,00:25:49,What do you mean safely?
MATT,00:25:49,00:25:54,""" Our village. That feels weird to say now. (sighs)"""
LAURA,00:25:54,00:25:56,Do we have to free everyone else?
SAM,00:25:56,00:25:59,"Of course we do. I mean, we have to try."
TALIESIN,00:25:59,00:26:02,There's only so much we can do a day. I'm tapped out.
TRAVIS,00:26:02,00:26:11,"Well, and beyond that, I mean, if this creature's been able to keep minds like this tamed for two and a half decades we need more than just us. We should get as many as we can."
LIAM,00:26:11,00:26:15,How many are in Vo?
SAM,00:26:15,00:26:17,It's really hard to get into.
MATT,00:26:17,00:26:26,"""We have somewhere in the neighborhood--"" (laughter) ""Close to 120 villages of Vo total."""
LAURA,00:26:26,00:26:30,"Oh my god, we could potentially have more people coming for Traveler Con than already are--"
MATT,00:26:30,00:26:32,"""How many?"""
LAURA,00:26:32,00:26:35,"Maybe like, 200, maybe."
LIAM,00:26:35,00:26:37,"This is a bit of a pickle for what you have in mind, Jester."
SAM,00:26:37,00:26:37,"Yes, we can--"
MATT,00:26:37,00:26:42,"""And what is to happen to them if they stay for a day, two days?"""
LAURA,00:26:42,00:26:45,"Well, I don't know! I didn't know that this could happen until just now!"
MATT,00:26:45,00:26:47,"""I know."""
LAURA,00:26:47,00:27:09,"What if, oh, oh, I have an idea! What if we free as many people as we can in the next couple days, we keep doing Greater Restorations, right, on everybody, and then when everybody comes for Traveler Con, we use all the people from the village that are free as well as all of the new people coming for Traveler Con, and we just attack Guacamole."
TALIESIN,00:27:09,00:27:13,What happens in two days when I forget who I am?
SAM,00:27:13,00:27:20,"Also, how on earth would you-- would we convince the 200 Traveler fans--"
LAURA,00:27:20,00:27:22,We wouldn't.
"SAM, LAURA",00:27:22,00:27:24,The Traveler would.
SAM,00:27:24,00:27:30,"Okay, and so they're going to arrive here for Traveler Con and Traveler's going to be like, ""Welcome, first things first, let's go attack a lava god."""
LAURA,00:27:30,00:27:32,Trial by fire!
SAM,00:27:32,00:27:35,"Ooh, okay. Has a nice ring to it."
LIAM,00:27:35,00:27:44,"We could also potentially magic away all the people here in Vo, but it is a trap for your friends who are coming."
MARISHA,00:27:44,00:27:46,Yeah.
LIAM,00:27:46,00:28:04,"I don't know. It seems like the numbers are against us, so we either clear the island, fix the island, fix Vokodo, or your 200 or 300, however many it is, risk not following The Traveler, but Vokodo."
LAURA,00:28:04,00:28:12,Do you think it's possible to defeat... (whispers) Guacamole?
MATT,00:28:12,00:28:45,"""If he's not a god, then anything is possible. As far as the idea of gathering individuals to help from within the village, there are able-bodied hunters, but the majority, the vast majority of our society are families, builders. They're not warriors. There's a reason only I have been the one interfacing to make the various offerings, because as you've seen, the journey to get there is fraught with much peril, and very few have the constitution and capability of surviving that journey."""
TRAVIS,00:28:45,00:28:53,"The other of your triumvirate, Terra, the hunting leader, a fearsome warrior I would imagine, yes?"
MATT,00:28:53,00:28:54,"""Quite."""
LIAM,00:28:54,00:28:54,And your bear friends?
