speaker,start_time,end_time,text
LAURA,00:11:08,00:11:12,We got some merch to talk about today!
MATT,00:11:12,00:11:13,Okay!
LAURA,00:11:13,00:11:19,"It's the holidays. The holidays are coming up. So you know, we've been making some stuff because we know, you know, stuff is cool. Okay."
LIAM,00:11:19,00:11:21,Your voice sounds so strange coming out of that dude's mouth.
LAURA,00:11:21,00:11:28,"I know, it's weird. I wish I could talk with a lower voice, but I can't. Look at these!"
SAM,00:11:28,00:11:30,(yelling) Look it! Look at it!
LAURA,00:11:30,00:11:41,"These are-- everybody wants comfy cozy clothes right now, me especially. And these are, we have joggers. These have Nicodranas on them and it's got a really cool little graphic."
MARISHA,00:11:41,00:11:41,So cute!
LAURA,00:11:41,00:11:46,"They're so comfy. Okay. Also, as far as comfy clothes go."
SAM,00:11:46,00:11:46,"Oh, come on!"
LAURA,00:11:46,00:11:48,I'm really excited about this.
SAM,00:11:48,00:11:51,"Don't even, with me."
LAURA,00:11:51,00:11:55,We have a pair of pajamas. (cheering and laughter)
MATT,00:11:55,00:11:55,That's all I'm going to wear.
MARISHA,00:11:55,00:11:56,I'm just going to wear that shirt all the time!
LAURA,00:11:56,00:12:03,"I know! And they're so soft, and all the doodles were done by Wendy Doodles. (cheering)"
LIAM,00:12:03,00:12:03,That's how you dress for 2020.
LAURA,00:12:03,00:12:05,That's right.
SAM,00:12:05,00:12:09,"Are those, do they feel-- remember the pajamas that we wore in that video?"
LAURA,00:12:09,00:12:10,They are way better than the pajamas in that video.
SAM,00:12:10,00:12:12,"Okay, because those were awful."
LAURA,00:12:12,00:12:23,"Yeah, no, these are actually really soft. They're like, jersey, cotton t-shirt material, it's wonderful. And then the joggers are really soft and smushy on the inside, I was very adamant that I wanted soft and smushy stuff."
SAM,00:12:23,00:12:25,Awesome.
LAURA,00:12:25,00:12:25,"And then, we've got--"
TRAVIS,00:12:25,00:12:27,(sneezes) (ruefully) Oh...
LIAM,00:12:27,00:12:27,Ew...
TALIESIN,00:12:27,00:12:30,(cackles)
LAURA,00:12:30,00:12:44,"We have this puzzle! (cheering) This puzzle is Vox Machina. It matches our Mighty Nein one, designed by Lauren Walsh, by our friends at The OP, The Op. Huh?"
MATT,00:12:44,00:12:45,"I said, ""Yay, Lauren!"""
LAURA,00:12:45,00:13:05,"Yay, Lauren. (cheering) All right, all right, all right. There's a couple other things. We released a lot of stuff today! We have a whole line of Vox Machina chibi pins to match our Mighty Nein chibi pins. That includes here, Percy and Vex."
TRAVIS,00:13:05,00:13:06,"Aw, so cuties."
LAURA,00:13:06,00:13:21,"Aw, and little baby Trinket. Oh, and little chibi Pike! And Scanlan! Oh, and, oh here's a little. I like this, because Keyleth and Vax match each other. They both have their--"
ALL,00:13:21,00:13:21,Oh!
MATT,00:13:21,00:13:23,"Oh, I love that!"
LAURA,00:13:23,00:13:45,"Their little opening. And then we have Grog Strongjaw. And Taryon Darrington! (cheering) And all of these pins were done by Jenny Park, and they're super cute, and our own Aaron designed the backing, and I'm obsessed with all the backs. And then, we also have."
MATT,00:13:45,00:13:47,"Damn, Laura's been busy!"
LAURA,00:13:47,00:13:53,"Dude, I know, okay? So our Tal'Dorei Republic tank, and our Beau..."
SAM,00:13:53,00:13:54,Sleeves are bullshit?
LAURA,00:13:54,00:13:58,"Sleeves are bullshit, are both available in the AU."
SAM,00:13:58,00:13:58,In the AU?
LAURA,00:13:58,00:14:00,"Wait, jeez, wait."
SAM,00:14:00,00:14:00,Atomic Units?
LAURA,00:14:00,00:14:02,"No, Australian."
SAM,00:14:02,00:14:03,Are they halfway to the sun?
LAURA,00:14:03,00:14:05,Wait.
SAM,00:14:05,00:14:05,Astronomical Units?
LAURA,00:14:05,00:14:19,The lighter one... I don't know if I have all the things I'm supposed to have. There's all different variants and they're available in the UK and Australia. You should check them out and see what you have in your store! I did good job on these announcements.
MARISHA,00:14:19,00:14:22,"You did, you did!"
MATT,00:14:22,00:14:25,Yay! (applause)
MARISHA,00:14:25,00:14:27,Nailed it!
MATT,00:14:27,00:14:29,"(as Artagan) ""If I must say, I thought that was a wonderful job."""
LAURA,00:14:29,00:14:31,"Oh, thank you very much, I appreciate that."
TRAVIS,00:14:31,00:14:34,(bagpipes squeaking)
SAM,00:14:34,00:14:37,Why do you do this with the bag?
TRAVIS,00:14:37,00:14:38,I lost the instruction manual!
ASHLEY,00:14:38,00:14:40,"That's the air, right?"
TRAVIS,00:14:40,00:14:41,Yeah.
SAM,00:14:41,00:14:46,"I understand pushing it, but he's like, he's working it with his fingers like it's a guitar!"
ASHLEY,00:14:46,00:14:47,It's more of a...
LAURA,00:14:47,00:14:50,"Well, it's a teeny tiny bagpipe, so..."
MARISHA,00:14:50,00:14:50,I like it.
TRAVIS,00:14:50,00:14:52,(squeaky bagpipe)
MATT,00:14:52,00:16:43,"It's a very, very, Bill and Ted way of doing it. I respect that. All right, well. I believe that brings us to the end of our announcements. So let's go ahead and jump into tonight's episode of... Critical Role. (cheering) (water bubbling) (thunder rumbling) (explosion) ♪ Role ♪ ♪ Critical Role ♪ ♪ Critical Role ♪ ♪ Critical Role ♪ ♪ Mighty Nein ♪ ♪ Roll the dice ♪ ♪ The adventure begins, they were always beside you ♪ ♪ Your nerdy best friends and the DM to guide you ♪ ♪ And they rise from flames for the battles ahead ♪ ♪ Villains beware 'cause you're about to be dead ♪ ♪ They got magic and flair ♪ ♪ They got falchions and cunning ♪ ♪ They don't see over there there's a monster incoming ♪ ♪ Inspiration is waiting, rise up, don't think twice ♪ ♪ Put your fate in your hands, take a chance, ♪ ♪ roll the dice ♪ ♪ Roll the dice ♪ ♪ Critical Role (roll the dice) ♪ ♪ Critical Role (roll the dice) ♪ ♪ Critical Role (roll the dice) ♪ ♪ Critical Role (roll the dice) ♪ ♪ Can you answer the call ♪ ♪ Diggin' deep in your soul ♪ ♪ As the legend unfolds ♪ ♪ Now it's your turn ♪ ♪ Your turn, your turn ♪ ♪ To roll ♪ (flames whooshing)"
MATT,00:16:43,00:16:49,"Welcome back. So right before we hop in, one quick correction, Laura, realized."
LAUR,00:16:49,00:17:08,"All right, I found the things I was supposed to show off. Here's the tank tops I was supposed to talk about. This one, oh no. (laughter) This one is available in our UK store, this one's available in our Australia store. They're slightly different colors!"
TRAVIS,00:17:08,00:17:09,"Nice, nice. (applause)"
LAURA,00:17:09,00:17:10,I love you guys.
SAM,00:17:10,00:17:10,Worth it.
MARISHA,00:17:10,00:17:11,Nailed it!
MATT,00:17:11,00:17:12,"Thank you, Laura."
LIAM,00:17:12,00:17:16,Stuck the landing.
MATT,00:17:16,00:18:07,"So last we left off, Mighty Nein. After making a deal with the Archmage of Antiquity of the Cerberus Assembly, Lady Vess DeRogna, to escort her to the northern region known as Eiselcross, to head towards possibly an excavation for the long lost, pre-Calamity city of Aeor. You made your way northward to the very final precipice of the Greying Wildlands, chartered a ship known as the Midnight Hammer, and made your way across the dangerous Frigid Depths. For days you journeyed with some chance encounters, along with an ambush by the apparently raised, undead Captain Avantika, seeking one such item that you still carry, the last remnant required to unleash Uk'otoa."
ALL,00:18:07,00:18:08,(whispering) Uk'otoa...
MATT,00:18:08,00:20:35,"After she escaped with this artifact, you gave chase as orcas, and, through some ingenuity and some quick movement, managed to head her off at the curb. And in doing so dispatch her undead form deep beneath the waves. Returning to the ship, you made your way to the final elements of this journey. And we left off as the Midnight Hammer began to slowly dock into Balenpost, on the southern edge of Foren. The central largest island portion of Eiselcross. So. You watch as the ship makes that impact sensation, that grinding (booms) as it hits the rock and ice. Signifying it coming to a stop. Its last bit of momentum only being ceased by the heavy piece of earth that meets it there. Lady Vess comes out and conjures this greenish array of sparks in the sky above that you see forming into the familiar trio symbol, the triad of diamonds, that is the symbol of the Cerberus Assembly. At that point, the once threadbare crew that once stood at the docks begins to grow more and more crowded as individuals begin to come out with materials and set up the gangplank and help weigh down anchor and tie it to the dock. Immediately you see heavily bundled dock workers begin to fix the vessel in place and figures begin to step onboard, wrapped in thick padded jackets of red leathers and gray fur. You see a man, human in his 50s, a tangled curly mop of light brown hair receding at the temples approach and say, ""Ah, hello, my friend. I was not expecting you to come quite so... abruptly, but you are of course welcome, Lady."" And, Lady Vess gives a little nod and goes, ""I am here with my compatriots. They are my hired hands for this endeavor. Please make sure they are taken care of."" He goes and turns to her and says, ""How long is the ship to remain in port?"" And she goes, ""Well, actually, they, they were only hired to drop us off, so they may return about their business once they have gathered their supplies."" He goes, ""All right, and your compatriots here? Is there a leader or a name of which I should refer to you?"""
TRAVIS,00:20:35,00:20:38,"Yes, of course, we are known as the Mighty Nein."
MATT,00:20:38,00:20:41,"""Mighty Nein. I take it you are the leader."""
TRAVIS,00:20:41,00:20:41,Oh no.
LAURA,00:20:41,00:20:42,He's our captain.
SAM,00:20:42,00:20:43,Caleb's more the leader.
LAURA,00:20:43,00:20:43,Well...
SAM,00:20:43,00:20:47,"But, I mean, at sea, he's the leader, sure, sure."
MATT,00:20:47,00:22:41,"""Mm. I am Wardlow Akron. It is my charge to keep Balenpost in check and well-greased in these cold, icy regions. So should you require anything, don't ask me, but certainly know that you're under my, under my guise while you're around. And how long were you planning to stay?"" As he leans in and Lady Vess, who's, at this point, starting to walk off the ship, giving him half attention, goes, ""I gather probably no more than a day or two as we gather supplies and head northward, but we should not be in your way."" At which point they step off, if you guys want to follow suit there's a now a crowd of people following, flanking side to side, escorting you as you make your way off the dock to the central gate that meets the docks and head inward to the actual fort of Balenpost itself. The heavy, tall, 10-ish foot log walls greeting you there with a little bit of a shimmer of ice that has gathered on the outside that you can see glistens a bit with what bit of light is coming through the grayish sky. You watch as Wardlow leans forward again and goes, ""Whenever you're comfortable, I would, I'm sure there are some who would be eager to give you a tour of the current projects in Horswell's laboratory."" And she goes, ""That would be sufficient. But, however, allow us to gather our things, find some bit of comfort, perhaps a meal, and then I'll come to find you. Come, come,"" and looks to all of you with a bit of a flick of a finger to follow suit. The gates that are partially opened lead into the central fort of Balenpost, and around you can see the flickering orange glow of torchlight amongst various elements of the walls. You're dealing with the fact of me giving this presentation as Artagan?"
LAURA,00:22:41,00:22:41,And just looking around.
MARISHA,00:22:41,00:22:42,"Just, all of us."
LAURA,00:22:42,00:22:45,"Yeah, I know, every time I look at Ashley, really."
MATT,00:22:45,00:23:00,"This is why I love the Halloween episode so much. I'm only hoping we can get, you know, more important character advancement, and dramatic scenes. Like when Veth got her body back when Sam was dressed as a leprechaun, let's make this happen."
MATT,00:23:00,00:23:05,"So far, what I've learned in this episode is, eyebrows, eyebrows, eyebrows..."
MATT,00:23:05,00:27:29,"Moley moley mole. (laughter) So. Entering the inside, your feet crunch over the heavy, thick, now grimy and gray patched snow and ice that seems to be gathered and pressed to the edges of the inside of the courtyard that is the fort itself. You can see numerous tents and small structures that line the perimeter of it with small wooden watchtowers that poke over the edges where you can see guards with longbows and crossbows just keeping watch from higher positions. You can see there is one, large, central fortification that sits on the western edge of the inside of this courtyard which was the large structure you saw as you came into dock. This looks to be the central barracks and main defensive positioning point within Balenpost. A multi-floored, stone and wood building. Almost like a small, castle-like fortification, but of less accessible materials. It looks to be a bit more ramshackle, but definitely functional. As you're guided up through the courtyard, you can see the heavy portcullis of cross met iron bars begins to lift up, out of your way. As you head into the interior of the base floor of this main fort structure, immediately the temperature becomes a bit warmer and more welcoming. The light is limited, beyond a couple of sconces of metal that are bolted into elements of the stone and wood. And even then the embers burn low. But it is a much better interior than the top of the ship or your walk brusquely to this position. Heading inside, you begin to take stock of the interior. You hear Akron apologizing briefly to Lady Vess. You hear Akron apologizing briefly to Lady Vess. ""I'm terribly sorry about the current circumstances and our limited supplies. The situation in Icehaven, north of Icehaven, has somewhat caused issues with the supply ships, as you know. Hopefully they won't be diverted much longer, but for now, we're doing what we can with what we have."" And she gives a nod, continues walking. Into the base part of this fort proper, the central main chamber, there are rickety tables and stools strewn about this darkly lit area just the elements of lantern light occasionally scatter across a handful of these tables. You can see miserable-looking workers and other members of Balenpost itself sitting and drinking from rather rugged cups, eating very plain-looking food lacking any color in this low light let alone, if that would help, if it was a brighter space. Very little conversation, and mostly just a lot of grumbles, chewing, and staring at the newcomers as you all step into the central region here. After a brief moment, you see Vess goes, ""Ah, well,"" gestures to the rest of you. ""This is fortuitous, perhaps we'll have a longer conversation. Dagen! Dagen."" And she gives a hand call over. You watch as this extremely grizzled-looking male dwarf approaches from the corner of the shadows. His face, a mess of tanned leathery skin, callouses frame edges of his chin and a mane of jet black hair that tumbles thick past his shoulders. And seems to mesh with this very, rat's nest of a black beard that rests over the clavicle. His tattoos wrap his arms right up to the bracer. And, more, you assume, are probably hidden beneath his breastplate. His arms flex impressively as he pushes himself near you, within an intricate chair of scuffed metal and wood. A large pair of slanted wheels affixed to its sides. With numerous tools and plates bolted onto it. You've seen contraptions like this before around Exandria, but none quite as dangerous looking as this. He brings himself forward and glances to all the rest of you. ""Lady Vess. I can see you've made your way here and, I take it these are your compatriots that are going to be coming along the journey, is that correct?"""
TRAVIS,00:27:29,00:27:33,Indeed. We are the Mighty Nein. We are at your disposal.
MATT,00:27:33,00:27:52,"""Mm. Dagen. Well, make yourselves at home. We'll go ahead and talk on preparation soon enough. Y'all look a bit haggard and worse for wear from the journey, I know it's been some time, but, if you need anything, come find me."""
SAM,00:27:52,00:27:54,"You're our guide, correct?"
MATT,00:27:54,00:27:55,"""Indeed."""
SAM,00:27:55,00:28:08,"Do you know, just so we can prepare, will we be journeying on foot, or on the back of some sort of beast, or in a wheeled vehicle of some sort?"
MATT,00:28:08,00:28:14,"""Not a whole lot of beasts that can be tamed for bringing up on these parts. So we're going to have to take this by foot."""
SAM,00:28:14,00:28:18,Huh. Okay.
LIAM,00:28:18,00:28:27,"Also, I hope you don't mind my asking, but this place seems very well-guarded. What are the primary threats in this region that you are on guard against?"
MATT,00:28:27,00:28:31,"""(laughs) Let's get a few drinks later on, we'll talk about it."""
LAURA,00:28:31,00:28:34,How long until we leave?
MATT,00:28:34,00:28:49,"""Well, I guess that's up to,"" and he points to Vess and Vess goes, ""No more than 40 or so hours. Just some time to situate, relax. I have a few meetings to take and then we will make our way, northward, huh?"""
TRAVIS,00:28:49,00:28:52,Is Akron still around?
MATT,00:28:52,00:28:54,Akron is about maybe 10 feet behind her.
TRAVIS,00:28:54,00:28:56,"And he was who met us at the docks, right?"
MATT,00:28:56,00:28:57,Correct.
TRAVIS,00:28:57,00:29:12,"Can I go over to him and say: I'm assuming this is a very busy port. Have you seen, by chance, an old acquaintance of ours? A purple tiefling with red eyes come through here recently?"
MATT,00:29:12,00:29:18,"""Can't say that I have. This place isn't as busy as you'd think."""
TRAVIS,00:29:18,00:29:18,Hmm.
MATT,00:29:18,00:29:22,"""But... We'll keep an eye out."""
TRAVIS,00:29:22,00:29:24,Thank you.
MATT,00:29:24,00:29:26,"""Is there any concern with this individual?"""
TRAVIS,00:29:26,00:29:36,"Oh, not at all. No, no, no. He's a fellow explorer, like ourselves. He might've found his way up here. But, you know, his research is his own."
MATT,00:29:36,00:29:57,"""Fair enough. Well, this does tend to draw some of those with some... delving experience and a need for coin, so, if he hasn't been here soon, he might show up at some point. And if that happens, I'll let Lady Vess know. And she'll convey this to you, I assume, right?"" And she goes, ""Of course. Not a worry."""
TRAVIS,00:29:57,00:30:00,Thank you.
MATT,00:30:00,00:30:01,You said what?
SAM,00:30:01,00:30:04,"No, nothing. I'm not there, so I'm not making any insight check."
MATT,00:30:04,00:30:06,"Okay, gotcha."
TRAVIS,00:30:06,00:30:10,(pigeon coo)
MATT,00:30:10,00:30:17,"After this moment, you can see Vess is having a quiet conversation with Dagen and then turns over, back to you--"
MARISHA,00:30:17,00:30:19,Can I see them?
MATT,00:30:19,00:30:20,You can see them.
MARISHA,00:30:20,00:30:23,What are they saying? (whispering) I can read lips.
LAURA,00:30:23,00:30:24,(whispering) Are you Observant?
MARISHA,00:30:24,00:30:24,"(whispering) Yes, I am!"
LAURA,00:30:24,00:30:26,(whispering) Nice!
MATT,00:30:26,00:30:31,Make a perception check. Because you are in low light here.
MARISHA,00:30:31,00:30:34,Perception check? Okay.
MATT,00:30:34,00:30:38,"Just because they're a little bit of a ways away and there's low light, so."
MARISHA,00:30:38,00:30:39,18.
MATT,00:30:39,00:30:59,"18, yeah. Easy enough. You see her leaning in, and what you catch is her saying, ""Do not worry, gather what we need. We'll be out of here soon. The payment will be delivered upon our disembarking."""
MARISHA,00:30:59,00:31:01,This was to Dagen?
MATT,00:31:01,00:31:02,"This was to Dagen, yeah."
MARISHA,00:31:02,00:31:03,Okay.
SAM,00:31:03,00:31:03,"All right, business."
MARISHA,00:31:03,00:31:07,"I mean, yeah. Okay."
LIAM,00:31:07,00:31:13,I am still totally disoriented and can't tell who's talking. At any time. All the wrong voices.
LAURA,00:31:13,00:31:19,"I know, it's really... TRAVIS:a I keep losing Ashley. I'm like, huh? (laughs)"
MARISHA,00:31:19,00:31:19,You do blend in with the light quite well.
ASHLEY,00:31:19,00:31:24,This is hot! I'm like--
