speaker,start_time,end_time,reason
MATT,00:02:23,00:02:23,invalid_range
MARISHA,00:03:02,00:03:02,invalid_range
BRIAN,00:03:43,00:03:43,invalid_range
ASHLEY,00:03:43,00:03:43,invalid_range
TRAVIS,00:04:49,00:04:49,invalid_range
MARISHA,00:06:01,00:06:01,invalid_range
LAURA,00:06:08,00:06:08,invalid_range
SAM,00:06:36,00:06:36,invalid_range
MARISHA,00:07:15,00:07:15,invalid_range
MATT,00:07:32,00:07:32,invalid_range
MATT,00:09:32,00:09:32,invalid_range
LIAM,00:10:09,00:10:09,invalid_range
ASHLEY,00:11:26,00:11:26,invalid_range
SAM,00:12:49,00:12:49,invalid_range
SAM,00:12:59,00:12:59,invalid_range
TALIESIN,00:13:02,00:13:02,invalid_range
ASHLEY,00:13:08,00:13:08,invalid_range
MATT,00:13:24,00:13:24,invalid_range
LAURA,00:13:33,00:13:33,invalid_range
SAM,00:14:17,00:14:17,invalid_range
TRAVIS,00:14:22,00:14:22,invalid_range
SAM,00:14:33,00:14:33,invalid_range
TALIESIN,00:14:36,00:14:36,invalid_range
SAM,00:14:54,00:14:54,invalid_range
MARISHA,00:15:02,00:15:02,invalid_range
TALIESIN,00:15:17,00:15:17,invalid_range
ASHLEY,00:15:50,00:15:50,invalid_range
SAM,00:15:51,00:15:51,invalid_range
LAURA,00:15:52,00:15:52,invalid_range
SAM,00:15:53,00:15:53,invalid_range
ASHLEY,00:16:13,00:16:13,invalid_range
MATT,00:16:16,00:16:16,invalid_range
LAURA,00:17:21,00:17:21,invalid_range
MATT,00:17:23,00:17:23,invalid_range
LAURA,00:17:27,00:17:27,invalid_range
LAURA,00:20:36,00:20:36,invalid_range
TRAVIS,00:20:46,00:20:46,invalid_range
ASHLEY,00:21:12,00:21:12,invalid_range
LAURA,00:22:36,00:22:36,invalid_range
SAM,00:22:47,00:22:47,invalid_range
LIAM,00:24:20,00:24:20,invalid_range
LAURA,00:24:44,00:24:44,invalid_range
MATT,00:26:07,00:26:07,invalid_range
LAURA,00:26:26,00:26:26,invalid_range
LAURA,00:26:37,00:26:37,invalid_range
LAURA,00:27:17,00:27:17,invalid_range
MATT,00:27:17,00:27:17,invalid_range
LAURA,00:27:21,00:27:21,invalid_range
MATT,00:27:28,00:27:28,invalid_range
MATT,00:28:12,00:28:12,invalid_range
MARISHA,00:28:22,00:28:22,invalid_range
LAURA,00:28:27,00:28:27,invalid_range
MARISHA,00:29:36,00:29:36,invalid_range
TALIESIN,00:29:40,00:29:40,invalid_range
MATT,00:29:42,00:29:42,invalid_range
TALIESIN,00:29:46,00:29:46,invalid_range
MARISHA,00:34:01,00:34:01,invalid_range
MATT,00:34:44,00:34:44,invalid_range
MARISHA,00:34:48,00:34:48,invalid_range
MARISHA,00:35:07,00:35:07,invalid_range
SAM,00:35:48,00:35:48,invalid_range
LIAM,00:35:57,00:35:57,invalid_range
MARISHA,00:36:30,00:36:30,invalid_range
LIAM,00:37:04,00:37:04,invalid_range
MATT,00:37:12,00:37:12,invalid_range
MARISHA,00:37:33,00:37:33,invalid_range
MATT,00:38:36,00:38:36,invalid_range
TRAVIS,00:39:00,00:39:00,invalid_range
MATT,00:39:03,00:39:03,invalid_range
MATT,00:41:15,00:41:15,invalid_range
MARISHA,00:41:26,00:41:26,invalid_range
LAURA,00:41:26,00:41:26,invalid_range
MATT,00:44:15,00:44:15,invalid_range
MATT,00:44:21,00:44:21,invalid_range
MATT,00:44:54,00:44:54,invalid_range
LAURA,00:46:02,00:46:02,invalid_range
MATT,00:46:19,00:46:19,invalid_range
TRAVIS,00:47:51,00:47:51,invalid_range
TRAVIS,00:47:53,00:47:53,invalid_range
TRAVIS,00:48:04,00:48:04,invalid_range
TRAVIS,00:49:34,00:49:34,invalid_range
ASHLEY,00:51:12,00:51:12,invalid_range
ASHLEY,00:52:08,00:52:08,invalid_range
MARISHA,00:52:25,00:52:25,invalid_range
LAURA,00:54:48,00:54:48,invalid_range
ASHLEY,00:55:25,00:55:25,invalid_range
MARISHA,00:56:31,00:56:31,invalid_range
MATT,00:57:04,00:57:04,invalid_range
TRAVIS,00:57:39,00:57:39,invalid_range
MATT,00:59:27,00:59:27,invalid_range
TRAVIS,00:59:36,00:59:36,invalid_range
MATT,00:59:44,00:59:44,invalid_range
TRAVIS,01:00:26,01:00:26,invalid_range
ASHLEY,01:00:38,01:00:38,invalid_range
TRAVIS,01:00:41,01:00:41,invalid_range
ASHLEY,01:00:44,01:00:44,invalid_range
ASHLEY,01:00:46,01:00:46,invalid_range
ASHLEY,01:00:48,01:00:48,invalid_range
LAURA,01:00:50,01:00:50,invalid_range
MATT,01:01:01,01:01:01,invalid_range
ASHLEY,01:01:34,01:01:34,invalid_range
MARISHA,01:02:13,01:02:13,invalid_range
LAURA,01:02:15,01:02:15,invalid_range
ASHLEY,01:02:21,01:02:21,invalid_range
ASHLEY,01:02:38,01:02:38,invalid_range
ASHLEY,01:02:50,01:02:50,invalid_range
TRAVIS,01:03:53,01:03:53,invalid_range
MATT,01:03:57,01:03:57,invalid_range
TRAVIS,01:04:06,01:04:06,invalid_range
ASHLEY,01:04:11,01:04:11,invalid_range
MARISHA,01:04:33,01:04:33,invalid_range
ASHLEY,01:04:36,01:04:36,invalid_range
