speaker,start_time,end_time,reason
LIAM,00:00:30,00:00:30,invalid_range
MATT,00:01:19,00:01:19,invalid_range
MARISHA,00:01:30,00:01:30,invalid_range
TRAVIS,00:01:41,00:01:41,invalid_range
TRAVIS,00:02:05,00:02:05,invalid_range
MARISHA,00:02:43,00:02:43,invalid_range
MATT,00:02:49,00:02:49,invalid_range
TRAVIS,00:05:00,00:05:00,invalid_range
TRAVIS,00:05:05,00:05:05,invalid_range
LIAM,00:05:25,00:05:25,invalid_range
ASHLEY,00:05:28,00:05:28,invalid_range
MATT,00:05:34,00:05:34,invalid_range
TRAVIS,00:05:36,00:05:36,invalid_range
LAURA,00:05:47,00:05:47,invalid_range
MATT,00:05:53,00:05:53,invalid_range
MATT,00:05:55,00:05:55,invalid_range
TALIESIN,00:06:40,00:06:40,invalid_range
LAURA,00:06:53,00:06:53,invalid_range
TRAVIS,00:07:01,00:07:01,invalid_range
SAM,00:07:03,00:07:03,invalid_range
LAURA,00:07:05,00:07:05,invalid_range
MATT,00:11:41,00:11:41,invalid_range
MATT,00:12:39,00:12:39,invalid_range
LIAM,00:12:44,00:12:44,invalid_range
LIAM,00:12:45,00:12:45,invalid_range
MATT,00:12:52,00:12:52,invalid_range
MARISHA,00:12:54,00:12:54,invalid_range
SAM,00:13:23,00:13:23,invalid_range
LAURA,00:13:25,00:13:25,invalid_range
LIAM,00:13:28,00:13:28,invalid_range
MARISHA,00:14:17,00:14:17,invalid_range
MARISHA,00:14:19,00:14:19,invalid_range
MATT,00:14:26,00:14:26,invalid_range
SAM,00:14:33,00:14:33,invalid_range
MATT,00:14:44,00:14:44,invalid_range
MARISHA,00:14:54,00:14:54,invalid_range
MARISHA,00:15:03,00:15:03,invalid_range
LAURA,00:15:07,00:15:07,invalid_range
MARISHA,00:15:09,00:15:09,invalid_range
SAM,00:15:10,00:15:10,invalid_range
TALIESIN,00:15:12,00:15:12,invalid_range
MATT,00:15:22,00:15:22,invalid_range
MATT,00:16:08,00:16:08,invalid_range
TRAVIS,00:16:12,00:16:12,invalid_range
SAM,00:17:18,00:17:18,invalid_range
TRAVIS,00:17:43,00:17:43,invalid_range
TRAVIS,00:17:47,00:17:47,invalid_range
MATT,00:18:06,00:18:06,invalid_range
TALIESIN,00:18:12,00:18:12,invalid_range
TALIESIN,00:18:14,00:18:14,invalid_range
TRAVIS,00:18:33,00:18:33,invalid_range
TRAVIS,00:19:40,00:19:40,invalid_range
MATT,00:19:41,00:19:41,invalid_range
MATT,00:19:46,00:19:46,invalid_range
TRAVIS,00:20:15,00:20:15,invalid_range
MATT,00:20:33,00:20:33,invalid_range
SAM,00:21:12,00:21:12,invalid_range
TRAVIS,00:21:13,00:21:13,invalid_range
ASHLEY,00:21:39,00:21:39,invalid_range
ASHLEY,00:21:41,00:21:41,invalid_range
TRAVIS,00:21:46,00:21:46,invalid_range
MATT,00:21:54,00:21:54,invalid_range
MATT,00:21:56,00:21:56,invalid_range
SAM,00:22:32,00:22:32,invalid_range
TRAVIS,00:22:34,00:22:34,invalid_range
ASHLEY,00:22:37,00:22:37,invalid_range
LIAM,00:22:39,00:22:39,invalid_range
LIAM,00:22:41,00:22:41,invalid_range
MATT,00:22:43,00:22:43,invalid_range
LAURA,00:22:54,00:22:54,invalid_range
MATT,00:22:59,00:22:59,invalid_range
SAM,00:23:04,00:23:04,invalid_range
LAURA,00:23:05,00:23:05,invalid_range
TRAVIS,00:23:07,00:23:07,invalid_range
ASHLEY,00:23:09,00:23:09,invalid_range
ASHLEY,00:23:15,00:23:15,invalid_range
MATT,00:23:20,00:23:20,invalid_range
MATT,00:23:22,00:23:22,invalid_range
MATT,00:23:27,00:23:27,invalid_range
"TRAVIS, LAURA",00:23:33,00:23:33,invalid_range
TRAVIS,00:24:00,00:24:00,invalid_range
SAM,00:24:03,00:24:03,invalid_range
MATT,00:26:21,00:26:21,invalid_range
TRAVIS,00:26:52,00:26:52,invalid_range
LIAM,00:26:57,00:26:57,invalid_range
"SAM, LIAM",00:27:46,00:27:46,invalid_range
MATT,00:28:11,00:28:11,invalid_range
ASHLEY,00:29:00,00:29:00,invalid_range
MARISHA,00:29:17,00:29:17,invalid_range
MATT,00:29:23,00:29:23,invalid_range
TALIESIN,00:29:46,00:29:46,invalid_range
LIAM,00:30:55,00:30:55,invalid_range
LIAM,00:31:18,00:31:18,invalid_range
MATT,00:31:26,00:31:26,invalid_range
LIAM,00:31:35,00:31:35,invalid_range
LIAM,00:31:37,00:31:37,invalid_range
LIAM,00:33:11,00:33:11,invalid_range
LIAM,00:33:14,00:33:14,invalid_range
LIAM,00:33:25,00:33:25,invalid_range
LIAM,00:33:30,00:33:30,invalid_range
LAURA,00:35:05,00:35:05,invalid_range
MATT,00:35:20,00:35:20,invalid_range
MARISHA,00:35:27,00:35:27,invalid_range
MARISHA,00:35:46,00:35:46,invalid_range
MARISHA,00:35:48,00:35:48,invalid_range
LIAM,00:35:51,00:35:51,invalid_range
MATT,00:35:53,00:35:53,invalid_range
MATT,00:35:55,00:35:55,invalid_range
SAM,00:36:13,00:36:13,invalid_range
MATT,00:36:22,00:36:22,invalid_range
TRAVIS,00:36:23,00:36:23,invalid_range
LAURA,00:36:31,00:36:31,invalid_range
SAM,00:36:43,00:36:43,invalid_range
TRAVIS,00:36:47,00:36:47,invalid_range
SAM,00:37:29,00:37:29,invalid_range
MATT,00:38:10,00:38:10,invalid_range
SAM,00:38:20,00:38:20,invalid_range
TRAVIS,00:39:03,00:39:03,invalid_range
LAURA,00:39:10,00:39:10,invalid_range
LAURA,00:39:19,00:39:19,invalid_range
SAM,00:39:49,00:39:49,invalid_range
MATT,00:40:31,00:40:31,invalid_range
MATT,00:40:43,00:40:43,invalid_range
MATT,00:41:06,00:41:06,invalid_range
LAURA,00:41:18,00:41:18,invalid_range
TALIESIN,00:41:22,00:41:22,invalid_range
TALIESIN,00:41:34,00:41:34,invalid_range
TALIESIN,00:41:36,00:41:36,invalid_range
MATT,00:41:43,00:41:43,invalid_range
TALIESIN,00:41:46,00:41:46,invalid_range
MARISHA,00:42:00,00:42:00,invalid_range
MATT,00:42:09,00:42:09,invalid_range
LAURA,00:42:11,00:42:11,invalid_range
LAURA,00:42:13,00:42:13,invalid_range
TALIESIN,00:42:55,00:42:55,invalid_range
MATT,00:43:24,00:43:24,invalid_range
TALIESIN,00:43:31,00:43:31,invalid_range
LIAM,00:43:55,00:43:55,invalid_range
TALIESIN,00:44:03,00:44:03,invalid_range
LAURA,00:44:13,00:44:13,invalid_range
LIAM,00:44:29,00:44:29,invalid_range
LIAM,00:44:31,00:44:31,invalid_range
MATT,00:44:44,00:44:44,invalid_range
MATT,00:44:45,00:44:45,invalid_range
SAM,00:44:52,00:44:52,invalid_range
MATT,00:45:08,00:45:08,invalid_range
MARISHA,00:45:42,00:45:42,invalid_range
SAM,00:45:58,00:45:58,invalid_range
MATT,00:46:01,00:46:01,invalid_range
LIAM,00:46:05,00:46:05,invalid_range
SAM,00:46:20,00:46:20,invalid_range
LIAM,00:46:21,00:46:21,invalid_range
MATT,00:46:29,00:46:29,invalid_range
LAURA,00:46:32,00:46:32,invalid_range
LIAM,00:46:33,00:46:33,invalid_range
MARISHA,00:46:50,00:46:50,invalid_range
TALIESIN,00:47:00,00:47:00,invalid_range
MATT,00:47:04,00:47:04,invalid_range
MATT,00:47:07,00:47:07,invalid_range
MATT,00:47:24,00:47:24,invalid_range
SAM,00:47:35,00:47:35,invalid_range
LIAM,00:47:55,00:47:55,invalid_range
LIAM,00:47:57,00:47:57,invalid_range
LIAM,00:48:11,00:48:11,invalid_range
LIAM,00:48:13,00:48:13,invalid_range
MATT,00:48:23,00:48:23,invalid_range
MARISHA,00:48:26,00:48:26,invalid_range
TRAVIS,00:48:48,00:48:48,invalid_range
MATT,00:48:52,00:48:52,invalid_range
MATT,00:48:58,00:48:58,invalid_range
TRAVIS,00:49:14,00:49:14,invalid_range
MARISHA,00:49:27,00:49:27,invalid_range
MARISHA,00:49:56,00:49:56,invalid_range
ASHLEY,00:50:16,00:50:16,invalid_range
LIAM,00:50:32,00:50:32,invalid_range
TALIESIN,00:50:34,00:50:34,invalid_range
MATT,00:50:44,00:50:44,invalid_range
MARISHA,00:50:47,00:50:47,invalid_range
MARISHA,00:50:49,00:50:49,invalid_range
MATT,00:51:13,00:51:13,invalid_range
MARISHA,00:51:17,00:51:17,invalid_range
TALIESIN,00:52:19,00:52:19,invalid_range
MARISHA,00:52:26,00:52:26,invalid_range
SAM,00:52:29,00:52:29,invalid_range
MARISHA,00:53:04,00:53:04,invalid_range
TRAVIS,00:53:06,00:53:06,invalid_range
LAURA,00:53:11,00:53:11,invalid_range
TRAVIS,00:53:15,00:53:15,invalid_range
LIAM,00:53:34,00:53:34,invalid_range
LAURA,00:53:34,00:53:34,invalid_range
TRAVIS,00:54:04,00:54:04,invalid_range
TRAVIS,00:54:09,00:54:09,invalid_range
TRAVIS,00:55:23,00:55:23,invalid_range
MATT,00:55:35,00:55:35,invalid_range
TRAVIS,00:56:14,00:56:14,invalid_range
TALIESIN,00:56:24,00:56:24,invalid_range
TRAVIS,00:56:45,00:56:45,invalid_range
TRAVIS,00:57:24,00:57:24,invalid_range
MARISHA,00:57:31,00:57:31,invalid_range
MATT,00:57:58,00:57:58,invalid_range
TALIESIN,00:59:00,00:59:00,invalid_range
MATT,00:59:26,00:59:26,invalid_range
TRAVIS,00:59:34,00:59:34,invalid_range
MATT,00:59:37,00:59:37,invalid_range
ASHLEY,00:59:57,00:59:57,invalid_range
MATT,01:03:30,01:03:30,invalid_range
LAURA,01:03:53,01:03:53,invalid_range
LAURA,01:04:23,01:04:23,invalid_range
TRAVIS,01:05:51,01:05:51,invalid_range
MATT,01:09:43,01:09:43,invalid_range
MATT,01:10:50,01:10:50,invalid_range
SAM,01:11:08,01:11:08,invalid_range
TRAVIS,01:11:18,01:11:18,invalid_range
SAM,01:11:30,01:11:30,invalid_range
SAM,01:11:32,01:11:32,invalid_range
TRAVIS,01:12:21,01:12:21,invalid_range
MARISHA,01:12:44,01:12:44,invalid_range
MATT,01:12:45,01:12:45,invalid_range
SAM,01:13:09,01:13:09,invalid_range
SAM,01:13:12,01:13:12,invalid_range
LAURA,01:13:37,01:13:37,invalid_range
MARISHA,01:13:41,01:13:41,invalid_range
SAM,01:13:45,01:13:45,invalid_range
SAM,01:14:01,01:14:01,invalid_range
MATT,01:14:03,01:14:03,invalid_range
TALIESIN,01:14:04,01:14:04,invalid_range
SAM,01:14:20,01:14:20,invalid_range
SAM,01:14:46,01:14:46,invalid_range
TRAVIS,01:14:57,01:14:57,invalid_range
MATT,01:15:19,01:15:19,invalid_range
ASHLEY,01:17:12,01:17:12,invalid_range
MATT,01:17:16,01:17:16,invalid_range
LAURA,01:18:15,01:18:15,invalid_range
SAM,01:18:24,01:18:24,invalid_range
