speaker,start_time,end_time,reason
LAURA,00:19:58,00:19:58,invalid_range
ASHLEY,00:22:11,00:22:11,invalid_range
ASHLEY,00:22:20,00:22:20,invalid_range
LAURA,00:22:54,00:22:54,invalid_range
LAURA,00:22:56,00:22:56,invalid_range
TRAVIS,00:23:11,00:23:11,invalid_range
SAM,00:23:12,00:23:12,invalid_range
MARISHA,00:23:20,00:23:20,invalid_range
TALIESIN,00:23:29,00:23:29,invalid_range
MATT,00:23:33,00:23:33,invalid_range
ORION,00:23:44,00:23:44,invalid_range
LIAM,00:23:52,00:23:52,invalid_range
MARISHA,00:23:55,00:23:55,invalid_range
SAM,00:24:16,00:24:16,invalid_range
TALIESIN,00:24:27,00:24:27,invalid_range
TRAVIS,00:26:07,00:26:07,invalid_range
TRAVIS,00:26:20,00:26:20,invalid_range
TALIESIN,00:27:23,00:27:23,invalid_range
LAURA,00:27:31,00:27:31,invalid_range
MATT,00:29:54,00:29:54,invalid_range
MATT,00:29:57,00:29:57,invalid_range
MATT,00:29:59,00:29:59,invalid_range
LIAM,00:30:38,00:30:38,invalid_range
LIAM,00:30:41,00:30:41,invalid_range
LIAM,00:30:44,00:30:44,invalid_range
LIAM,00:30:47,00:30:47,invalid_range
LIAM,00:30:49,00:30:49,invalid_range
"LAURA, SAM",00:31:21,00:31:21,invalid_range
ORION,00:33:31,00:33:31,invalid_range
SAM,00:34:05,00:34:05,invalid_range
MATT,00:34:24,00:34:24,invalid_range
LAURA,00:35:22,00:35:22,invalid_range
LAURA,00:35:35,00:35:35,invalid_range
LAURA,00:36:09,00:36:09,invalid_range
MATT,00:36:18,00:36:18,invalid_range
TRAVIS,00:36:59,00:36:59,invalid_range
LAURA,00:37:16,00:37:16,invalid_range
SAM,00:37:20,00:37:20,invalid_range
LAURA,00:37:30,00:37:30,invalid_range
LAURA,00:37:34,00:37:34,invalid_range
LAURA,00:38:20,00:38:20,invalid_range
LAURA,00:38:43,00:38:43,invalid_range
LAURA,00:38:55,00:38:55,invalid_range
MATT,00:39:01,00:39:01,invalid_range
LAURA,00:39:19,00:39:19,invalid_range
LAURA,00:39:22,00:39:22,invalid_range
LAURA,00:39:24,00:39:24,invalid_range
SAM,00:42:50,00:42:50,invalid_range
LAURA,00:43:08,00:43:08,invalid_range
LAURA,00:43:50,00:43:50,invalid_range
SAM,00:43:55,00:43:55,invalid_range
TRAVIS,00:44:12,00:44:12,invalid_range
ORION,00:44:38,00:44:38,invalid_range
LAURA,00:46:01,00:46:01,invalid_range
LAURA,00:46:04,00:46:04,invalid_range
MARISHA,00:46:08,00:46:08,invalid_range
LAURA,00:46:25,00:46:25,invalid_range
ORION,00:47:45,00:47:45,invalid_range
