speaker,start_time,end_time,reason
SAM,00:10:02,00:10:02,invalid_range
TRAVIS,00:15:37,00:15:37,invalid_range
MARISHA,00:16:03,00:16:03,invalid_range
ORION,00:28:19,00:28:19,invalid_range
LAURA,00:41:26,00:41:26,invalid_range
LAURA,00:55:23,00:55:23,invalid_range
MARISHA,01:05:44,01:05:44,invalid_range
MATT,01:57:30,01:57:30,invalid_range
LIAM,02:02:27,02:02:27,invalid_range
LAURA,02:04:19,02:04:19,invalid_range
LAURA,02:25:52,02:25:52,invalid_range
MATT,02:28:40,02:28:40,invalid_range
TRAVIS,02:46:32,02:46:32,invalid_range
TRAVIS,02:46:54,02:46:54,invalid_range
TRAVIS,02:50:57,02:50:57,invalid_range
MATT,03:00:28,03:00:28,invalid_range
LAURA,03:06:56,03:06:56,invalid_range
LAURA,03:09:28,03:09:28,invalid_range
MARISHA,03:12:22,03:12:22,invalid_range
MATT,03:22:00,03:22:00,invalid_range
TALIESIN,03:35:00,,missing_end_time
