segment,frame_id,timestamp,speaker,emotion,scores
episode117_000.mp4,0,0:00:00,matt,Neutral,"[0.3960282504558563, 4.987541979062371e-05, 0.0006315077771432698, 0.00388744636438787, 0.0015212625730782747, 0.001772322109900415, 0.5961092710494995]"
episode117_000.mp4,30,0:00:01,matt,Neutral,"[0.03989316150546074, 0.00030409288592636585, 0.006857125088572502, 0.007534076925367117, 0.003612062195315957, 0.005900236777961254, 0.9358993172645569]"
episode117_000.mp4,60,0:00:02,matt,Neutral,"[0.09623832255601883, 0.0009943258482962847, 0.015443813987076283, 0.003641987219452858, 0.10591824352741241, 0.04578862339258194, 0.7319746613502502]"
episode117_000.mp4,90,0:00:03,matt,Neutral,"[0.12119227647781372, 0.023791296407580376, 0.007822348736226559, 0.008762562647461891, 0.11210007965564728, 0.1339772492647171, 0.5923541784286499]"
episode117_000.mp4,120,0:00:04,matt,Neutral,"[0.01043819822371006, 0.00881259050220251, 0.021486684679985046, 0.09929105639457703, 0.007622806821018457, 0.01687617041170597, 0.8354724645614624]"
episode117_000.mp4,150,0:00:05,matt,Angry,"[0.005057108122855425, 0.3487577438354492, 0.06674457341432571, 0.007143441587686539, 0.16791172325611115, 0.39780062437057495, 0.006584838964045048]"
episode117_000.mp4,180,0:00:06,matt,Angry,"[0.01589404232800007, 0.039455264806747437, 0.04547781124711037, 0.002351539209485054, 0.29853785037994385, 0.5676765441894531, 0.0306069478392601]"
episode117_000.mp4,210,0:00:07,laura,Happy,"[9.42430051509291e-05, 3.0525054171448573e-05, 0.0007059417548589408, 0.9925664663314819, 0.0014789330307394266, 0.00024197660968638957, 0.0048819431103765965]"
episode117_000.mp4,210,0:00:07,liam,Happy,"[2.316987593076192e-05, 0.0005100767593830824, 0.1412186175584793, 0.7825989723205566, 0.038475800305604935, 0.010275132022798061, 0.026898175477981567]"
episode117_000.mp4,210,0:00:07,travis,Happy,"[0.003259197808802128, 5.206489731790498e-05, 0.015990786254405975, 0.8220571279525757, 0.003767023328691721, 0.12186355888843536, 0.033010225743055344]"
episode117_000.mp4,240,0:00:08,sam,Happy,"[5.685763608198613e-05, 5.616781891149003e-06, 0.0015761934919282794, 0.98017817735672, 0.000702607212588191, 0.0003551908303052187, 0.017125383019447327]"
episode117_000.mp4,240,0:00:08,ashley,Angry,"[0.0026338219176977873, 0.0051152403466403484, 0.015347499400377274, 0.2151302993297577, 0.1552969217300415, 0.5602329969406128, 0.04624326154589653]"
episode117_000.mp4,240,0:00:08,marisha,Happy,"[0.001735121593810618, 0.00045586825581267476, 0.014004888013005257, 0.5204072594642639, 0.04036499559879303, 0.004614172503352165, 0.41841772198677063]"
episode117_000.mp4,240,0:00:08,taliesin,Happy,"[3.810861016972922e-05, 4.179799361736514e-05, 0.0018849933985620737, 0.9139018058776855, 0.03540491312742233, 0.021001257002353668, 0.027727065607905388]"
episode117_000.mp4,270,0:00:09,matt,Neutral,"[0.07180227339267731, 0.0022157731000334024, 0.1850932538509369, 0.0007487069233320653, 0.1800859123468399, 0.11885377019643784, 0.441200315952301]"
episode117_000.mp4,300,0:00:10,matt,Neutral,"[0.10326612740755081, 0.0010451535927131772, 0.005328100174665451, 0.09162316471338272, 0.022442452609539032, 0.017206614837050438, 0.7590885162353516]"
