segment,frame_id,timestamp,speaker,emotion,scores
episode102_000.mp4,0,0:00:00,matt,Surprise,"[0.7251728177070618, 0.00021319948427844793, 0.012323383241891861, 0.0007504611858166754, 0.00021787644072901458, 0.0010021886555477977, 0.2603200674057007]"
episode102_000.mp4,30,0:00:01,matt,Neutral,"[0.07630377262830734, 0.0006806846358813345, 0.03465268388390541, 0.12025944143533707, 0.001874672481790185, 0.006044546142220497, 0.7601842880249023]"
episode102_000.mp4,60,0:00:02,matt,Neutral,"[0.36235475540161133, 0.004719022661447525, 0.012590923346579075, 0.012404505163431168, 0.005841709207743406, 0.09662910550832748, 0.5054600238800049]"
episode102_000.mp4,90,0:00:03,matt,Neutral,"[0.25216856598854065, 0.002405560342594981, 0.054740797728300095, 0.0025470906402915716, 0.0060219354927539825, 0.21829643845558167, 0.4638196527957916]"
episode102_000.mp4,120,0:00:04,matt,Surprise,"[0.2748195230960846, 0.24225477874279022, 0.04710206016898155, 0.0022766038309782743, 0.009784018620848656, 0.24209745228290558, 0.1816655993461609]"
episode102_000.mp4,150,0:00:05,matt,Neutral,"[0.2519236207008362, 0.00829631183296442, 0.05457061901688576, 0.023310231044888496, 0.004145015962421894, 0.2058517038822174, 0.45190247893333435]"
episode102_000.mp4,180,0:00:06,matt,Neutral,"[0.04533177614212036, 0.0020726548973470926, 0.11113066226243973, 0.0812014639377594, 0.08780407905578613, 0.2812189757823944, 0.3912404179573059]"
episode102_000.mp4,210,0:00:07,marisha,Surprise,"[0.855786919593811, 3.0524115572916344e-05, 0.0036922176368534565, 0.011625249870121479, 0.00011911442561540753, 0.002874324331060052, 0.12587161362171173]"
episode102_000.mp4,210,0:00:07,taliesin,Happy,"[0.0017419190844520926, 0.00039592504617758095, 0.0037588581908494234, 0.4864259362220764, 0.0026329699903726578, 0.030496766790747643, 0.47454768419265747]"
episode102_000.mp4,210,0:00:07,ashley,Happy,"[0.00016908900579437613, 0.0005700417677871883, 0.0014850390143692493, 0.9779918789863586, 0.004281305242329836, 0.0008405868429690599, 0.014662123285233974]"
episode102_000.mp4,240,0:00:08,liam,Angry,"[0.00036945927422493696, 0.0013514331076294184, 0.026706790551543236, 0.007666947785764933, 0.20274382829666138, 0.7484106421470642, 0.012750880792737007]"
episode102_000.mp4,240,0:00:08,travis,Happy,"[0.0005497625679709017, 4.051307769259438e-06, 0.00025154565810225904, 0.918843150138855, 0.0016586182173341513, 0.001625530538149178, 0.0770673155784607]"
episode102_000.mp4,270,0:00:09,liam,Angry,"[0.0005067527526989579, 0.005659719463437796, 0.1587674766778946, 0.023107465356588364, 0.2249486744403839, 0.5579953193664551, 0.029014643281698227]"
episode102_000.mp4,270,0:00:09,travis,Happy,"[3.291675238870084e-05, 1.1458736480562948e-05, 0.0014114887453615665, 0.8882168531417847, 0.0039030660409480333, 0.0026800704654306173, 0.10374405980110168]"
episode102_000.mp4,300,0:00:10,matt,Happy,"[0.0013920057099312544, 0.0024273607414215803, 0.02714126743376255, 0.9002352356910706, 0.013475258834660053, 0.0016466188244521618, 0.05368229001760483]"
episode102_000.mp4,330,0:00:11,matt,Happy,"[1.5518753571086563e-05, 1.2859965863754041e-05, 0.014854648150503635, 0.7958915829658508, 0.011226133443415165, 0.006362973712384701, 0.17163629829883575]"
episode102_000.mp4,360,0:00:12,matt,Happy,"[0.006983584258705378, 5.5625943787163123e-05, 0.009942619130015373, 0.8193400502204895, 0.002067276043817401, 0.004961407743394375, 0.15664947032928467]"
episode102_000.mp4,390,0:00:13,matt,Neutral,"[0.13289737701416016, 1.0302882401447278e-05, 0.0007532188901677728, 0.4111063778400421, 0.0012496408307924867, 0.02124345675110817, 0.43273961544036865]"
episode102_000.mp4,420,0:00:14,matt,Neutral,"[0.00041713990503922105, 0.0014199598226696253, 0.041936274617910385, 0.08763308078050613, 0.029360264539718628, 0.10463971644639969, 0.7345935106277466]"
episode102_000.mp4,450,0:00:15,matt,Neutral,"[0.24511972069740295, 0.00010469110566191375, 0.004357387311756611, 0.0025754414964467287, 0.006103288382291794, 0.015759846195578575, 0.7259796261787415]"
episode102_000.mp4,480,0:00:16,matt,Neutral,"[0.22707122564315796, 6.075339479139075e-05, 0.009652034379541874, 0.0016473510768264532, 0.004546231124550104, 0.014711987227201462, 0.7423104643821716]"
episode102_000.mp4,510,0:00:17,matt,Neutral,"[0.006681414786726236, 0.00019769927894230932, 0.014815707691013813, 0.013505875132977962, 0.0106743723154068, 0.010101642459630966, 0.9440231919288635]"
episode102_000.mp4,540,0:00:18,matt,Neutral,"[0.017442142590880394, 0.004131311550736427, 0.04109626263380051, 0.010902260430157185, 0.24036087095737457, 0.08705439418554306, 0.5990127325057983]"
episode102_000.mp4,570,0:00:19,matt,Neutral,"[0.00985119491815567, 0.0015313805779442191, 0.01681925170123577, 0.009220512583851814, 0.2865931987762451, 0.1353231519460678, 0.5406613349914551]"
episode102_000.mp4,600,0:00:20,matt,Neutral,"[0.015405089594423771, 0.00040993219590745866, 0.035762857645750046, 0.0333218090236187, 0.08338569849729538, 0.1327955424785614, 0.6989190578460693]"
episode102_000.mp4,630,0:00:21,matt,Neutral,"[0.2727940082550049, 0.00012881966540589929, 0.005175940226763487, 0.0006691619055345654, 0.006492315325886011, 0.0213309396058321, 0.693408727645874]"
episode102_000.mp4,660,0:00:22,matt,Neutral,"[0.025610076263546944, 0.00533223757520318, 0.015830231830477715, 0.0036682954523712397, 0.01855936460196972, 0.02941848337650299, 0.9015812873840332]"
episode102_000.mp4,690,0:00:23,matt,Angry,"[0.014295418746769428, 0.014878938905894756, 0.06503941863775253, 0.005976133514195681, 0.18626701831817627, 0.5391606688499451, 0.17438241839408875]"
episode102_000.mp4,720,0:00:24,matt,Neutral,"[0.17404522001743317, 0.0011101718991994858, 0.014687733724713326, 0.007992872036993504, 0.21673020720481873, 0.1938619762659073, 0.3915717899799347]"
episode102_000.mp4,750,0:00:25,matt,Neutral,"[0.08588443696498871, 0.0015203634975478053, 0.010999301448464394, 0.012483409605920315, 0.13303612172603607, 0.25313010811805725, 0.5029461979866028]"
episode102_000.mp4,780,0:00:26,matt,Neutral,"[0.06990863382816315, 0.000577593338675797, 0.005560042802244425, 0.006748823914676905, 0.08137712627649307, 0.025405356660485268, 0.810422420501709]"
episode102_000.mp4,810,0:00:27,matt,Neutral,"[0.05208338424563408, 0.0003516061115078628, 0.011597110889852047, 0.00020353881700430065, 0.07190660387277603, 0.10186132788658142, 0.7619964480400085]"
episode102_000.mp4,840,0:00:28,marisha,Happy,"[0.00018996959261130542, 0.0006264570984058082, 0.010905374772846699, 0.9285604953765869, 0.011851690709590912, 0.00301597872748971, 0.04485005885362625]"
episode102_000.mp4,840,0:00:28,taliesin,Happy,"[0.0003909428487531841, 4.339929000707343e-05, 0.005181371700018644, 0.5859706997871399, 0.004144134931266308, 0.02902534231543541, 0.3752441108226776]"
episode102_000.mp4,870,0:00:29,marisha,Happy,"[0.00041950849117711186, 0.0011758120963349938, 0.01165076345205307, 0.9508401155471802, 0.005872073117643595, 0.0014982062857598066, 0.028543489053845406]"
episode102_000.mp4,870,0:00:29,taliesin,Neutral,"[0.00036304903915151954, 1.0121511877514422e-05, 0.0030966096092015505, 0.02809774875640869, 0.000910052505787462, 0.007668737787753344, 0.9598537087440491]"
episode102_000.mp4,870,0:00:29,ashley,Neutral,"[0.006411082111299038, 0.0008548924815841019, 0.009137862361967564, 0.000885219604242593, 0.08463332802057266, 0.44395342469215393, 0.45412418246269226]"
episode102_000.mp4,900,0:00:30,matt,Neutral,"[0.3524177074432373, 0.0002936174569185823, 0.00700315972790122, 0.0008895454811863601, 0.006974848918616772, 0.0388500839471817, 0.5935710072517395]"
episode102_000.mp4,930,0:00:31,matt,Neutral,"[0.25396040081977844, 9.467444033361971e-05, 0.0048774005845189095, 0.004022123757749796, 0.007207447662949562, 0.012702977284789085, 0.717134952545166]"
episode102_000.mp4,960,0:00:32,matt,Neutral,"[0.1376367062330246, 0.0001056453402270563, 0.0060094865038990974, 0.0017144620651379228, 0.011603258550167084, 0.009882126934826374, 0.8330482840538025]"
episode102_000.mp4,990,0:00:33,matt,Neutral,"[0.19635459780693054, 0.0001078429922927171, 0.008971678093075752, 0.0016229234170168638, 0.008573650382459164, 0.009868018329143524, 0.7745012640953064]"
episode102_000.mp4,1020,0:00:34,liam,Happy,"[7.4400413723196834e-06, 6.112338451202959e-05, 0.01202850230038166, 0.5150306820869446, 0.04366427659988403, 0.003216496203094721, 0.425991415977478]"
episode102_000.mp4,1020,0:00:34,travis,Surprise,"[0.8445611000061035, 3.246621781727299e-05, 0.001693539205007255, 0.0010471701389178634, 0.0005783369997516274, 0.06354790180921555, 0.08853958547115326]"
episode102_000.mp4,1050,0:00:35,travis,Surprise,"[0.776848554611206, 3.310856845928356e-05, 0.002989755477756262, 0.0007027095416560769, 0.0001937068736879155, 0.14088855683803558, 0.07834359258413315]"
episode102_000.mp4,1050,0:00:35,liam,Neutral,"[2.5359648134326562e-05, 2.226111973868683e-05, 0.007086484227329493, 0.06421215832233429, 0.11207766830921173, 0.008028881624341011, 0.8085470795631409]"
episode102_000.mp4,1080,0:00:36,liam,Happy,"[1.6423526176367886e-05, 0.00012544821947813034, 0.05374596640467644, 0.6246757507324219, 0.0744285061955452, 0.04080701991915703, 0.20620089769363403]"
episode102_000.mp4,1080,0:00:36,travis,Surprise,"[0.8119217157363892, 1.8237382391816936e-05, 0.003741693450137973, 0.0012518165167421103, 0.0002035100624198094, 0.09211353212594986, 0.09074948728084564]"
episode102_000.mp4,1110,0:00:37,travis,Surprise,"[0.8534953594207764, 2.8528755137813278e-05, 0.004443971905857325, 0.0005411086021922529, 0.0003072127583436668, 0.06330939382314682, 0.07787447422742844]"
episode102_000.mp4,1110,0:00:37,liam,Angry,"[0.015757648274302483, 0.006891776341944933, 0.16205140948295593, 0.0029230695217847824, 0.11412955820560455, 0.5214489102363586, 0.17679756879806519]"
episode102_000.mp4,1140,0:00:38,travis,Surprise,"[0.8782839775085449, 1.9754728782572784e-05, 0.003222760045900941, 0.00047557291691191494, 0.00020959251560270786, 0.040992897003889084, 0.07679543644189835]"
episode102_000.mp4,1140,0:00:38,liam,Angry,"[0.0008024300332181156, 0.00380394933745265, 0.09712982177734375, 3.528429806465283e-05, 0.012471610680222511, 0.8847517967224121, 0.001005095662549138]"
episode102_000.mp4,1170,0:00:39,travis,Surprise,"[0.8260459899902344, 2.1471030777320266e-05, 0.003987370524555445, 0.0006323878187686205, 0.0002742084616329521, 0.0894169956445694, 0.07962144911289215]"
episode102_000.mp4,1170,0:00:39,liam,Neutral,"[0.0014165821485221386, 0.004216576460748911, 0.1311846822500229, 0.06256633251905441, 0.1654355525970459, 0.12093193084001541, 0.5142483115196228]"
episode102_000.mp4,1200,0:00:40,travis,Neutral,"[0.24536949396133423, 1.0073506018670741e-05, 0.010934554040431976, 0.00045081638381816447, 0.00031791848596185446, 0.007200594991445541, 0.7357165813446045]"
episode102_000.mp4,1200,0:00:40,liam,Sad,"[0.00011681955948006362, 0.002122903475537896, 0.06798642873764038, 0.00608429778367281, 0.5158193707466125, 0.2242719680070877, 0.18359820544719696]"
episode102_000.mp4,1230,0:00:41,travis,Surprise,"[0.921391487121582, 6.730029781465419e-06, 0.0003067300422117114, 0.0002935056108981371, 4.360820457804948e-05, 0.0012726130662485957, 0.076685331761837]"
episode102_000.mp4,1230,0:00:41,liam,Sad,"[0.0035615244414657354, 0.010910019278526306, 0.08493781834840775, 0.004264643415808678, 0.5384330749511719, 0.3295532464981079, 0.028339726850390434]"
